driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,SOFT,1.0
VER,0 days 00:01:31.271000,1.0,SOFT,2.0
VER,,1.0,SOFT,3.0
VER,0 days 00:02:02.489000,1.0,SOFT,4.0
VER,0 days 00:01:31.161000,1.0,SOFT,5.0
VER,0 days 00:01:42.087000,1.0,SOFT,6.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:30.851000,2.0,SOFT,2.0
VER,0 days 00:01:52.481000,2.0,SOFT,3.0
VER,,3.0,SOFT,4.0
VER,0 days 00:01:37.007000,3.0,SOFT,5.0
VER,0 days 00:01:36.714000,3.0,SOFT,6.0
VER,0 days 00:01:36.527000,3.0,SOFT,7.0
VER,0 days 00:01:36.499000,3.0,SOFT,8.0
VER,0 days 00:01:36.632000,3.0,SOFT,9.0
VER,0 days 00:01:36.546000,3.0,SOFT,10.0
VER,0 days 00:01:40.431000,3.0,SOFT,11.0
VER,0 days 00:01:36.628000,3.0,SOFT,12.0
VER,0 days 00:01:36.732000,3.0,SOFT,13.0
VER,0 days 00:01:36.902000,3.0,SOFT,14.0
VER,0 days 00:01:42.064000,3.0,SOFT,15.0
VER,0 days 00:01:36.645000,3.0,SOFT,16.0
VER,0 days 00:01:37.037000,3.0,SOFT,17.0
VER,0 days 00:02:21.666000,3.0,SOFT,18.0
VER,0 days 00:02:13.987000,3.0,SOFT,19.0
SAR,,1.0,MEDIUM,1.0
SAR,0 days 00:01:32.610000,1.0,MEDIUM,2.0
SAR,0 days 00:02:06.215000,1.0,MEDIUM,3.0
SAR,0 days 00:01:32.788000,1.0,MEDIUM,4.0
SAR,0 days 00:01:53.668000,1.0,MEDIUM,5.0
SAR,,2.0,SOFT,1.0
SAR,0 days 00:01:31.727000,2.0,SOFT,2.0
SAR,0 days 00:02:14.242000,2.0,SOFT,3.0
SAR,0 days 00:02:28.307000,3.0,SOFT,4.0
SAR,0 days 00:01:32.131000,3.0,SOFT,5.0
SAR,0 days 00:01:47.123000,3.0,SOFT,6.0
SAR,,4.0,SOFT,1.0
SAR,0 days 00:01:56.521000,4.0,SOFT,2.0
SAR,0 days 00:01:31.715000,4.0,SOFT,3.0
SAR,0 days 00:01:48.914000,4.0,SOFT,4.0
SAR,,5.0,SOFT,7.0
SAR,0 days 00:02:12.974000,6.0,SOFT,5.0
SAR,0 days 00:01:36.368000,6.0,SOFT,6.0
SAR,0 days 00:01:37.027000,6.0,SOFT,7.0
SAR,0 days 00:01:37.082000,6.0,SOFT,8.0
SAR,0 days 00:01:36.983000,6.0,SOFT,9.0
SAR,0 days 00:01:37.131000,6.0,SOFT,10.0
SAR,0 days 00:01:37.986000,6.0,SOFT,11.0
SAR,0 days 00:01:38.169000,6.0,SOFT,12.0
SAR,0 days 00:01:38.176000,6.0,SOFT,13.0
SAR,0 days 00:02:20.531000,6.0,SOFT,14.0
SAR,,6.0,SOFT,15.0
RIC,,1.0,MEDIUM,1.0
RIC,0 days 00:01:33.193000,1.0,MEDIUM,2.0
RIC,0 days 00:02:15.865000,1.0,MEDIUM,3.0
RIC,0 days 00:01:32.785000,1.0,MEDIUM,4.0
RIC,0 days 00:01:55.730000,1.0,MEDIUM,5.0
RIC,,2.0,SOFT,1.0
RIC,0 days 00:01:31.777000,2.0,SOFT,2.0
RIC,0 days 00:02:12.819000,2.0,SOFT,3.0
RIC,0 days 00:02:02.460000,2.0,SOFT,4.0
RIC,0 days 00:01:31.516000,2.0,SOFT,5.0
RIC,0 days 00:01:49.934000,2.0,SOFT,6.0
RIC,,3.0,SOFT,7.0
RIC,0 days 00:01:37.213000,3.0,SOFT,8.0
RIC,0 days 00:01:37.346000,3.0,SOFT,9.0
RIC,0 days 00:01:37.295000,3.0,SOFT,10.0
RIC,0 days 00:01:37.441000,3.0,SOFT,11.0
RIC,0 days 00:01:37.057000,3.0,SOFT,12.0
RIC,0 days 00:01:37.666000,3.0,SOFT,13.0
RIC,0 days 00:01:37.911000,3.0,SOFT,14.0
RIC,0 days 00:01:37.912000,3.0,SOFT,15.0
RIC,0 days 00:01:37.967000,3.0,SOFT,16.0
RIC,0 days 00:01:37.965000,3.0,SOFT,17.0
RIC,0 days 00:01:38.019000,3.0,SOFT,18.0
RIC,0 days 00:01:38.341000,3.0,SOFT,19.0
RIC,0 days 00:02:02.779000,3.0,SOFT,20.0
RIC,0 days 00:02:13.114000,3.0,SOFT,21.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:58.453000,1.0,MEDIUM,2.0
NOR,0 days 00:01:32.900000,1.0,MEDIUM,3.0
NOR,0 days 00:02:19.298000,1.0,MEDIUM,4.0
NOR,0 days 00:01:42.973000,1.0,MEDIUM,5.0
NOR,,2.0,SOFT,1.0
NOR,0 days 00:01:32.608000,2.0,SOFT,2.0
NOR,0 days 00:01:51.877000,2.0,SOFT,3.0
NOR,,3.0,SOFT,4.0
NOR,0 days 00:01:36.709000,3.0,SOFT,5.0
NOR,0 days 00:01:37.281000,3.0,SOFT,6.0
NOR,0 days 00:01:37.029000,3.0,SOFT,7.0
NOR,0 days 00:01:36.944000,3.0,SOFT,8.0
NOR,0 days 00:01:36.893000,3.0,SOFT,9.0
NOR,0 days 00:01:37.449000,3.0,SOFT,10.0
NOR,0 days 00:01:37.186000,3.0,SOFT,11.0
NOR,0 days 00:01:36.944000,3.0,SOFT,12.0
NOR,0 days 00:01:37.295000,3.0,SOFT,13.0
NOR,0 days 00:01:37.026000,3.0,SOFT,14.0
NOR,0 days 00:01:37.148000,3.0,SOFT,15.0
NOR,0 days 00:01:41.122000,3.0,SOFT,16.0
NOR,0 days 00:02:14.726000,4.0,MEDIUM,6.0
NOR,0 days 00:01:37.227000,4.0,MEDIUM,7.0
NOR,0 days 00:01:57.296000,4.0,MEDIUM,8.0
NOR,0 days 00:02:26.448000,4.0,MEDIUM,9.0
GAS,,1.0,SOFT,1.0
GAS,0 days 00:01:32.239000,1.0,SOFT,2.0
GAS,0 days 00:02:19.732000,1.0,SOFT,3.0
GAS,0 days 00:02:03.838000,1.0,SOFT,4.0
GAS,0 days 00:01:32.576000,1.0,SOFT,5.0
GAS,0 days 00:01:57.118000,1.0,SOFT,6.0
GAS,,2.0,SOFT,1.0
GAS,0 days 00:01:31.951000,2.0,SOFT,2.0
GAS,0 days 00:02:24.590000,2.0,SOFT,3.0
GAS,0 days 00:02:13.114000,2.0,SOFT,4.0
GAS,0 days 00:01:32.451000,2.0,SOFT,5.0
GAS,0 days 00:01:50.891000,2.0,SOFT,6.0
GAS,,3.0,SOFT,7.0
GAS,0 days 00:01:57.591000,4.0,SOFT,8.0
GAS,0 days 00:01:37.452000,4.0,SOFT,9.0
GAS,0 days 00:01:37.598000,4.0,SOFT,10.0
GAS,0 days 00:01:37.619000,4.0,SOFT,11.0
GAS,0 days 00:01:37.957000,4.0,SOFT,12.0
GAS,0 days 00:01:38.856000,4.0,SOFT,13.0
GAS,0 days 00:01:38.234000,4.0,SOFT,14.0
GAS,0 days 00:01:38.082000,4.0,SOFT,15.0
GAS,0 days 00:01:38.252000,4.0,SOFT,16.0
GAS,0 days 00:01:38.113000,4.0,SOFT,17.0
GAS,0 days 00:02:05.458000,4.0,SOFT,18.0
GAS,0 days 00:02:21.808000,4.0,SOFT,19.0
PER,,1.0,SOFT,1.0
PER,0 days 00:01:31.629000,1.0,SOFT,2.0
PER,0 days 00:02:18.907000,1.0,SOFT,3.0
PER,,2.0,SOFT,4.0
PER,0 days 00:01:31.396000,2.0,SOFT,5.0
PER,0 days 00:02:08.266000,2.0,SOFT,6.0
PER,,3.0,SOFT,1.0
PER,0 days 00:01:31.115000,3.0,SOFT,2.0
PER,0 days 00:01:54.501000,3.0,SOFT,3.0
PER,,4.0,SOFT,4.0
PER,0 days 00:01:35.946000,4.0,SOFT,5.0
PER,0 days 00:01:36.012000,4.0,SOFT,6.0
PER,0 days 00:01:36.411000,4.0,SOFT,7.0
PER,0 days 00:01:36.966000,4.0,SOFT,8.0
PER,0 days 00:01:36.887000,4.0,SOFT,9.0
PER,0 days 00:01:37.157000,4.0,SOFT,10.0
PER,0 days 00:01:39.882000,4.0,SOFT,11.0
PER,0 days 00:01:37.218000,4.0,SOFT,12.0
PER,0 days 00:01:37.296000,4.0,SOFT,13.0
PER,0 days 00:01:37.113000,4.0,SOFT,14.0
PER,0 days 00:01:40.997000,4.0,SOFT,15.0
PER,0 days 00:01:36.954000,4.0,SOFT,16.0
PER,0 days 00:01:40.566000,4.0,SOFT,17.0
PER,0 days 00:01:37.048000,4.0,SOFT,18.0
PER,0 days 00:02:05.060000,4.0,SOFT,19.0
PER,0 days 00:02:24.083000,4.0,SOFT,20.0
ALO,,1.0,SOFT,1.0
ALO,0 days 00:01:31.035000,1.0,SOFT,2.0
ALO,0 days 00:02:24.209000,1.0,SOFT,3.0
ALO,0 days 00:01:47.737000,1.0,SOFT,4.0
ALO,,2.0,SOFT,5.0
ALO,0 days 00:01:31.934000,2.0,SOFT,6.0
ALO,0 days 00:01:42.272000,2.0,SOFT,7.0
ALO,,3.0,SOFT,1.0
ALO,0 days 00:01:30.660000,3.0,SOFT,2.0
ALO,0 days 00:02:03.838000,3.0,SOFT,3.0
ALO,,4.0,SOFT,4.0
ALO,0 days 00:01:36.870000,4.0,SOFT,5.0
ALO,0 days 00:01:36.865000,4.0,SOFT,6.0
ALO,0 days 00:01:36.837000,4.0,SOFT,7.0
ALO,0 days 00:01:37.175000,4.0,SOFT,8.0
ALO,0 days 00:01:37.216000,4.0,SOFT,9.0
ALO,0 days 00:01:37.605000,4.0,SOFT,10.0
