driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:30.447000,1.0,MEDIUM,2.0
VER,0 days 00:02:22.246000,1.0,MEDIUM,3.0
VER,0 days 00:02:18.845000,2.0,MEDIUM,4.0
VER,0 days 00:01:29.897000,2.0,MEDIUM,5.0
VER,0 days 00:02:20.266000,2.0,MEDIUM,6.0
VER,0 days 00:01:29.543000,2.0,MEDIUM,7.0
VER,0 days 00:02:02.933000,2.0,MEDIUM,8.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:29.377000,3.0,SOFT,2.0
VER,,3.0,SOFT,3.0
VER,0 days 00:01:56.323000,3.0,SOFT,4.0
VER,0 days 00:01:29.158000,3.0,SOFT,5.0
VER,0 days 00:01:49.591000,3.0,SOFT,6.0
VER,,4.0,MEDIUM,9.0
VER,0 days 00:01:34.244000,4.0,MEDIUM,10.0
VER,0 days 00:01:34.339000,4.0,MEDIUM,11.0
VER,0 days 00:01:33.913000,4.0,MEDIUM,12.0
VER,0 days 00:01:33.911000,4.0,MEDIUM,13.0
VER,0 days 00:01:34.231000,4.0,MEDIUM,14.0
VER,0 days 00:01:43.684000,4.0,MEDIUM,15.0
VER,0 days 00:01:34.017000,4.0,MEDIUM,16.0
VER,0 days 00:01:34.053000,4.0,MEDIUM,17.0
VER,0 days 00:01:33.911000,4.0,MEDIUM,18.0
VER,0 days 00:01:33.726000,4.0,MEDIUM,19.0
VER,,4.0,MEDIUM,20.0
VER,0 days 00:02:22.013000,4.0,MEDIUM,21.0
SAR,,1.0,MEDIUM,1.0
SAR,0 days 00:02:08.420000,1.0,MEDIUM,2.0
SAR,0 days 00:02:01.610000,1.0,MEDIUM,3.0
SAR,0 days 00:01:31.030000,1.0,MEDIUM,4.0
SAR,0 days 00:02:05.759000,1.0,MEDIUM,5.0
SAR,0 days 00:01:30.692000,1.0,MEDIUM,6.0
SAR,0 days 00:01:43.006000,1.0,MEDIUM,7.0
SAR,,2.0,SOFT,1.0
SAR,0 days 00:01:30.192000,2.0,SOFT,2.0
SAR,0 days 00:02:21.212000,2.0,SOFT,3.0
SAR,0 days 00:01:29.934000,2.0,SOFT,4.0
SAR,,2.0,SOFT,5.0
SAR,0 days 00:01:36.616000,2.0,SOFT,6.0
SAR,,3.0,SOFT,7.0
SAR,0 days 00:02:00.796000,4.0,MEDIUM,8.0
SAR,0 days 00:01:35.213000,4.0,MEDIUM,9.0
SAR,0 days 00:01:35.454000,4.0,MEDIUM,10.0
SAR,0 days 00:01:36.121000,4.0,MEDIUM,11.0
SAR,0 days 00:01:48.884000,4.0,MEDIUM,12.0
SAR,0 days 00:01:35.576000,4.0,MEDIUM,13.0
SAR,0 days 00:01:35.794000,4.0,MEDIUM,14.0
SAR,0 days 00:01:35.857000,4.0,MEDIUM,15.0
SAR,0 days 00:01:35.750000,4.0,MEDIUM,16.0
SAR,0 days 00:01:35.433000,4.0,MEDIUM,17.0
SAR,0 days 00:01:35.302000,4.0,MEDIUM,18.0
SAR,,4.0,MEDIUM,19.0
SAR,,4.0,MEDIUM,20.0
RIC,,1.0,SOFT,1.0
RIC,0 days 00:01:30.781000,1.0,SOFT,2.0
RIC,,1.0,SOFT,3.0
RIC,0 days 00:01:30.907000,1.0,SOFT,4.0
RIC,,1.0,SOFT,5.0
RIC,0 days 00:01:50.521000,1.0,SOFT,6.0
RIC,0 days 00:01:53.763000,1.0,SOFT,7.0
RIC,0 days 00:02:22.510000,1.0,SOFT,8.0
RIC,0 days 00:01:30.158000,1.0,SOFT,9.0
RIC,0 days 00:01:54.748000,1.0,SOFT,10.0
