driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:31.071000,1.0,MEDIUM,2.0
VER,,1.0,MEDIUM,3.0
VER,,1.0,MEDIUM,4.0
VER,,2.0,MEDIUM,5.0
VER,0 days 00:01:38.217000,2.0,MEDIUM,6.0
VER,0 days 00:01:32.925000,2.0,MEDIUM,7.0
VER,0 days 00:01:32.819000,2.0,MEDIUM,8.0
VER,0 days 00:01:33.050000,2.0,MEDIUM,9.0
VER,0 days 00:01:32.938000,2.0,MEDIUM,10.0
VER,0 days 00:01:32.521000,2.0,MEDIUM,11.0
VER,0 days 00:01:35.252000,2.0,MEDIUM,12.0
VER,0 days 00:01:32.764000,2.0,MEDIUM,13.0
VER,0 days 00:01:32.489000,2.0,MEDIUM,14.0
VER,0 days 00:01:32.678000,2.0,MEDIUM,15.0
VER,0 days 00:01:32.508000,2.0,MEDIUM,16.0
VER,0 days 00:01:41.612000,2.0,MEDIUM,17.0
VER,,3.0,SOFT,1.0
VER,0 days 00:02:09.184000,3.0,SOFT,2.0
VER,,3.0,SOFT,3.0
VER,,4.0,SOFT,4.0
VER,0 days 00:01:28.595000,4.0,SOFT,5.0
VER,0 days 00:02:04.162000,4.0,SOFT,6.0
VER,0 days 00:02:08.107000,4.0,SOFT,7.0
VER,0 days 00:02:04.695000,4.0,SOFT,8.0
SAR,,1.0,HARD,1.0
SAR,,1.0,HARD,2.0
SAR,,2.0,HARD,3.0
SAR,0 days 00:01:32.736000,2.0,HARD,4.0
SAR,0 days 00:01:31.502000,2.0,HARD,5.0
SAR,0 days 00:02:06.954000,2.0,HARD,6.0
SAR,0 days 00:02:02.132000,3.0,HARD,7.0
SAR,0 days 00:01:32.680000,3.0,HARD,8.0
SAR,0 days 00:01:32.680000,3.0,HARD,9.0
SAR,0 days 00:01:32.610000,3.0,HARD,10.0
SAR,0 days 00:01:32.587000,3.0,HARD,11.0
SAR,0 days 00:01:35.160000,3.0,HARD,12.0
SAR,0 days 00:01:33.492000,3.0,HARD,13.0
SAR,0 days 00:01:56.756000,3.0,HARD,14.0
SAR,,4.0,MEDIUM,1.0
SAR,0 days 00:01:30.151000,4.0,MEDIUM,2.0
SAR,0 days 00:02:08.429000,4.0,MEDIUM,3.0
SAR,0 days 00:02:06.095000,4.0,MEDIUM,4.0
SAR,0 days 00:01:29.891000,4.0,MEDIUM,5.0
SAR,0 days 00:01:56.821000,4.0,MEDIUM,6.0
SAR,,5.0,MEDIUM,7.0
SAR,0 days 00:02:06.797000,5.0,MEDIUM,8.0
SAR,0 days 00:02:13.670000,5.0,MEDIUM,9.0
RIC,,1.0,HARD,1.0
RIC,0 days 00:01:34.167000,1.0,HARD,2.0
RIC,0 days 00:01:32.749000,1.0,HARD,3.0
RIC,,1.0,HARD,4.0
RIC,,2.0,HARD,5.0
RIC,0 days 00:01:31.604000,2.0,HARD,6.0
RIC,0 days 00:02:24.586000,2.0,HARD,7.0
RIC,0 days 00:01:31.115000,2.0,HARD,8.0
RIC,0 days 00:02:23.489000,2.0,HARD,9.0
RIC,0 days 00:01:30.736000,2.0,HARD,10.0
RIC,0 days 00:02:18.539000,2.0,HARD,11.0
RIC,0 days 00:01:51.923000,2.0,HARD,12.0
RIC,0 days 00:01:44.685000,2.0,HARD,13.0
RIC,0 days 00:01:32.634000,2.0,HARD,14.0
RIC,0 days 00:01:32.201000,2.0,HARD,15.0
RIC,0 days 00:01:32.323000,2.0,HARD,16.0
RIC,0 days 00:01:32.365000,2.0,HARD,17.0
RIC,0 days 00:01:49.605000,2.0,HARD,18.0
RIC,0 days 00:02:09.616000,3.0,HARD,19.0
RIC,,4.0,MEDIUM,1.0
RIC,0 days 00:01:29.533000,4.0,MEDIUM,2.0
RIC,0 days 00:01:59.447000,4.0,MEDIUM,3.0
RIC,0 days 00:02:04.263000,4.0,MEDIUM,4.0
RIC,0 days 00:01:29.178000,4.0,MEDIUM,5.0
RIC,0 days 00:01:52.409000,4.0,MEDIUM,6.0
RIC,0 days 00:02:08.787000,4.0,MEDIUM,7.0
RIC,0 days 00:02:11.585000,4.0,MEDIUM,8.0
NOR,,1.0,HARD,1.0
NOR,,2.0,HARD,2.0
NOR,0 days 00:01:32.555000,2.0,HARD,3.0
NOR,0 days 00:02:08.233000,2.0,HARD,4.0
NOR,0 days 00:01:30.788000,2.0,HARD,5.0
NOR,0 days 00:01:57.398000,2.0,HARD,6.0
NOR,,3.0,HARD,7.0
NOR,0 days 00:01:29.798000,3.0,HARD,8.0
NOR,0 days 00:02:09.096000,3.0,HARD,9.0
NOR,0 days 00:01:29.495000,3.0,HARD,10.0
NOR,0 days 00:01:39.901000,3.0,HARD,11.0
NOR,0 days 00:01:31.001000,3.0,HARD,12.0
NOR,0 days 00:01:31.486000,3.0,HARD,13.0
NOR,0 days 00:01:31.623000,3.0,HARD,14.0
NOR,0 days 00:01:31.974000,3.0,HARD,15.0
NOR,0 days 00:01:36.818000,3.0,HARD,16.0
NOR,,4.0,SOFT,1.0
NOR,0 days 00:01:36.398000,4.0,SOFT,2.0
NOR,0 days 00:01:58.734000,5.0,HARD,17.0
NOR,0 days 00:02:06.174000,5.0,HARD,18.0
NOR,0 days 00:02:24.745000,5.0,HARD,19.0
GAS,,1.0,HARD,1.0
GAS,0 days 00:01:32.220000,1.0,HARD,2.0
GAS,0 days 00:02:22.720000,1.0,HARD,3.0
GAS,0 days 00:02:06.625000,1.0,HARD,4.0
GAS,,1.0,HARD,5.0
GAS,,2.0,HARD,6.0
GAS,0 days 00:01:31.360000,2.0,HARD,7.0
GAS,0 days 00:02:08.626000,2.0,HARD,8.0
GAS,0 days 00:01:31.117000,2.0,HARD,9.0
GAS,0 days 00:02:08.795000,2.0,HARD,10.0
GAS,0 days 00:01:30.604000,2.0,HARD,11.0
GAS,0 days 00:02:22.914000,2.0,HARD,12.0
GAS,0 days 00:01:30.743000,2.0,HARD,13.0
GAS,0 days 00:01:32.395000,2.0,HARD,14.0
GAS,0 days 00:01:32.253000,2.0,HARD,15.0
GAS,0 days 00:01:32.086000,2.0,HARD,16.0
GAS,0 days 00:01:32.097000,2.0,HARD,17.0
GAS,0 days 00:01:53.030000,2.0,HARD,18.0
GAS,,3.0,SOFT,1.0
GAS,0 days 00:01:29.175000,3.0,SOFT,2.0
GAS,0 days 00:02:02.826000,3.0,SOFT,3.0
GAS,0 days 00:02:03.074000,3.0,SOFT,4.0
GAS,0 days 00:01:29.308000,3.0,SOFT,5.0
GAS,0 days 00:02:08.993000,3.0,SOFT,6.0
GAS,0 days 00:01:50.636000,3.0,SOFT,7.0
GAS,0 days 00:01:56.786000,3.0,SOFT,8.0
GAS,0 days 00:02:10.416000,3.0,SOFT,9.0
PER,,1.0,MEDIUM,1.0
PER,0 days 00:01:31.361000,1.0,MEDIUM,2.0
PER,,1.0,MEDIUM,3.0
PER,,1.0,MEDIUM,4.0
PER,,2.0,MEDIUM,5.0
PER,0 days 00:01:29.632000,2.0,MEDIUM,6.0
PER,0 days 00:01:55.814000,2.0,MEDIUM,7.0
PER,,3.0,MEDIUM,8.0
PER,0 days 00:01:33.350000,3.0,MEDIUM,9.0
PER,0 days 00:01:33.127000,3.0,MEDIUM,10.0
PER,0 days 00:01:33.049000,3.0,MEDIUM,11.0
PER,0 days 00:01:32.740000,3.0,MEDIUM,12.0
PER,0 days 00:01:33.342000,3.0,MEDIUM,13.0
PER,0 days 00:01:35.157000,3.0,MEDIUM,14.0
PER,0 days 00:01:32.516000,3.0,MEDIUM,15.0
PER,0 days 00:01:32.025000,3.0,MEDIUM,16.0
PER,0 days 00:01:40.571000,3.0,MEDIUM,17.0
PER,,4.0,SOFT,1.0
PER,0 days 00:01:28.868000,4.0,SOFT,2.0
PER,0 days 00:02:18.412000,4.0,SOFT,3.0
PER,0 days 00:02:23.473000,5.0,MEDIUM,18.0
PER,0 days 00:02:05.663000,5.0,MEDIUM,19.0
PER,0 days 00:02:14.817000,5.0,MEDIUM,20.0
ALO,,1.0,MEDIUM,1.0
ALO,,2.0,HARD,1.0
ALO,,3.0,HARD,1.0
ALO,0 days 00:01:31.148000,3.0,HARD,2.0
ALO,0 days 00:02:13.890000,3.0,HARD,3.0
ALO,0 days 00:01:30.779000,3.0,HARD,4.0
ALO,0 days 00:02:12.032000,3.0,HARD,5.0
ALO,0 days 00:01:30.491000,3.0,HARD,6.0
ALO,0 days 00:01:58.464000,3.0,HARD,7.0
ALO,,4.0,HARD,8.0
ALO,0 days 00:01:31.422000,4.0,HARD,9.0
ALO,0 days 00:02:11.503000,4.0,HARD,10.0
ALO,0 days 00:01:56.783000,4.0,HARD,11.0
ALO,0 days 00:01:30.023000,4.0,HARD,12.0
ALO,0 days 00:02:17.799000,4.0,HARD,13.0
ALO,0 days 00:01:33.387000,4.0,HARD,14.0
