driver,LapTime,Stint,Compound,TyreLife
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:46.730000,1.0,MEDIUM,2.0
NOR,0 days 00:01:37.542000,1.0,MEDIUM,3.0
NOR,0 days 00:02:03.126000,1.0,MEDIUM,4.0
NOR,,2.0,MEDIUM,5.0
NOR,0 days 00:01:48.094000,2.0,MEDIUM,6.0
NOR,0 days 00:02:17.294000,2.0,MEDIUM,7.0
NOR,0 days 00:02:01.882000,2.0,MEDIUM,8.0
NOR,0 days 00:01:49.021000,2.0,MEDIUM,9.0
NOR,0 days 00:01:35.572000,2.0,MEDIUM,10.0
NOR,0 days 00:01:56.553000,2.0,MEDIUM,11.0
NOR,0 days 00:01:54.401000,2.0,MEDIUM,12.0
NOR,0 days 00:01:42.826000,2.0,MEDIUM,13.0
NOR,,3.0,MEDIUM,14.0
NOR,0 days 00:01:38.882000,3.0,MEDIUM,15.0
NOR,0 days 00:01:40.206000,3.0,MEDIUM,16.0
NOR,0 days 00:01:37.747000,3.0,MEDIUM,17.0
NOR,0 days 00:01:37.366000,3.0,MEDIUM,18.0
NOR,0 days 00:01:37.795000,3.0,MEDIUM,19.0
NOR,0 days 00:01:43.805000,3.0,MEDIUM,20.0
NOR,,4.0,SOFT,1.0
NOR,0 days 00:01:33.700000,4.0,SOFT,2.0
NOR,0 days 00:02:05.589000,4.0,SOFT,3.0
NOR,0 days 00:01:33.745000,4.0,SOFT,4.0
NOR,0 days 00:02:05.306000,4.0,SOFT,5.0
NOR,0 days 00:01:33.296000,4.0,SOFT,6.0
NOR,0 days 00:02:06.301000,4.0,SOFT,7.0
NOR,,4.0,SOFT,8.0
NOR,,4.0,SOFT,9.0
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:46.986000,1.0,MEDIUM,2.0
VER,0 days 00:01:36.052000,1.0,MEDIUM,3.0
VER,0 days 00:02:07.672000,1.0,MEDIUM,4.0
VER,0 days 00:02:13.324000,1.0,MEDIUM,5.0
VER,0 days 00:01:36.040000,1.0,MEDIUM,6.0
VER,0 days 00:01:57.654000,1.0,MEDIUM,7.0
VER,,2.0,MEDIUM,8.0
VER,0 days 00:01:38.731000,2.0,MEDIUM,9.0
VER,0 days 00:01:39.240000,2.0,MEDIUM,10.0
VER,0 days 00:01:39.498000,2.0,MEDIUM,11.0
VER,0 days 00:01:40.366000,2.0,MEDIUM,12.0
VER,0 days 00:01:39.627000,2.0,MEDIUM,13.0
VER,0 days 00:01:39.798000,2.0,MEDIUM,14.0
VER,0 days 00:01:40.426000,2.0,MEDIUM,15.0
VER,0 days 00:01:50.418000,2.0,MEDIUM,16.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:34.541000,3.0,SOFT,2.0
VER,0 days 00:02:10.505000,3.0,SOFT,3.0
VER,0 days 00:01:34.806000,3.0,SOFT,4.0
VER,0 days 00:02:12.199000,3.0,SOFT,5.0
VER,0 days 00:01:57.259000,3.0,SOFT,6.0
VER,0 days 00:02:19.658000,3.0,SOFT,7.0
VER,0 days 00:02:27.488000,3.0,SOFT,8.0
BOR,,1.0,MEDIUM,1.0
BOR,0 days 00:01:40.290000,1.0,MEDIUM,2.0
BOR,0 days 00:02:07.891000,1.0,MEDIUM,3.0
BOR,0 days 00:01:54.577000,1.0,MEDIUM,4.0
BOR,0 days 00:02:18.262000,1.0,MEDIUM,5.0
BOR,0 days 00:01:37.743000,1.0,MEDIUM,6.0
BOR,0 days 00:02:23.758000,1.0,MEDIUM,7.0
BOR,0 days 00:02:08.507000,1.0,MEDIUM,8.0
BOR,0 days 00:01:43.362000,1.0,MEDIUM,9.0
BOR,,2.0,MEDIUM,10.0
BOR,0 days 00:01:47.680000,2.0,MEDIUM,11.0
BOR,0 days 00:01:36.232000,2.0,MEDIUM,12.0
BOR,0 days 00:02:07.761000,2.0,MEDIUM,13.0
BOR,0 days 00:01:45.812000,2.0,MEDIUM,14.0
BOR,0 days 00:01:38.302000,2.0,MEDIUM,15.0
BOR,0 days 00:01:38.752000,2.0,MEDIUM,16.0
BOR,0 days 00:01:39.295000,2.0,MEDIUM,17.0
BOR,0 days 00:01:49.664000,2.0,MEDIUM,18.0
BOR,,3.0,SOFT,1.0
BOR,0 days 00:01:54.992000,3.0,SOFT,2.0
BOR,0 days 00:01:35.148000,3.0,SOFT,3.0
BOR,0 days 00:02:16.456000,3.0,SOFT,4.0
BOR,0 days 00:01:34.828000,3.0,SOFT,5.0
BOR,,3.0,SOFT,6.0
BOR,,3.0,SOFT,7.0
BOR,,3.0,SOFT,8.0
HAD,,1.0,MEDIUM,1.0
HAD,0 days 00:02:15.198000,1.0,MEDIUM,2.0
HAD,0 days 00:01:54.572000,1.0,MEDIUM,3.0
HAD,0 days 00:01:36.544000,1.0,MEDIUM,4.0
HAD,0 days 00:02:29.050000,1.0,MEDIUM,5.0
HAD,0 days 00:01:35.951000,1.0,MEDIUM,6.0
HAD,0 days 00:02:24.798000,1.0,MEDIUM,7.0
HAD,,2.0,MEDIUM,8.0
HAD,0 days 00:01:38.721000,2.0,MEDIUM,9.0
HAD,0 days 00:01:38.916000,2.0,MEDIUM,10.0
HAD,0 days 00:01:40.014000,2.0,MEDIUM,11.0
HAD,0 days 00:01:40.524000,2.0,MEDIUM,12.0
HAD,0 days 00:01:44.980000,2.0,MEDIUM,13.0
