driver,LapTime,Stint,Compound,TyreLife
NOR,,1.0,HARD,1.0
NOR,0 days 00:01:33.212000,1.0,HARD,2.0
NOR,,1.0,HARD,3.0
NOR,0 days 00:01:46.833000,1.0,HARD,4.0
NOR,0 days 00:01:32.179000,1.0,HARD,5.0
NOR,0 days 00:02:12.965000,1.0,HARD,6.0
NOR,0 days 00:01:31.595000,1.0,HARD,7.0
NOR,0 days 00:02:05.918000,1.0,HARD,8.0
NOR,0 days 00:01:33.026000,1.0,HARD,9.0
NOR,,2.0,HARD,10.0
NOR,0 days 00:01:31.575000,2.0,HARD,11.0
NOR,0 days 00:01:42.087000,2.0,HARD,12.0
NOR,0 days 00:01:34.020000,2.0,HARD,13.0
NOR,0 days 00:01:32.289000,2.0,HARD,14.0
NOR,0 days 00:01:34.517000,2.0,HARD,15.0
NOR,0 days 00:01:33.920000,2.0,HARD,16.0
NOR,0 days 00:01:34.028000,2.0,HARD,17.0
NOR,0 days 00:01:33.069000,2.0,HARD,18.0
NOR,,3.0,SOFT,1.0
NOR,0 days 00:01:30.288000,3.0,SOFT,2.0
NOR,0 days 00:02:16.339000,3.0,SOFT,3.0
NOR,0 days 00:02:22.737000,4.0,SOFT,4.0
NOR,0 days 00:01:30.676000,4.0,SOFT,5.0
NOR,0 days 00:02:03.585000,4.0,SOFT,6.0
NOR,0 days 00:02:05.534000,4.0,SOFT,7.0
NOR,,4.0,SOFT,8.0
NOR,0 days 00:02:05.887000,4.0,SOFT,9.0
VER,,1.0,HARD,1.0
VER,0 days 00:01:32.653000,1.0,HARD,2.0
VER,0 days 00:02:25.112000,1.0,HARD,3.0
VER,0 days 00:01:31.277000,1.0,HARD,4.0
VER,,1.0,HARD,5.0
VER,0 days 00:01:56.106000,1.0,HARD,6.0
VER,0 days 00:01:32.646000,1.0,HARD,7.0
VER,0 days 00:01:39.867000,1.0,HARD,8.0
VER,,2.0,HARD,9.0
VER,0 days 00:01:33.039000,2.0,HARD,10.0
VER,0 days 00:01:34.128000,2.0,HARD,11.0
VER,0 days 00:01:33.633000,2.0,HARD,12.0
VER,0 days 00:01:34.132000,2.0,HARD,13.0
VER,0 days 00:01:34.429000,2.0,HARD,14.0
VER,0 days 00:01:34.852000,2.0,HARD,15.0
VER,0 days 00:01:35.093000,2.0,HARD,16.0
VER,0 days 00:01:34.350000,2.0,HARD,17.0
VER,0 days 00:01:34.876000,2.0,HARD,18.0
VER,0 days 00:01:41.985000,2.0,HARD,19.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:30.240000,3.0,SOFT,2.0
VER,,3.0,SOFT,3.0
VER,0 days 00:01:55.529000,3.0,SOFT,4.0
VER,0 days 00:01:30.268000,3.0,SOFT,5.0
VER,0 days 00:02:23.733000,3.0,SOFT,6.0
VER,,3.0,SOFT,7.0
VER,0 days 00:02:17.879000,3.0,SOFT,8.0
BOR,,1.0,HARD,1.0
BOR,0 days 00:01:34.930000,1.0,HARD,2.0
BOR,0 days 00:02:23.114000,1.0,HARD,3.0
BOR,0 days 00:01:33.545000,1.0,HARD,4.0
BOR,0 days 00:02:24.275000,1.0,HARD,5.0
BOR,0 days 00:01:32.355000,1.0,HARD,6.0
BOR,,1.0,HARD,7.0
BOR,0 days 00:01:32.016000,1.0,HARD,8.0
BOR,0 days 00:02:19.252000,1.0,HARD,9.0
BOR,0 days 00:01:31.813000,1.0,HARD,10.0
BOR,0 days 00:01:45.523000,1.0,HARD,11.0
BOR,,2.0,HARD,12.0
BOR,0 days 00:01:33.607000,2.0,HARD,13.0
BOR,0 days 00:02:21.355000,3.0,HARD,14.0
BOR,0 days 00:01:32.621000,3.0,HARD,15.0
BOR,0 days 00:01:40.678000,3.0,HARD,16.0
BOR,0 days 00:01:34.509000,3.0,HARD,17.0
BOR,0 days 00:01:34.400000,3.0,HARD,18.0
BOR,0 days 00:01:34.441000,3.0,HARD,19.0
BOR,0 days 00:01:33.988000,3.0,HARD,20.0
BOR,,4.0,MEDIUM,1.0
BOR,0 days 00:01:31.035000,4.0,MEDIUM,2.0
BOR,0 days 00:01:58.775000,4.0,MEDIUM,3.0
BOR,0 days 00:02:15.959000,5.0,MEDIUM,4.0
