driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:43.456000,1.0,MEDIUM,2.0
VER,,1.0,MEDIUM,3.0
VER,,2.0,MEDIUM,4.0
VER,0 days 00:01:43.339000,2.0,MEDIUM,5.0
VER,0 days 00:02:24.478000,2.0,MEDIUM,6.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:42.477000,3.0,SOFT,2.0
VER,0 days 00:02:20.559000,3.0,SOFT,3.0
VER,,4.0,MEDIUM,7.0
VER,0 days 00:01:48.316000,4.0,MEDIUM,8.0
VER,0 days 00:01:48.801000,4.0,MEDIUM,9.0
VER,0 days 00:01:48.796000,4.0,MEDIUM,10.0
VER,0 days 00:01:48.924000,4.0,MEDIUM,11.0
VER,0 days 00:01:49.356000,4.0,MEDIUM,12.0
VER,0 days 00:01:51.093000,4.0,MEDIUM,13.0
VER,0 days 00:01:50.463000,4.0,MEDIUM,14.0
VER,0 days 00:01:50.679000,4.0,MEDIUM,15.0
VER,0 days 00:01:56.077000,4.0,MEDIUM,16.0
VER,0 days 00:02:04.806000,5.0,SOFT,4.0
VER,0 days 00:01:49.674000,5.0,SOFT,5.0
VER,0 days 00:01:47.894000,5.0,SOFT,6.0
VER,0 days 00:01:50.882000,5.0,SOFT,7.0
VER,0 days 00:01:47.723000,5.0,SOFT,8.0
VER,0 days 00:02:15.526000,5.0,SOFT,9.0
VER,0 days 00:02:20.251000,5.0,SOFT,10.0
SAR,,1.0,MEDIUM,1.0
SAR,0 days 00:01:45.887000,1.0,MEDIUM,2.0
SAR,,1.0,MEDIUM,3.0
SAR,0 days 00:01:45.159000,1.0,MEDIUM,4.0
SAR,,1.0,MEDIUM,5.0
SAR,0 days 00:01:54.699000,1.0,MEDIUM,6.0
SAR,,2.0,SOFT,1.0
SAR,0 days 00:01:44.226000,2.0,SOFT,2.0
SAR,0 days 00:02:16.114000,2.0,SOFT,3.0
SAR,,3.0,SOFT,4.0
SAR,0 days 00:01:49.425000,3.0,SOFT,5.0
SAR,0 days 00:01:53.247000,3.0,SOFT,6.0
SAR,0 days 00:01:50.725000,3.0,SOFT,7.0
SAR,0 days 00:01:51.006000,3.0,SOFT,8.0
SAR,0 days 00:01:51.328000,3.0,SOFT,9.0
SAR,0 days 00:01:56.467000,3.0,SOFT,10.0
SAR,0 days 00:02:05,4.0,MEDIUM,7.0
SAR,0 days 00:01:49.905000,4.0,MEDIUM,8.0
SAR,0 days 00:01:50.689000,4.0,MEDIUM,9.0
SAR,0 days 00:01:50.152000,4.0,MEDIUM,10.0
SAR,0 days 00:01:51.927000,4.0,MEDIUM,11.0
SAR,0 days 00:01:50.267000,4.0,MEDIUM,12.0
SAR,,4.0,MEDIUM,13.0
SAR,,4.0,MEDIUM,14.0
RIC,,1.0,MEDIUM,1.0
RIC,0 days 00:01:44.985000,1.0,MEDIUM,2.0
RIC,,1.0,MEDIUM,3.0
RIC,0 days 00:01:44.411000,1.0,MEDIUM,4.0
RIC,,1.0,MEDIUM,5.0
RIC,0 days 00:01:54.278000,1.0,MEDIUM,6.0
RIC,,2.0,SOFT,1.0
RIC,0 days 00:01:43.823000,2.0,SOFT,2.0
RIC,,2.0,SOFT,3.0
RIC,0 days 00:01:51.540000,2.0,SOFT,4.0
RIC,,3.0,MEDIUM,7.0
RIC,0 days 00:02:07.733000,4.0,SOFT,5.0
RIC,0 days 00:01:49.797000,4.0,SOFT,6.0
RIC,0 days 00:01:50.716000,4.0,SOFT,7.0
RIC,0 days 00:01:50.208000,4.0,SOFT,8.0
RIC,0 days 00:01:49.951000,4.0,SOFT,9.0
RIC,0 days 00:01:52.677000,4.0,SOFT,10.0
RIC,,4.0,SOFT,11.0
RIC,,5.0,MEDIUM,8.0
RIC,0 days 00:02:13.851000,5.0,MEDIUM,9.0
RIC,,5.0,MEDIUM,10.0
NOR,,1.0,SOFT,1.0
NOR,0 days 00:01:43.571000,1.0,SOFT,2.0
NOR,,1.0,SOFT,3.0
NOR,,2.0,SOFT,4.0
NOR,0 days 00:01:43.573000,2.0,SOFT,5.0
NOR,0 days 00:02:13.902000,2.0,SOFT,6.0
NOR,,3.0,SOFT,1.0
NOR,0 days 00:01:42.260000,3.0,SOFT,2.0
NOR,0 days 00:02:12.672000,3.0,SOFT,3.0
NOR,,4.0,SOFT,4.0
NOR,0 days 00:01:51.150000,4.0,SOFT,5.0
NOR,,5.0,SOFT,7.0
NOR,0 days 00:01:47.971000,5.0,SOFT,8.0
NOR,0 days 00:01:48.834000,5.0,SOFT,9.0
NOR,0 days 00:01:50.365000,5.0,SOFT,10.0
NOR,0 days 00:01:49.991000,5.0,SOFT,11.0
NOR,0 days 00:01:49.316000,5.0,SOFT,12.0
NOR,0 days 00:02:06.679000,5.0,SOFT,13.0
NOR,,5.0,SOFT,14.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:44.594000,1.0,MEDIUM,2.0
GAS,,1.0,MEDIUM,3.0
GAS,0 days 00:01:56.482000,1.0,MEDIUM,4.0
GAS,,2.0,MEDIUM,5.0
GAS,0 days 00:01:44.664000,2.0,MEDIUM,6.0
GAS,,2.0,MEDIUM,7.0
GAS,0 days 00:01:51.630000,2.0,MEDIUM,8.0
GAS,,3.0,MEDIUM,9.0
GAS,,4.0,SOFT,1.0
GAS,0 days 00:01:43.829000,4.0,SOFT,2.0
GAS,,4.0,SOFT,3.0
GAS,,5.0,SOFT,4.0
GAS,0 days 00:01:51.097000,5.0,SOFT,5.0
GAS,,6.0,MEDIUM,10.0
GAS,0 days 00:01:49.801000,6.0,MEDIUM,11.0
GAS,0 days 00:01:50.405000,6.0,MEDIUM,12.0
GAS,0 days 00:01:50.488000,6.0,MEDIUM,13.0
GAS,0 days 00:01:51.162000,6.0,MEDIUM,14.0
GAS,0 days 00:01:56.077000,6.0,MEDIUM,15.0
GAS,,7.0,MEDIUM,16.0
GAS,0 days 00:01:51.576000,7.0,MEDIUM,17.0
GAS,,7.0,MEDIUM,18.0
GAS,,7.0,MEDIUM,19.0
PER,,1.0,MEDIUM,1.0
PER,0 days 00:01:44.136000,1.0,MEDIUM,2.0
PER,,1.0,MEDIUM,3.0
PER,,2.0,MEDIUM,4.0
PER,0 days 00:01:43.987000,2.0,MEDIUM,5.0
PER,0 days 00:02:29.813000,2.0,MEDIUM,6.0
PER,,3.0,SOFT,1.0
PER,0 days 00:01:43.504000,3.0,SOFT,2.0
PER,,3.0,SOFT,3.0
PER,,4.0,MEDIUM,7.0
PER,0 days 00:01:49.025000,4.0,MEDIUM,8.0
PER,0 days 00:01:49.028000,4.0,MEDIUM,9.0
PER,0 days 00:01:49.146000,4.0,MEDIUM,10.0
PER,0 days 00:01:50.040000,4.0,MEDIUM,11.0
PER,0 days 00:01:49.750000,4.0,MEDIUM,12.0
PER,0 days 00:01:50.249000,4.0,MEDIUM,13.0
PER,0 days 00:01:50.313000,4.0,MEDIUM,14.0
PER,0 days 00:01:50.607000,4.0,MEDIUM,15.0
PER,0 days 00:01:51.436000,4.0,MEDIUM,16.0
PER,0 days 00:01:51.424000,4.0,MEDIUM,17.0
PER,0 days 00:01:50.985000,4.0,MEDIUM,18.0
PER,0 days 00:01:50.967000,4.0,MEDIUM,19.0
PER,,4.0,MEDIUM,20.0
PER,0 days 00:02:20.393000,4.0,MEDIUM,21.0
ALO,,1.0,MEDIUM,1.0
ALO,0 days 00:01:44.876000,1.0,MEDIUM,2.0
ALO,,1.0,MEDIUM,3.0
ALO,0 days 00:01:55.837000,1.0,MEDIUM,4.0
ALO,,1.0,MEDIUM,5.0
ALO,0 days 00:01:44.622000,1.0,MEDIUM,6.0
ALO,0 days 00:02:24.418000,1.0,MEDIUM,7.0
ALO,,2.0,SOFT,1.0
ALO,,2.0,SOFT,2.0
ALO,0 days 00:01:43.745000,2.0,SOFT,3.0
ALO,,2.0,SOFT,4.0
ALO,,2.0,SOFT,5.0
ALO,0 days 00:01:43.538000,2.0,SOFT,6.0
ALO,0 days 00:01:56.747000,2.0,SOFT,7.0
ALO,,3.0,MEDIUM,8.0
ALO,0 days 00:01:49.043000,3.0,MEDIUM,9.0
ALO,0 days 00:01:49.787000,3.0,MEDIUM,10.0
ALO,0 days 00:01:50.166000,3.0,MEDIUM,11.0
ALO,0 days 00:01:50.211000,3.0,MEDIUM,12.0
ALO,0 days 00:01:50.969000,3.0,MEDIUM,13.0
ALO,0 days 00:01:52.796000,3.0,MEDIUM,14.0
ALO,0 days 00:01:52.667000,3.0,MEDIUM,15.0
ALO,0 days 00:02:14.093000,3.0,MEDIUM,16.0
ALO,,3.0,MEDIUM,17.0
LEC,,1.0,SOFT,1.0
LEC,0 days 00:01:44.038000,1.0,SOFT,2.0
LEC,,1.0,SOFT,3.0
LEC,0 days 00:02:01.080000,1.0,SOFT,4.0
LEC,,2.0,SOFT,5.0
LEC,0 days 00:01:51.801000,2.0,SOFT,6.0
LEC,,3.0,SOFT,1.0
