driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,SOFT,1.0
VER,0 days 00:01:43.226000,1.0,SOFT,2.0
VER,,1.0,SOFT,3.0
VER,0 days 00:01:42.495000,1.0,SOFT,4.0
VER,,1.0,SOFT,5.0
VER,0 days 00:01:42.502000,1.0,SOFT,6.0
VER,0 days 00:02:02.169000,1.0,SOFT,7.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:41.936000,2.0,SOFT,2.0
VER,,2.0,SOFT,3.0
VER,0 days 00:02:06.460000,2.0,SOFT,4.0
VER,0 days 00:01:41.902000,2.0,SOFT,5.0
VER,0 days 00:02:09.468000,2.0,SOFT,6.0
VER,,3.0,SOFT,7.0
VER,0 days 00:01:49.251000,3.0,SOFT,8.0
VER,0 days 00:01:46.794000,3.0,SOFT,9.0
VER,0 days 00:01:46.567000,3.0,SOFT,10.0
VER,0 days 00:01:46.702000,3.0,SOFT,11.0
VER,0 days 00:01:49.479000,3.0,SOFT,12.0
VER,0 days 00:01:46.199000,3.0,SOFT,13.0
VER,,3.0,SOFT,14.0
VER,,3.0,SOFT,15.0
NOR,,1.0,SOFT,1.0
NOR,0 days 00:01:42.199000,1.0,SOFT,2.0
NOR,,1.0,SOFT,3.0
NOR,,1.0,SOFT,4.0
NOR,0 days 00:01:48.625000,1.0,SOFT,5.0
NOR,,2.0,SOFT,1.0
NOR,,2.0,SOFT,2.0
BOR,,1.0,MEDIUM,1.0
BOR,0 days 00:01:44.452000,1.0,MEDIUM,2.0
BOR,,1.0,MEDIUM,3.0
BOR,0 days 00:01:42.561000,1.0,MEDIUM,4.0
BOR,,1.0,MEDIUM,5.0
BOR,0 days 00:01:47.751000,1.0,MEDIUM,6.0
BOR,0 days 00:02:24.347000,1.0,MEDIUM,7.0
BOR,0 days 00:01:47.283000,1.0,MEDIUM,8.0
BOR,,2.0,SOFT,1.0
BOR,,2.0,SOFT,2.0
BOR,0 days 00:01:43.213000,2.0,SOFT,3.0
BOR,,2.0,SOFT,4.0
BOR,,2.0,SOFT,5.0
BOR,,3.0,UNKNOWN,1.0
BOR,0 days 00:01:47.277000,3.0,UNKNOWN,2.0
BOR,0 days 00:01:46.918000,3.0,UNKNOWN,3.0
BOR,0 days 00:01:46.836000,3.0,UNKNOWN,4.0
BOR,0 days 00:01:46.972000,3.0,UNKNOWN,5.0
BOR,0 days 00:01:59.777000,3.0,UNKNOWN,6.0
BOR,0 days 00:01:48.122000,3.0,UNKNOWN,7.0
BOR,,3.0,UNKNOWN,8.0
BOR,,3.0,UNKNOWN,9.0
HAD,,1.0,MEDIUM,1.0
HAD,0 days 00:01:44.946000,1.0,MEDIUM,2.0
HAD,,1.0,MEDIUM,3.0
HAD,0 days 00:01:43.672000,1.0,MEDIUM,4.0
HAD,,1.0,MEDIUM,5.0
HAD,0 days 00:01:42.443000,1.0,MEDIUM,6.0
HAD,0 days 00:02:17.657000,1.0,MEDIUM,7.0
HAD,,2.0,SOFT,1.0
HAD,0 days 00:01:42.462000,2.0,SOFT,2.0
HAD,,2.0,SOFT,3.0
HAD,0 days 00:02:18.675000,2.0,SOFT,4.0
HAD,0 days 00:01:42.712000,2.0,SOFT,5.0
HAD,0 days 00:02:10.538000,2.0,SOFT,6.0
HAD,,3.0,SOFT,7.0
HAD,0 days 00:01:48.461000,3.0,SOFT,8.0
HAD,0 days 00:01:49.290000,3.0,SOFT,9.0
HAD,0 days 00:01:47.872000,3.0,SOFT,10.0
HAD,0 days 00:01:47.794000,3.0,SOFT,11.0
HAD,0 days 00:01:47.641000,3.0,SOFT,12.0
HAD,0 days 00:01:47.833000,3.0,SOFT,13.0
HAD,0 days 00:01:48.084000,3.0,SOFT,14.0
HAD,,3.0,SOFT,15.0
HAD,,3.0,SOFT,16.0
GAS,,1.0,SOFT,1.0
GAS,0 days 00:02:09.833000,1.0,SOFT,2.0
GAS,0 days 00:01:44.925000,1.0,SOFT,3.0
GAS,,1.0,SOFT,4.0
GAS,0 days 00:02:20.493000,1.0,SOFT,5.0
GAS,0 days 00:01:43.945000,1.0,SOFT,6.0
GAS,0 days 00:02:24.814000,1.0,SOFT,7.0
GAS,,2.0,MEDIUM,1.0
GAS,0 days 00:02:16.330000,2.0,MEDIUM,2.0
GAS,,2.0,MEDIUM,3.0
GAS,0 days 00:02:29.165000,2.0,MEDIUM,4.0
GAS,0 days 00:01:43.503000,2.0,MEDIUM,5.0
GAS,,2.0,MEDIUM,6.0
GAS,0 days 00:02:15.552000,2.0,MEDIUM,7.0
GAS,0 days 00:01:42.674000,2.0,MEDIUM,8.0
GAS,0 days 00:02:22.940000,2.0,MEDIUM,9.0
GAS,,3.0,MEDIUM,10.0
GAS,0 days 00:01:47.057000,3.0,MEDIUM,11.0
GAS,0 days 00:01:47.160000,3.0,MEDIUM,12.0
GAS,0 days 00:01:46.805000,3.0,MEDIUM,13.0
GAS,0 days 00:02:08.766000,3.0,MEDIUM,14.0
GAS,,3.0,MEDIUM,15.0
ANT,,1.0,SOFT,1.0
ANT,0 days 00:01:56.133000,1.0,SOFT,2.0
ANT,,1.0,SOFT,3.0
ANT,0 days 00:02:12.297000,1.0,SOFT,4.0
ANT,,1.0,SOFT,5.0
ANT,0 days 00:01:42.803000,1.0,SOFT,6.0
ANT,0 days 00:02:09.228000,1.0,SOFT,7.0
ANT,,2.0,SOFT,1.0
ANT,,2.0,SOFT,2.0
ANT,0 days 00:01:42.357000,2.0,SOFT,3.0
ANT,,2.0,SOFT,4.0
ANT,,3.0,SOFT,5.0
ANT,0 days 00:01:41.779000,3.0,SOFT,6.0
ANT,0 days 00:02:22.969000,3.0,SOFT,7.0
ANT,,4.0,SOFT,8.0
ANT,0 days 00:01:46.676000,4.0,SOFT,9.0
ANT,0 days 00:01:46.905000,4.0,SOFT,10.0
ANT,0 days 00:01:47.145000,4.0,SOFT,11.0
ANT,0 days 00:01:47.628000,4.0,SOFT,12.0
ANT,0 days 00:01:47.517000,4.0,SOFT,13.0
ANT,,4.0,SOFT,14.0
ANT,,4.0,SOFT,15.0
ALO,,1.0,SOFT,1.0
ALO,0 days 00:01:58.769000,1.0,SOFT,2.0
ALO,0 days 00:02:14.512000,1.0,SOFT,3.0
ALO,0 days 00:01:43.952000,1.0,SOFT,4.0
ALO,,1.0,SOFT,5.0
ALO,0 days 00:01:55.637000,1.0,SOFT,6.0
ALO,0 days 00:02:15.501000,1.0,SOFT,7.0
ALO,0 days 00:01:43.697000,1.0,SOFT,8.0
ALO,0 days 00:02:17.936000,1.0,SOFT,9.0
ALO,,2.0,SOFT,1.0
ALO,0 days 00:02:10.833000,2.0,SOFT,2.0
ALO,0 days 00:02:11.224000,2.0,SOFT,3.0
ALO,0 days 00:01:42.967000,2.0,SOFT,4.0
ALO,0 days 00:02:29.626000,2.0,SOFT,5.0
ALO,0 days 00:02:28.880000,2.0,SOFT,6.0
