driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,5.0
VER,0 days 00:01:41.905000,1.0,MEDIUM,6.0
VER,0 days 00:01:48.333000,1.0,MEDIUM,7.0
VER,0 days 00:01:40.089000,1.0,MEDIUM,8.0
VER,0 days 00:02:02.022000,1.0,MEDIUM,9.0
VER,0 days 00:01:38.625000,1.0,MEDIUM,10.0
VER,0 days 00:02:09.487000,1.0,MEDIUM,11.0
VER,0 days 00:01:38.209000,1.0,MEDIUM,12.0
VER,0 days 00:01:50.537000,1.0,MEDIUM,13.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:49.887000,2.0,SOFT,2.0
VER,0 days 00:02:10.635000,2.0,SOFT,3.0
VER,0 days 00:01:37.132000,2.0,SOFT,4.0
VER,0 days 00:02:24.968000,2.0,SOFT,5.0
VER,0 days 00:01:36.960000,2.0,SOFT,6.0
VER,0 days 00:01:53.664000,2.0,SOFT,7.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:36.307000,3.0,SOFT,2.0
VER,0 days 00:02:24.235000,3.0,SOFT,3.0
VER,0 days 00:01:36.183000,3.0,SOFT,4.0
VER,0 days 00:01:52.472000,3.0,SOFT,5.0
VER,,4.0,SOFT,6.0
VER,0 days 00:01:40.730000,4.0,SOFT,7.0
VER,0 days 00:01:40.431000,4.0,SOFT,8.0
VER,0 days 00:01:45.848000,4.0,SOFT,9.0
VER,0 days 00:01:59.049000,5.0,MEDIUM,14.0
VER,0 days 00:01:43.425000,5.0,MEDIUM,15.0
VER,0 days 00:01:39.659000,5.0,MEDIUM,16.0
VER,0 days 00:01:39.302000,5.0,MEDIUM,17.0
VER,0 days 00:01:41.425000,5.0,MEDIUM,18.0
VER,0 days 00:01:38.939000,5.0,MEDIUM,19.0
VER,0 days 00:01:39.178000,5.0,MEDIUM,20.0
VER,0 days 00:01:38.853000,5.0,MEDIUM,21.0
VER,0 days 00:01:39.222000,5.0,MEDIUM,22.0
VER,0 days 00:01:48.465000,5.0,MEDIUM,23.0
VER,0 days 00:02:12.620000,5.0,MEDIUM,24.0
VER,0 days 00:02:14.775000,5.0,MEDIUM,25.0
SAR,,1.0,SOFT,1.0
SAR,0 days 00:01:48.120000,1.0,SOFT,2.0
SAR,0 days 00:01:44.041000,1.0,SOFT,3.0
SAR,0 days 00:01:41.387000,1.0,SOFT,4.0
SAR,0 days 00:02:00.790000,1.0,SOFT,5.0
SAR,0 days 00:01:40.389000,1.0,SOFT,6.0
SAR,0 days 00:01:40.824000,1.0,SOFT,7.0
SAR,0 days 00:02:04.592000,1.0,SOFT,8.0
SAR,0 days 00:01:39.582000,1.0,SOFT,9.0
SAR,0 days 00:02:07.460000,1.0,SOFT,10.0
SAR,0 days 00:01:58.515000,1.0,SOFT,11.0
SAR,0 days 00:02:18.652000,2.0,SOFT,12.0
SAR,,3.0,SOFT,1.0
SAR,0 days 00:01:39.115000,3.0,SOFT,2.0
SAR,0 days 00:01:55.021000,3.0,SOFT,3.0
SAR,0 days 00:01:38.630000,3.0,SOFT,4.0
SAR,0 days 00:02:14.918000,3.0,SOFT,5.0
SAR,0 days 00:01:38.371000,3.0,SOFT,6.0
SAR,0 days 00:02:14.132000,3.0,SOFT,7.0
SAR,0 days 00:01:38.140000,3.0,SOFT,8.0
SAR,0 days 00:01:56.704000,3.0,SOFT,9.0
SAR,,4.0,MEDIUM,1.0
SAR,0 days 00:01:44.440000,4.0,MEDIUM,2.0
SAR,0 days 00:01:42.305000,4.0,MEDIUM,3.0
SAR,0 days 00:01:45.811000,4.0,MEDIUM,4.0
SAR,0 days 00:02:08.061000,5.0,HARD,1.0
SAR,0 days 00:01:42.068000,5.0,HARD,2.0
SAR,0 days 00:01:40.869000,5.0,HARD,3.0
SAR,0 days 00:01:40.876000,5.0,HARD,4.0
SAR,0 days 00:01:40.436000,5.0,HARD,5.0
SAR,0 days 00:01:41.301000,5.0,HARD,6.0
SAR,0 days 00:01:41.484000,5.0,HARD,7.0
SAR,0 days 00:01:40.949000,5.0,HARD,8.0
SAR,0 days 00:01:40.231000,5.0,HARD,9.0
SAR,0 days 00:01:40.563000,5.0,HARD,10.0
SAR,0 days 00:01:43.703000,5.0,HARD,11.0
SAR,0 days 00:01:58.211000,5.0,HARD,12.0
SAR,0 days 00:01:40.500000,5.0,HARD,13.0
SAR,0 days 00:01:40.768000,5.0,HARD,14.0
SAR,0 days 00:01:40.938000,5.0,HARD,15.0
SAR,0 days 00:02:15.945000,5.0,HARD,16.0
SAR,,5.0,HARD,17.0
RIC,,1.0,MEDIUM,5.0
RIC,0 days 00:01:45.833000,1.0,MEDIUM,6.0
RIC,0 days 00:01:42.304000,1.0,MEDIUM,7.0
RIC,0 days 00:01:41.555000,1.0,MEDIUM,8.0
RIC,0 days 00:01:47.035000,1.0,MEDIUM,9.0
RIC,0 days 00:01:40.809000,1.0,MEDIUM,10.0
RIC,0 days 00:02:01.648000,1.0,MEDIUM,11.0
RIC,0 days 00:01:47.089000,1.0,MEDIUM,12.0
RIC,0 days 00:01:40.200000,1.0,MEDIUM,13.0
RIC,0 days 00:01:56.308000,1.0,MEDIUM,14.0
RIC,0 days 00:01:50.576000,1.0,MEDIUM,15.0
RIC,,2.0,SOFT,1.0
RIC,0 days 00:01:48.336000,2.0,SOFT,2.0
RIC,0 days 00:01:38.752000,2.0,SOFT,3.0
RIC,0 days 00:02:17.699000,2.0,SOFT,4.0
RIC,0 days 00:01:51.147000,2.0,SOFT,5.0
RIC,0 days 00:01:50.290000,2.0,SOFT,6.0
RIC,0 days 00:01:47.949000,2.0,SOFT,7.0
RIC,,3.0,SOFT,1.0
RIC,0 days 00:01:52.506000,3.0,SOFT,2.0
RIC,0 days 00:01:37.926000,3.0,SOFT,3.0
RIC,0 days 00:02:00.396000,3.0,SOFT,4.0
RIC,0 days 00:01:41.522000,3.0,SOFT,5.0
