driver,LapTime,Stint,Compound,TyreLife
VER,0 days 00:01:30.240000,1.0,HARD,1.0
VER,0 days 00:01:28.965000,1.0,HARD,2.0
VER,0 days 00:01:13.775000,1.0,HARD,3.0
VER,0 days 00:01:46.335000,1.0,HARD,4.0
VER,0 days 00:01:13.265000,1.0,HARD,5.0
VER,0 days 00:01:36.362000,1.0,HARD,6.0
VER,0 days 00:01:13.147000,1.0,HARD,7.0
VER,0 days 00:01:31.864000,1.0,HARD,8.0
VER,0 days 00:01:20.157000,1.0,HARD,9.0
VER,0 days 00:01:37.128000,1.0,HARD,10.0
VER,0 days 00:01:12.723000,1.0,HARD,11.0
VER,,1.0,HARD,12.0
VER,0 days 00:01:23.027000,2.0,SOFT,1.0
VER,0 days 00:01:11.813000,2.0,SOFT,2.0
VER,0 days 00:01:49.728000,2.0,SOFT,3.0
VER,0 days 00:01:41.350000,3.0,SOFT,4.0
VER,,3.0,SOFT,5.0
VER,0 days 00:01:31.306000,4.0,SOFT,6.0
VER,0 days 00:01:15.937000,4.0,SOFT,7.0
VER,0 days 00:01:15.147000,4.0,SOFT,8.0
VER,0 days 00:01:15.603000,4.0,SOFT,9.0
VER,0 days 00:01:34.688000,4.0,SOFT,10.0
VER,0 days 00:01:19.863000,5.0,HARD,13.0
VER,0 days 00:01:15.829000,5.0,HARD,14.0
VER,0 days 00:01:23.109000,5.0,HARD,15.0
VER,0 days 00:01:15.288000,5.0,HARD,16.0
VER,0 days 00:01:15.103000,5.0,HARD,17.0
VER,0 days 00:01:29.759000,5.0,HARD,18.0
VER,0 days 00:01:20.875000,6.0,HARD,19.0
VER,0 days 00:01:17.598000,6.0,HARD,20.0
VER,0 days 00:01:15.609000,6.0,HARD,21.0
VER,0 days 00:01:18.352000,6.0,HARD,22.0
VER,0 days 00:01:16.122000,6.0,HARD,23.0
VER,0 days 00:01:16.517000,6.0,HARD,24.0
VER,0 days 00:01:16.303000,6.0,HARD,25.0
VER,0 days 00:02:17.184000,6.0,HARD,26.0
VER,,6.0,HARD,27.0
SAR,0 days 00:01:34.210000,1.0,MEDIUM,1.0
SAR,0 days 00:01:24.937000,1.0,MEDIUM,2.0
SAR,0 days 00:01:15.306000,1.0,MEDIUM,3.0
SAR,0 days 00:01:34.532000,1.0,MEDIUM,4.0
SAR,0 days 00:01:14.721000,1.0,MEDIUM,5.0
SAR,,1.0,MEDIUM,6.0
SAR,0 days 00:01:35.841000,2.0,MEDIUM,7.0
SAR,0 days 00:01:14.460000,2.0,MEDIUM,8.0
SAR,0 days 00:01:35.804000,2.0,MEDIUM,9.0
SAR,0 days 00:01:13.808000,2.0,MEDIUM,10.0
SAR,,2.0,MEDIUM,11.0
SAR,0 days 00:01:24.108000,3.0,SOFT,1.0
SAR,0 days 00:01:12.790000,3.0,SOFT,2.0
SAR,0 days 00:01:36.100000,3.0,SOFT,3.0
SAR,0 days 00:01:13.067000,3.0,SOFT,4.0
SAR,0 days 00:01:37.064000,3.0,SOFT,5.0
SAR,0 days 00:01:12.881000,3.0,SOFT,6.0
SAR,,3.0,SOFT,7.0
SAR,0 days 00:01:25.769000,4.0,SOFT,8.0
SAR,0 days 00:01:36.171000,4.0,SOFT,9.0
SAR,0 days 00:01:21.043000,5.0,MEDIUM,12.0
SAR,0 days 00:01:16.175000,5.0,MEDIUM,13.0
