driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,HARD,1.0
VER,0 days 00:01:33.832000,1.0,HARD,2.0
VER,,1.0,HARD,3.0
VER,0 days 00:01:33.324000,1.0,HARD,4.0
VER,0 days 00:02:27.556000,1.0,HARD,5.0
VER,0 days 00:01:51.215000,1.0,HARD,6.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:32.021000,2.0,SOFT,2.0
VER,,2.0,SOFT,3.0
VER,0 days 00:01:32.312000,2.0,SOFT,4.0
VER,0 days 00:01:58.062000,2.0,SOFT,5.0
VER,,3.0,SOFT,6.0
VER,0 days 00:01:51.012000,3.0,SOFT,7.0
VER,,4.0,HARD,7.0
VER,0 days 00:01:37.215000,4.0,HARD,8.0
VER,0 days 00:01:38.260000,4.0,HARD,9.0
VER,0 days 00:01:38.021000,4.0,HARD,10.0
VER,0 days 00:01:38.168000,4.0,HARD,11.0
VER,0 days 00:01:37.898000,4.0,HARD,12.0
VER,0 days 00:01:37.643000,4.0,HARD,13.0
VER,0 days 00:01:52.265000,4.0,HARD,14.0
VER,0 days 00:01:41.617000,4.0,HARD,15.0
VER,0 days 00:02:12.370000,4.0,HARD,16.0
VER,0 days 00:02:21.059000,4.0,HARD,17.0
RIC,,1.0,MEDIUM,1.0
RIC,0 days 00:01:34.021000,1.0,MEDIUM,2.0
RIC,,1.0,MEDIUM,3.0
RIC,0 days 00:01:32.652000,1.0,MEDIUM,4.0
RIC,,1.0,MEDIUM,5.0
RIC,0 days 00:01:45.305000,1.0,MEDIUM,6.0
RIC,,2.0,SOFT,1.0
RIC,0 days 00:01:31.478000,2.0,SOFT,2.0
RIC,,2.0,SOFT,3.0
RIC,0 days 00:02:18.925000,2.0,SOFT,4.0
RIC,0 days 00:01:41.594000,2.0,SOFT,5.0
RIC,,3.0,MEDIUM,7.0
RIC,0 days 00:01:37.944000,3.0,MEDIUM,8.0
RIC,0 days 00:01:38.340000,3.0,MEDIUM,9.0
RIC,0 days 00:01:38.922000,3.0,MEDIUM,10.0
RIC,0 days 00:01:42.987000,3.0,MEDIUM,11.0
RIC,0 days 00:01:38.420000,3.0,MEDIUM,12.0
RIC,0 days 00:01:39.366000,3.0,MEDIUM,13.0
RIC,0 days 00:01:40,3.0,MEDIUM,14.0
RIC,0 days 00:01:41.777000,3.0,MEDIUM,15.0
RIC,0 days 00:01:37.946000,3.0,MEDIUM,16.0
RIC,0 days 00:01:39.392000,3.0,MEDIUM,17.0
RIC,0 days 00:01:50.807000,3.0,MEDIUM,18.0
RIC,0 days 00:01:50.090000,3.0,MEDIUM,19.0
RIC,0 days 00:02:21.847000,3.0,MEDIUM,20.0
RIC,0 days 00:02:22.428000,3.0,MEDIUM,21.0
NOR,,1.0,HARD,1.0
NOR,0 days 00:01:33.608000,1.0,HARD,2.0
NOR,,1.0,HARD,3.0
NOR,0 days 00:01:32.675000,1.0,HARD,4.0
NOR,,1.0,HARD,5.0
NOR,0 days 00:01:35.139000,1.0,HARD,6.0
NOR,0 days 00:01:58.664000,1.0,HARD,7.0
NOR,,2.0,SOFT,1.0
NOR,0 days 00:01:30.727000,2.0,SOFT,2.0
NOR,0 days 00:02:09.912000,2.0,SOFT,3.0
NOR,,3.0,SOFT,4.0
NOR,0 days 00:01:38.599000,3.0,SOFT,5.0
NOR,0 days 00:01:37.269000,3.0,SOFT,6.0
NOR,0 days 00:01:45.051000,3.0,SOFT,7.0
NOR,0 days 00:02:20.262000,4.0,SOFT,8.0
NOR,0 days 00:01:36.747000,4.0,SOFT,9.0
NOR,0 days 00:01:37.099000,4.0,SOFT,10.0
NOR,0 days 00:01:36.775000,4.0,SOFT,11.0
NOR,0 days 00:01:37.406000,4.0,SOFT,12.0
NOR,0 days 00:01:37.889000,4.0,SOFT,13.0
NOR,0 days 00:01:39.551000,4.0,SOFT,14.0
NOR,0 days 00:01:37.882000,4.0,SOFT,15.0
NOR,0 days 00:02:08.483000,4.0,SOFT,16.0
NOR,0 days 00:02:01.537000,5.0,HARD,8.0
NOR,0 days 00:01:38.800000,5.0,HARD,9.0
NOR,0 days 00:02:14.760000,5.0,HARD,10.0
NOR,0 days 00:02:26.490000,5.0,HARD,11.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:34.880000,1.0,MEDIUM,2.0
GAS,,1.0,MEDIUM,3.0
GAS,0 days 00:01:33.615000,1.0,MEDIUM,4.0
GAS,,1.0,MEDIUM,5.0
GAS,0 days 00:01:33.185000,1.0,MEDIUM,6.0
GAS,0 days 00:02:14.600000,1.0,MEDIUM,7.0
GAS,,2.0,SOFT,1.0
GAS,0 days 00:01:32.222000,2.0,SOFT,2.0
GAS,,2.0,SOFT,3.0
GAS,,3.0,SOFT,4.0
GAS,0 days 00:01:32.349000,3.0,SOFT,5.0
GAS,0 days 00:02:22.267000,3.0,SOFT,6.0
GAS,,4.0,MEDIUM,8.0
GAS,0 days 00:01:37.234000,4.0,MEDIUM,9.0
GAS,0 days 00:01:37.275000,4.0,MEDIUM,10.0
GAS,0 days 00:01:37.230000,4.0,MEDIUM,11.0
GAS,0 days 00:01:37.812000,4.0,MEDIUM,12.0
GAS,0 days 00:01:37.702000,4.0,MEDIUM,13.0
GAS,0 days 00:01:37.922000,4.0,MEDIUM,14.0
GAS,0 days 00:01:38.490000,4.0,MEDIUM,15.0
GAS,0 days 00:01:38.356000,4.0,MEDIUM,16.0
GAS,0 days 00:01:38.240000,4.0,MEDIUM,17.0
GAS,0 days 00:01:38.723000,4.0,MEDIUM,18.0
GAS,0 days 00:01:46.497000,4.0,MEDIUM,19.0
GAS,0 days 00:02:12.989000,4.0,MEDIUM,20.0
GAS,,4.0,MEDIUM,21.0
PER,,1.0,HARD,1.0
PER,0 days 00:01:34.639000,1.0,HARD,2.0
PER,0 days 00:02:22.636000,1.0,HARD,3.0
PER,,2.0,HARD,4.0
PER,0 days 00:01:33.266000,2.0,HARD,5.0
PER,0 days 00:02:23.446000,2.0,HARD,6.0
PER,0 days 00:01:33.360000,2.0,HARD,7.0
PER,0 days 00:01:57.090000,2.0,HARD,8.0
PER,,3.0,SOFT,1.0
PER,0 days 00:01:31.598000,3.0,SOFT,2.0
PER,0 days 00:02:28.639000,3.0,SOFT,3.0
PER,,4.0,SOFT,4.0
PER,0 days 00:01:31.785000,4.0,SOFT,5.0
PER,0 days 00:01:54.020000,4.0,SOFT,6.0
PER,,5.0,HARD,9.0
PER,0 days 00:01:40.985000,5.0,HARD,10.0
PER,0 days 00:01:38.356000,5.0,HARD,11.0
PER,0 days 00:01:39.904000,5.0,HARD,12.0
PER,0 days 00:01:38.785000,5.0,HARD,13.0
PER,0 days 00:01:38.982000,5.0,HARD,14.0
PER,0 days 00:01:38.408000,5.0,HARD,15.0
PER,0 days 00:01:40.647000,5.0,HARD,16.0
PER,0 days 00:01:43.962000,5.0,HARD,17.0
PER,0 days 00:02:11.612000,5.0,HARD,18.0
PER,,5.0,HARD,19.0
ALO,,1.0,MEDIUM,1.0
ALO,0 days 00:02:14.454000,1.0,MEDIUM,2.0
ALO,0 days 00:01:34.093000,1.0,MEDIUM,3.0
ALO,0 days 00:02:29.098000,1.0,MEDIUM,4.0
ALO,0 days 00:01:33.246000,1.0,MEDIUM,5.0
ALO,,1.0,MEDIUM,6.0
ALO,0 days 00:01:32.966000,1.0,MEDIUM,7.0
ALO,0 days 00:01:57.813000,1.0,MEDIUM,8.0
ALO,,2.0,SOFT,1.0
ALO,0 days 00:01:31.964000,2.0,SOFT,2.0
ALO,,2.0,SOFT,3.0
ALO,,3.0,SOFT,4.0
ALO,0 days 00:01:31.750000,3.0,SOFT,5.0
ALO,0 days 00:02:16.527000,3.0,SOFT,6.0
ALO,,4.0,SOFT,7.0
ALO,0 days 00:01:39.808000,4.0,SOFT,8.0
ALO,0 days 00:01:38.362000,4.0,SOFT,9.0
ALO,0 days 00:01:38.140000,4.0,SOFT,10.0
ALO,0 days 00:01:38.415000,4.0,SOFT,11.0
ALO,0 days 00:01:38.161000,4.0,SOFT,12.0
ALO,0 days 00:01:43.015000,4.0,SOFT,13.0
ALO,0 days 00:01:37.774000,4.0,SOFT,14.0
ALO,0 days 00:01:50.266000,4.0,SOFT,15.0
ALO,0 days 00:02:14.343000,4.0,SOFT,16.0
ALO,,4.0,SOFT,17.0
LEC,,1.0,MEDIUM,1.0
LEC,0 days 00:01:32.788000,1.0,MEDIUM,2.0
LEC,,1.0,MEDIUM,3.0
LEC,0 days 00:01:57.616000,1.0,MEDIUM,4.0
LEC,0 days 00:01:32.627000,1.0,MEDIUM,5.0
LEC,0 days 00:02:29.163000,1.0,MEDIUM,6.0
LEC,,2.0,MEDIUM,7.0
LEC,0 days 00:01:31.665000,2.0,MEDIUM,8.0
LEC,0 days 00:02:05.562000,2.0,MEDIUM,9.0
LEC,,3.0,SOFT,1.0
LEC,0 days 00:01:30.814000,3.0,SOFT,2.0
LEC,,3.0,SOFT,3.0
LEC,,4.0,SOFT,4.0
LEC,0 days 00:01:30.785000,4.0,SOFT,5.0
LEC,0 days 00:02:10.753000,4.0,SOFT,6.0
LEC,,5.0,MEDIUM,10.0
LEC,0 days 00:01:37.306000,5.0,MEDIUM,11.0
LEC,0 days 00:01:37.395000,5.0,MEDIUM,12.0
LEC,0 days 00:01:37.337000,5.0,MEDIUM,13.0
LEC,0 days 00:01:37.392000,5.0,MEDIUM,14.0
LEC,0 days 00:01:39.003000,5.0,MEDIUM,15.0
LEC,0 days 00:01:39.693000,5.0,MEDIUM,16.0
LEC,0 days 00:01:37.136000,5.0,MEDIUM,17.0
LEC,0 days 00:01:39.937000,5.0,MEDIUM,18.0
LEC,0 days 00:01:37.649000,5.0,MEDIUM,19.0
LEC,0 days 00:01:49.058000,5.0,MEDIUM,20.0
LEC,0 days 00:02:13.422000,5.0,MEDIUM,21.0
LEC,0 days 00:02:29.324000,5.0,MEDIUM,22.0
STR,,1.0,MEDIUM,1.0
STR,0 days 00:01:33.617000,1.0,MEDIUM,2.0
STR,,1.0,MEDIUM,3.0
STR,0 days 00:01:33.656000,1.0,MEDIUM,4.0
STR,,1.0,MEDIUM,5.0
STR,0 days 00:01:33.875000,1.0,MEDIUM,6.0
STR,,1.0,MEDIUM,7.0
STR,0 days 00:01:33.339000,1.0,MEDIUM,8.0
STR,0 days 00:02:16.676000,1.0,MEDIUM,9.0
STR,,2.0,SOFT,1.0
STR,0 days 00:01:32.163000,2.0,SOFT,2.0
STR,,2.0,SOFT,3.0
STR,,2.0,SOFT,4.0
STR,0 days 00:02:11.698000,2.0,SOFT,5.0
STR,0 days 00:01:31.957000,2.0,SOFT,6.0
STR,0 days 00:02:02.388000,2.0,SOFT,7.0
STR,,3.0,MEDIUM,10.0
STR,0 days 00:01:38.578000,3.0,MEDIUM,11.0
STR,0 days 00:01:38.605000,3.0,MEDIUM,12.0
STR,0 days 00:01:38.399000,3.0,MEDIUM,13.0
STR,0 days 00:01:38.384000,3.0,MEDIUM,14.0
STR,0 days 00:01:47.147000,3.0,MEDIUM,15.0
STR,0 days 00:01:39.983000,3.0,MEDIUM,16.0
STR,0 days 00:02:16.145000,3.0,MEDIUM,17.0
STR,,3.0,MEDIUM,18.0
MAG,,1.0,MEDIUM,1.0
MAG,0 days 00:01:33.711000,1.0,MEDIUM,2.0
MAG,,1.0,MEDIUM,3.0
MAG,0 days 00:01:33.491000,1.0,MEDIUM,4.0
MAG,,1.0,MEDIUM,5.0
MAG,0 days 00:01:32.983000,1.0,MEDIUM,6.0
MAG,0 days 00:02:01.168000,1.0,MEDIUM,7.0
MAG,,2.0,SOFT,1.0
MAG,0 days 00:01:31.793000,2.0,SOFT,2.0
MAG,,2.0,SOFT,3.0
MAG,0 days 00:02:23.285000,2.0,SOFT,4.0
MAG,0 days 00:01:32.178000,2.0,SOFT,5.0
MAG,0 days 00:01:56.643000,2.0,SOFT,6.0
MAG,,3.0,SOFT,7.0
MAG,0 days 00:01:38.633000,3.0,SOFT,8.0
MAG,0 days 00:01:38.577000,3.0,SOFT,9.0
MAG,0 days 00:01:39.207000,3.0,SOFT,10.0
MAG,0 days 00:01:38.648000,3.0,SOFT,11.0
MAG,0 days 00:01:38.697000,3.0,SOFT,12.0
MAG,0 days 00:01:38.775000,3.0,SOFT,13.0
MAG,0 days 00:01:38.572000,3.0,SOFT,14.0
MAG,0 days 00:01:39.539000,3.0,SOFT,15.0
MAG,0 days 00:01:43.692000,3.0,SOFT,16.0
MAG,0 days 00:01:43.613000,3.0,SOFT,17.0
MAG,0 days 00:02:14.685000,3.0,SOFT,18.0
MAG,,3.0,SOFT,19.0
TSU,,1.0,HARD,1.0
TSU,0 days 00:01:35.635000,1.0,HARD,2.0
TSU,,1.0,HARD,3.0
TSU,0 days 00:01:34.398000,1.0,HARD,4.0
TSU,,1.0,HARD,5.0
TSU,0 days 00:02:12.173000,1.0,HARD,6.0
TSU,0 days 00:01:32.582000,1.0,HARD,7.0
TSU,0 days 00:02:06.088000,1.0,HARD,8.0
TSU,,2.0,SOFT,1.0
TSU,0 days 00:01:31.468000,2.0,SOFT,2.0
TSU,,2.0,SOFT,3.0
TSU,0 days 00:02:18.105000,2.0,SOFT,4.0
TSU,0 days 00:01:32.419000,2.0,SOFT,5.0
TSU,0 days 00:01:53.735000,2.0,SOFT,6.0
TSU,,3.0,HARD,9.0
TSU,0 days 00:01:39.583000,3.0,HARD,10.0
TSU,0 days 00:01:38.977000,3.0,HARD,11.0
TSU,0 days 00:01:38.515000,3.0,HARD,12.0
TSU,0 days 00:01:44.531000,3.0,HARD,13.0
TSU,0 days 00:01:38.441000,3.0,HARD,14.0
TSU,0 days 00:01:38.602000,3.0,HARD,15.0
TSU,0 days 00:01:38.566000,3.0,HARD,16.0
TSU,0 days 00:01:38.694000,3.0,HARD,17.0
