driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:54.755000,1.0,MEDIUM,2.0
VER,0 days 00:01:30.801000,1.0,MEDIUM,3.0
VER,0 days 00:02:26.366000,1.0,MEDIUM,4.0
VER,0 days 00:01:30.058000,1.0,MEDIUM,5.0
VER,,1.0,MEDIUM,6.0
VER,0 days 00:01:29.952000,1.0,MEDIUM,7.0
VER,0 days 00:01:41.862000,1.0,MEDIUM,8.0
VER,,2.0,SOFT,1.0
VER,0 days 00:02:07.691000,2.0,SOFT,2.0
VER,0 days 00:02:03.149000,2.0,SOFT,3.0
VER,0 days 00:01:29.603000,2.0,SOFT,4.0
VER,0 days 00:01:43.043000,2.0,SOFT,5.0
VER,,3.0,SOFT,6.0
VER,0 days 00:01:35.420000,3.0,SOFT,7.0
VER,0 days 00:01:35.134000,3.0,SOFT,8.0
VER,0 days 00:01:35.049000,3.0,SOFT,9.0
VER,0 days 00:01:35.226000,3.0,SOFT,10.0
VER,0 days 00:01:35.027000,3.0,SOFT,11.0
VER,0 days 00:01:35.198000,3.0,SOFT,12.0
VER,0 days 00:01:38.264000,3.0,SOFT,13.0
VER,0 days 00:01:35.024000,3.0,SOFT,14.0
VER,0 days 00:01:35.410000,3.0,SOFT,15.0
VER,0 days 00:01:35.669000,3.0,SOFT,16.0
VER,0 days 00:01:35.205000,3.0,SOFT,17.0
VER,0 days 00:01:35.024000,3.0,SOFT,18.0
VER,0 days 00:01:35.212000,3.0,SOFT,19.0
VER,,3.0,SOFT,20.0
VER,,3.0,SOFT,21.0
SAR,,1.0,HARD,1.0
SAR,0 days 00:01:33.791000,1.0,HARD,2.0
SAR,0 days 00:01:50.810000,1.0,HARD,3.0
SAR,0 days 00:01:33.216000,1.0,HARD,4.0
SAR,0 days 00:02:04.689000,1.0,HARD,5.0
SAR,0 days 00:01:31.982000,1.0,HARD,6.0
SAR,0 days 00:01:44.111000,1.0,HARD,7.0
SAR,,2.0,SOFT,1.0
SAR,0 days 00:01:31.497000,2.0,SOFT,2.0
SAR,0 days 00:02:19.028000,2.0,SOFT,3.0
SAR,0 days 00:01:30.959000,2.0,SOFT,4.0
SAR,0 days 00:02:16.847000,2.0,SOFT,5.0
SAR,0 days 00:02:15.510000,2.0,SOFT,6.0
SAR,0 days 00:01:35.193000,2.0,SOFT,7.0
SAR,,3.0,SOFT,8.0
SAR,0 days 00:01:36.010000,3.0,SOFT,9.0
SAR,0 days 00:01:38.829000,3.0,SOFT,10.0
SAR,0 days 00:02:05.731000,4.0,HARD,8.0
SAR,0 days 00:01:36.056000,4.0,HARD,9.0
SAR,0 days 00:01:35.780000,4.0,HARD,10.0
SAR,0 days 00:01:36.120000,4.0,HARD,11.0
SAR,0 days 00:01:37.313000,4.0,HARD,12.0
SAR,0 days 00:01:36.751000,4.0,HARD,13.0
SAR,0 days 00:01:36.639000,4.0,HARD,14.0
SAR,0 days 00:01:36.316000,4.0,HARD,15.0
SAR,0 days 00:01:36.090000,4.0,HARD,16.0
SAR,0 days 00:01:35.906000,4.0,HARD,17.0
SAR,0 days 00:01:35.912000,4.0,HARD,18.0
SAR,,4.0,HARD,19.0
SAR,,4.0,HARD,20.0
NOR,,1.0,HARD,1.0
NOR,0 days 00:01:33.532000,1.0,HARD,2.0
NOR,,1.0,HARD,3.0
NOR,0 days 00:01:32.324000,1.0,HARD,4.0
NOR,0 days 00:02:29.847000,1.0,HARD,5.0
NOR,0 days 00:01:36.975000,1.0,HARD,6.0
NOR,0 days 00:01:54.369000,1.0,HARD,7.0
NOR,,2.0,SOFT,1.0
NOR,0 days 00:02:09.395000,2.0,SOFT,2.0
NOR,0 days 00:01:55.925000,2.0,SOFT,3.0
NOR,0 days 00:01:30.721000,2.0,SOFT,4.0
NOR,0 days 00:02:26.065000,2.0,SOFT,5.0
NOR,0 days 00:01:36.631000,2.0,SOFT,6.0
NOR,,3.0,SOFT,7.0
NOR,0 days 00:01:35.737000,3.0,SOFT,8.0
NOR,0 days 00:01:36.241000,3.0,SOFT,9.0
NOR,0 days 00:01:35.972000,3.0,SOFT,10.0
NOR,0 days 00:01:35.771000,3.0,SOFT,11.0
NOR,0 days 00:01:35.986000,3.0,SOFT,12.0
NOR,0 days 00:01:36.303000,3.0,SOFT,13.0
NOR,0 days 00:01:39.773000,3.0,SOFT,14.0
NOR,0 days 00:01:54.231000,4.0,HARD,8.0
NOR,0 days 00:01:35.753000,4.0,HARD,9.0
NOR,0 days 00:01:35.396000,4.0,HARD,10.0
NOR,0 days 00:01:35.216000,4.0,HARD,11.0
NOR,0 days 00:02:15.480000,4.0,HARD,12.0
NOR,0 days 00:02:28.613000,4.0,HARD,13.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:53.228000,1.0,MEDIUM,2.0
GAS,0 days 00:01:31.433000,1.0,MEDIUM,3.0
GAS,0 days 00:01:59.703000,1.0,MEDIUM,4.0
GAS,0 days 00:01:30.962000,1.0,MEDIUM,5.0
GAS,0 days 00:02:07.673000,1.0,MEDIUM,6.0
GAS,0 days 00:01:30.628000,1.0,MEDIUM,7.0
GAS,0 days 00:01:55.019000,1.0,MEDIUM,8.0
GAS,,2.0,SOFT,1.0
GAS,0 days 00:02:03.557000,2.0,SOFT,2.0
GAS,0 days 00:01:30.290000,2.0,SOFT,3.0
GAS,0 days 00:02:12.553000,2.0,SOFT,4.0
GAS,0 days 00:01:30.147000,2.0,SOFT,5.0
GAS,0 days 00:02:13.760000,2.0,SOFT,6.0
GAS,0 days 00:01:30.100000,2.0,SOFT,7.0
GAS,0 days 00:01:49.150000,2.0,SOFT,8.0
GAS,,3.0,SOFT,9.0
GAS,0 days 00:01:35.778000,3.0,SOFT,10.0
GAS,0 days 00:01:35.496000,3.0,SOFT,11.0
GAS,0 days 00:01:34.804000,3.0,SOFT,12.0
GAS,0 days 00:01:35.513000,3.0,SOFT,13.0
GAS,0 days 00:01:35.331000,3.0,SOFT,14.0
GAS,0 days 00:01:35.116000,3.0,SOFT,15.0
GAS,0 days 00:01:34.817000,3.0,SOFT,16.0
GAS,0 days 00:01:35.545000,3.0,SOFT,17.0
GAS,0 days 00:01:35.440000,3.0,SOFT,18.0
GAS,,3.0,SOFT,19.0
GAS,,3.0,SOFT,20.0
PER,,1.0,MEDIUM,1.0
