driver,LapTime,Stint,Compound,TyreLife
RIC,,1.0,MEDIUM,1.0
RIC,,2.0,INTERMEDIATE,1.0
RIC,0 days 00:01:46.461000,2.0,INTERMEDIATE,2.0
RIC,0 days 00:02:06.033000,2.0,INTERMEDIATE,3.0
RIC,0 days 00:01:41.913000,2.0,INTERMEDIATE,4.0
RIC,0 days 00:02:17.002000,2.0,INTERMEDIATE,5.0
RIC,,3.0,INTERMEDIATE,6.0
RIC,0 days 00:02:00.276000,3.0,INTERMEDIATE,7.0
RIC,,3.0,INTERMEDIATE,8.0
NOR,,1.0,SOFT,1.0
NOR,0 days 00:01:44.977000,1.0,SOFT,2.0
NOR,0 days 00:02:17.847000,1.0,SOFT,3.0
LEC,,1.0,SOFT,1.0
LEC,0 days 00:01:38.760000,1.0,SOFT,2.0
LEC,0 days 00:02:12.382000,1.0,SOFT,3.0
LEC,0 days 00:02:10.795000,1.0,SOFT,4.0
MAG,,1.0,SOFT,1.0
MAG,,2.0,INTERMEDIATE,1.0
MAG,,2.0,INTERMEDIATE,2.0
MAG,,2.0,INTERMEDIATE,3.0
TSU,,1.0,INTERMEDIATE,1.0
TSU,0 days 00:01:42.304000,1.0,INTERMEDIATE,2.0
TSU,0 days 00:02:10.081000,1.0,INTERMEDIATE,3.0
TSU,0 days 00:01:40.946000,1.0,INTERMEDIATE,4.0
TSU,0 days 00:02:06.757000,1.0,INTERMEDIATE,5.0
TSU,,2.0,INTERMEDIATE,6.0
TSU,0 days 00:02:11.371000,2.0,INTERMEDIATE,7.0
TSU,,2.0,INTERMEDIATE,8.0
ALB,,1.0,INTERMEDIATE,1.0
ALB,,2.0,INTERMEDIATE,2.0
ALB,,3.0,INTERMEDIATE,3.0
ALB,0 days 00:02:03.821000,3.0,INTERMEDIATE,4.0
ALB,,3.0,INTERMEDIATE,5.0
ZHO,,1.0,INTERMEDIATE,1.0
ZHO,,2.0,INTERMEDIATE,2.0
ZHO,,3.0,INTERMEDIATE,3.0
ZHO,,4.0,INTERMEDIATE,4.0
ZHO,0 days 00:02:29.346000,5.0,SOFT,1.0
ZHO,0 days 00:02:03.317000,5.0,SOFT,2.0
ZHO,0 days 00:02:24.762000,5.0,SOFT,3.0
HUL,,1.0,SOFT,1.0
HUL,0 days 00:01:49.473000,1.0,SOFT,2.0
HUL,,2.0,SOFT,3.0
HUL,0 days 00:01:55.179000,2.0,SOFT,4.0
HUL,0 days 00:02:28.205000,2.0,SOFT,5.0
OCO,,1.0,SOFT,1.0
OCO,0 days 00:01:59.113000,1.0,SOFT,2.0
OCO,,1.0,SOFT,3.0
HAM,,1.0,MEDIUM,1.0
HAM,0 days 00:01:54.943000,1.0,MEDIUM,2.0
HAM,,2.0,SOFT,1.0
HAM,0 days 00:01:35.226000,2.0,SOFT,2.0
HAM,0 days 00:02:04.276000,2.0,SOFT,3.0
HAM,0 days 00:02:28.523000,2.0,SOFT,4.0
SAI,,1.0,SOFT,1.0
SAI,0 days 00:01:52.579000,1.0,SOFT,2.0
SAI,0 days 00:02:27.469000,1.0,SOFT,3.0
BOT,,1.0,INTERMEDIATE,1.0
BOT,,2.0,INTERMEDIATE,2.0
BOT,,3.0,INTERMEDIATE,3.0
BOT,,4.0,INTERMEDIATE,4.0
BOT,0 days 00:02:23.811000,5.0,SOFT,1.0
BOT,0 days 00:01:56.059000,5.0,SOFT,2.0
BOT,,5.0,SOFT,3.0
PIA,,1.0,INTERMEDIATE,1.0
PIA,,2.0,SOFT,1.0
PIA,0 days 00:01:39.105000,2.0,SOFT,2.0
PIA,0 days 00:01:36.862000,2.0,SOFT,3.0
PIA,0 days 00:01:34.725000,2.0,SOFT,4.0
PIA,0 days 00:01:53.042000,2.0,SOFT,5.0
PIA,0 days 00:02:22.459000,2.0,SOFT,6.0
