driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,TEST_UNKNOWN,1.0
VER,0 days 00:01:36.156000,1.0,TEST_UNKNOWN,2.0
VER,,2.0,TEST_UNKNOWN,3.0
VER,0 days 00:01:28.234000,2.0,TEST_UNKNOWN,4.0
NOR,,1.0,TEST_UNKNOWN,1.0
NOR,0 days 00:01:19.895000,1.0,TEST_UNKNOWN,2.0
NOR,0 days 00:01:49.392000,1.0,TEST_UNKNOWN,3.0
NOR,0 days 00:01:19.704000,1.0,TEST_UNKNOWN,4.0
NOR,0 days 00:01:34.032000,1.0,TEST_UNKNOWN,5.0
NOR,,2.0,TEST_UNKNOWN,1.0
NOR,0 days 00:01:18.800000,2.0,TEST_UNKNOWN,2.0
NOR,0 days 00:02:00.886000,2.0,TEST_UNKNOWN,3.0
NOR,0 days 00:01:18.405000,2.0,TEST_UNKNOWN,4.0
NOR,0 days 00:01:30.217000,2.0,TEST_UNKNOWN,5.0
NOR,,3.0,TEST_UNKNOWN,6.0
NOR,0 days 00:01:21.409000,3.0,TEST_UNKNOWN,7.0
NOR,0 days 00:01:21.809000,3.0,TEST_UNKNOWN,8.0
NOR,0 days 00:01:22.373000,3.0,TEST_UNKNOWN,9.0
NOR,0 days 00:01:22.623000,3.0,TEST_UNKNOWN,10.0
NOR,0 days 00:01:22.608000,3.0,TEST_UNKNOWN,11.0
NOR,0 days 00:01:23.784000,3.0,TEST_UNKNOWN,12.0
NOR,0 days 00:01:24.246000,3.0,TEST_UNKNOWN,13.0
NOR,0 days 00:01:22.117000,3.0,TEST_UNKNOWN,14.0
NOR,0 days 00:01:25.879000,3.0,TEST_UNKNOWN,15.0
NOR,,4.0,TEST_UNKNOWN,6.0
NOR,0 days 00:01:22.050000,4.0,TEST_UNKNOWN,7.0
NOR,0 days 00:01:21.626000,4.0,TEST_UNKNOWN,8.0
NOR,0 days 00:01:21.557000,4.0,TEST_UNKNOWN,9.0
NOR,0 days 00:01:21.839000,4.0,TEST_UNKNOWN,10.0
NOR,0 days 00:01:21.957000,4.0,TEST_UNKNOWN,11.0
NOR,0 days 00:01:21.799000,4.0,TEST_UNKNOWN,12.0
NOR,0 days 00:01:21.998000,4.0,TEST_UNKNOWN,13.0
NOR,0 days 00:01:21.573000,4.0,TEST_UNKNOWN,14.0
NOR,0 days 00:01:25.677000,4.0,TEST_UNKNOWN,15.0
NOR,,5.0,MEDIUM,1.0
NOR,0 days 00:01:17.948000,5.0,MEDIUM,2.0
NOR,0 days 00:01:57.383000,5.0,MEDIUM,3.0
NOR,0 days 00:01:18.104000,5.0,MEDIUM,4.0
NOR,0 days 00:01:48.529000,5.0,MEDIUM,5.0
NOR,0 days 00:02:06.443000,5.0,MEDIUM,6.0
GAS,,1.0,TEST_UNKNOWN,1.0
GAS,0 days 00:01:19.857000,1.0,TEST_UNKNOWN,2.0
GAS,0 days 00:02:10.906000,1.0,TEST_UNKNOWN,3.0
GAS,0 days 00:01:41.636000,1.0,TEST_UNKNOWN,4.0
GAS,0 days 00:01:36.579000,1.0,TEST_UNKNOWN,5.0
GAS,,2.0,TEST_UNKNOWN,1.0
GAS,0 days 00:01:18.942000,2.0,TEST_UNKNOWN,2.0
GAS,0 days 00:01:54.683000,2.0,TEST_UNKNOWN,3.0
GAS,0 days 00:01:20.244000,2.0,TEST_UNKNOWN,4.0
GAS,0 days 00:01:38.329000,2.0,TEST_UNKNOWN,5.0
GAS,,3.0,TEST_UNKNOWN,6.0
GAS,0 days 00:01:22.027000,3.0,TEST_UNKNOWN,7.0
GAS,0 days 00:01:22.573000,3.0,TEST_UNKNOWN,8.0
GAS,0 days 00:01:22.461000,3.0,TEST_UNKNOWN,9.0
GAS,0 days 00:01:22.396000,3.0,TEST_UNKNOWN,10.0
GAS,0 days 00:01:22.687000,3.0,TEST_UNKNOWN,11.0
GAS,0 days 00:01:23.026000,3.0,TEST_UNKNOWN,12.0
GAS,0 days 00:01:22.946000,3.0,TEST_UNKNOWN,13.0
GAS,0 days 00:01:23.389000,3.0,TEST_UNKNOWN,14.0
GAS,0 days 00:01:29.514000,3.0,TEST_UNKNOWN,15.0
GAS,,4.0,TEST_UNKNOWN,6.0
GAS,0 days 00:01:21.640000,4.0,TEST_UNKNOWN,7.0
GAS,0 days 00:01:22.283000,4.0,TEST_UNKNOWN,8.0
GAS,0 days 00:01:22.515000,4.0,TEST_UNKNOWN,9.0
GAS,0 days 00:01:22.517000,4.0,TEST_UNKNOWN,10.0
GAS,0 days 00:01:22.650000,4.0,TEST_UNKNOWN,11.0
GAS,0 days 00:01:22.423000,4.0,TEST_UNKNOWN,12.0
GAS,0 days 00:01:22.561000,4.0,TEST_UNKNOWN,13.0
GAS,0 days 00:01:22.330000,4.0,TEST_UNKNOWN,14.0
GAS,0 days 00:01:30.858000,4.0,TEST_UNKNOWN,15.0
PER,,1.0,TEST_UNKNOWN,1.0
PER,0 days 00:01:19.056000,1.0,TEST_UNKNOWN,2.0
PER,0 days 00:02:22.775000,1.0,TEST_UNKNOWN,3.0
PER,0 days 00:01:19.030000,1.0,TEST_UNKNOWN,4.0
PER,0 days 00:01:47.079000,1.0,TEST_UNKNOWN,5.0
PER,,2.0,TEST_UNKNOWN,1.0
PER,0 days 00:01:18.392000,2.0,TEST_UNKNOWN,2.0
PER,0 days 00:01:55.822000,2.0,TEST_UNKNOWN,3.0
PER,0 days 00:01:18.529000,2.0,TEST_UNKNOWN,4.0
PER,0 days 00:01:41.047000,2.0,TEST_UNKNOWN,5.0
PER,,3.0,TEST_UNKNOWN,6.0
PER,0 days 00:01:22.978000,3.0,TEST_UNKNOWN,7.0
PER,0 days 00:01:22.564000,3.0,TEST_UNKNOWN,8.0
PER,0 days 00:01:22.429000,3.0,TEST_UNKNOWN,9.0
PER,0 days 00:01:22.292000,3.0,TEST_UNKNOWN,10.0
PER,0 days 00:01:22.608000,3.0,TEST_UNKNOWN,11.0
PER,0 days 00:01:22.501000,3.0,TEST_UNKNOWN,12.0
PER,0 days 00:01:22.842000,3.0,TEST_UNKNOWN,13.0
PER,0 days 00:01:23.229000,3.0,TEST_UNKNOWN,14.0
PER,0 days 00:01:22.657000,3.0,TEST_UNKNOWN,15.0
PER,0 days 00:01:38.836000,3.0,TEST_UNKNOWN,16.0
PER,,4.0,TEST_UNKNOWN,6.0
PER,0 days 00:01:21.723000,4.0,TEST_UNKNOWN,7.0
PER,0 days 00:01:21.889000,4.0,TEST_UNKNOWN,8.0
PER,0 days 00:01:22.216000,4.0,TEST_UNKNOWN,9.0
PER,0 days 00:01:22.493000,4.0,TEST_UNKNOWN,10.0
PER,0 days 00:01:22.477000,4.0,TEST_UNKNOWN,11.0
PER,0 days 00:01:22.758000,4.0,TEST_UNKNOWN,12.0
PER,0 days 00:01:25.972000,4.0,TEST_UNKNOWN,13.0
PER,0 days 00:01:25.664000,4.0,TEST_UNKNOWN,14.0
PER,0 days 00:01:22.916000,4.0,TEST_UNKNOWN,15.0
PER,0 days 00:01:35.163000,4.0,TEST_UNKNOWN,16.0
ALO,,1.0,TEST_UNKNOWN,1.0
ALO,0 days 00:01:21.014000,1.0,TEST_UNKNOWN,2.0
ALO,0 days 00:01:45.910000,1.0,TEST_UNKNOWN,3.0
ALO,0 days 00:01:19.603000,1.0,TEST_UNKNOWN,4.0
ALO,0 days 00:01:40.095000,1.0,TEST_UNKNOWN,5.0
ALO,,2.0,TEST_UNKNOWN,1.0
ALO,,3.0,TEST_UNKNOWN,2.0
ALO,0 days 00:01:18.938000,3.0,TEST_UNKNOWN,3.0
ALO,0 days 00:01:42.377000,3.0,TEST_UNKNOWN,4.0
ALO,0 days 00:01:19.046000,3.0,TEST_UNKNOWN,5.0
ALO,0 days 00:01:34.309000,3.0,TEST_UNKNOWN,6.0
ALO,,4.0,TEST_UNKNOWN,6.0
ALO,0 days 00:01:22.665000,4.0,TEST_UNKNOWN,7.0
ALO,0 days 00:01:23.013000,4.0,TEST_UNKNOWN,8.0
ALO,0 days 00:01:23.733000,4.0,TEST_UNKNOWN,9.0
ALO,0 days 00:01:23.579000,4.0,TEST_UNKNOWN,10.0
ALO,0 days 00:01:23.876000,4.0,TEST_UNKNOWN,11.0
ALO,0 days 00:01:24.012000,4.0,TEST_UNKNOWN,12.0
ALO,0 days 00:01:26.252000,4.0,TEST_UNKNOWN,13.0
ALO,0 days 00:01:29.845000,4.0,TEST_UNKNOWN,14.0
ALO,,5.0,TEST_UNKNOWN,7.0
ALO,0 days 00:01:22.790000,5.0,TEST_UNKNOWN,8.0
ALO,0 days 00:01:22.767000,5.0,TEST_UNKNOWN,9.0
ALO,0 days 00:01:22.943000,5.0,TEST_UNKNOWN,10.0
ALO,0 days 00:01:23.203000,5.0,TEST_UNKNOWN,11.0
ALO,0 days 00:01:23.605000,5.0,TEST_UNKNOWN,12.0
ALO,0 days 00:01:23.542000,5.0,TEST_UNKNOWN,13.0
ALO,0 days 00:01:23.709000,5.0,TEST_UNKNOWN,14.0
ALO,0 days 00:01:29.579000,5.0,TEST_UNKNOWN,15.0
ALO,,6.0,MEDIUM,1.0
ALO,0 days 00:01:18.620000,6.0,MEDIUM,2.0
ALO,0 days 00:01:54.534000,6.0,MEDIUM,3.0
ALO,0 days 00:01:18.579000,6.0,MEDIUM,4.0
ALO,0 days 00:01:45.123000,6.0,MEDIUM,5.0
ALO,0 days 00:02:13.669000,6.0,MEDIUM,6.0
LEC,,1.0,TEST_UNKNOWN,1.0
LEC,0 days 00:01:18.913000,1.0,TEST_UNKNOWN,2.0
LEC,0 days 00:02:12.977000,1.0,TEST_UNKNOWN,3.0
LEC,0 days 00:01:18.215000,1.0,TEST_UNKNOWN,4.0
LEC,0 days 00:01:33.228000,1.0,TEST_UNKNOWN,5.0
LEC,,2.0,TEST_UNKNOWN,1.0
LEC,0 days 00:01:17.887000,2.0,TEST_UNKNOWN,2.0
LEC,0 days 00:02:02.971000,2.0,TEST_UNKNOWN,3.0
LEC,0 days 00:01:18.127000,2.0,TEST_UNKNOWN,4.0
LEC,0 days 00:01:38.903000,2.0,TEST_UNKNOWN,5.0
LEC,,3.0,TEST_UNKNOWN,6.0
LEC,0 days 00:01:22.504000,3.0,TEST_UNKNOWN,7.0
LEC,0 days 00:01:21.549000,3.0,TEST_UNKNOWN,8.0
LEC,0 days 00:01:21.689000,3.0,TEST_UNKNOWN,9.0
LEC,0 days 00:01:21.654000,3.0,TEST_UNKNOWN,10.0
LEC,0 days 00:01:21.348000,3.0,TEST_UNKNOWN,11.0
LEC,0 days 00:01:21.570000,3.0,TEST_UNKNOWN,12.0
LEC,0 days 00:01:22.122000,3.0,TEST_UNKNOWN,13.0
LEC,0 days 00:01:35.513000,3.0,TEST_UNKNOWN,14.0
LEC,,4.0,TEST_UNKNOWN,6.0
LEC,0 days 00:01:21.001000,4.0,TEST_UNKNOWN,7.0
LEC,0 days 00:01:21.049000,4.0,TEST_UNKNOWN,8.0
LEC,0 days 00:01:21.326000,4.0,TEST_UNKNOWN,9.0
LEC,0 days 00:01:21.448000,4.0,TEST_UNKNOWN,10.0
LEC,0 days 00:01:21.770000,4.0,TEST_UNKNOWN,11.0
LEC,0 days 00:01:26.899000,4.0,TEST_UNKNOWN,12.0
LEC,0 days 00:01:21.550000,4.0,TEST_UNKNOWN,13.0
LEC,0 days 00:01:27.122000,4.0,TEST_UNKNOWN,14.0
LEC,0 days 00:01:53.275000,5.0,MEDIUM,1.0
LEC,0 days 00:01:47.060000,5.0,MEDIUM,2.0
LEC,0 days 00:01:53.151000,5.0,MEDIUM,3.0
STR,,1.0,TEST_UNKNOWN,1.0
STR,0 days 00:01:19.757000,1.0,TEST_UNKNOWN,2.0
STR,0 days 00:01:55.183000,1.0,TEST_UNKNOWN,3.0
STR,0 days 00:01:19.491000,1.0,TEST_UNKNOWN,4.0
STR,0 days 00:01:37.936000,1.0,TEST_UNKNOWN,5.0
STR,,2.0,TEST_UNKNOWN,1.0
STR,0 days 00:01:18.890000,2.0,TEST_UNKNOWN,2.0
STR,0 days 00:02:14.666000,2.0,TEST_UNKNOWN,3.0
STR,0 days 00:01:19.686000,2.0,TEST_UNKNOWN,4.0
STR,0 days 00:01:43.146000,2.0,TEST_UNKNOWN,5.0
STR,,3.0,TEST_UNKNOWN,6.0
STR,0 days 00:01:23.037000,3.0,TEST_UNKNOWN,7.0
STR,0 days 00:01:22.703000,3.0,TEST_UNKNOWN,8.0
STR,0 days 00:01:23.284000,3.0,TEST_UNKNOWN,9.0
STR,0 days 00:01:22.969000,3.0,TEST_UNKNOWN,10.0
STR,0 days 00:01:23.222000,3.0,TEST_UNKNOWN,11.0
STR,0 days 00:01:23.305000,3.0,TEST_UNKNOWN,12.0
STR,0 days 00:01:23.351000,3.0,TEST_UNKNOWN,13.0
STR,0 days 00:01:23.537000,3.0,TEST_UNKNOWN,14.0
STR,0 days 00:01:23.387000,3.0,TEST_UNKNOWN,15.0
STR,0 days 00:01:23.513000,3.0,TEST_UNKNOWN,16.0
STR,0 days 00:01:31.872000,3.0,TEST_UNKNOWN,17.0
STR,,4.0,TEST_UNKNOWN,6.0
STR,0 days 00:01:21.977000,4.0,TEST_UNKNOWN,7.0
STR,0 days 00:01:22.514000,4.0,TEST_UNKNOWN,8.0
STR,0 days 00:01:22.612000,4.0,TEST_UNKNOWN,9.0
STR,0 days 00:01:22.800000,4.0,TEST_UNKNOWN,10.0
STR,0 days 00:01:22.971000,4.0,TEST_UNKNOWN,11.0
STR,0 days 00:01:23.078000,4.0,TEST_UNKNOWN,12.0
STR,0 days 00:01:22.843000,4.0,TEST_UNKNOWN,13.0
STR,0 days 00:01:22.873000,4.0,TEST_UNKNOWN,14.0
STR,0 days 00:01:23.069000,4.0,TEST_UNKNOWN,15.0
STR,0 days 00:01:23.064000,4.0,TEST_UNKNOWN,16.0
STR,0 days 00:01:44.136000,4.0,TEST_UNKNOWN,17.0
MAG,,1.0,TEST_UNKNOWN,1.0
MAG,0 days 00:01:19.458000,1.0,TEST_UNKNOWN,2.0
MAG,0 days 00:02:06.842000,1.0,TEST_UNKNOWN,3.0
MAG,0 days 00:01:18.642000,1.0,TEST_UNKNOWN,4.0
MAG,0 days 00:01:42.594000,1.0,TEST_UNKNOWN,5.0
MAG,,2.0,TEST_UNKNOWN,1.0
MAG,0 days 00:01:18.239000,2.0,TEST_UNKNOWN,2.0
MAG,0 days 00:02:08.462000,2.0,TEST_UNKNOWN,3.0
MAG,0 days 00:01:18.720000,2.0,TEST_UNKNOWN,4.0
MAG,0 days 00:01:45.358000,2.0,TEST_UNKNOWN,5.0
MAG,,3.0,TEST_UNKNOWN,6.0
MAG,0 days 00:01:22.413000,3.0,TEST_UNKNOWN,7.0
MAG,0 days 00:01:26.732000,3.0,TEST_UNKNOWN,8.0
MAG,0 days 00:01:21.818000,3.0,TEST_UNKNOWN,9.0
MAG,0 days 00:01:22.445000,3.0,TEST_UNKNOWN,10.0
MAG,0 days 00:01:22.155000,3.0,TEST_UNKNOWN,11.0
MAG,0 days 00:01:23.400000,3.0,TEST_UNKNOWN,12.0
MAG,0 days 00:01:23.193000,3.0,TEST_UNKNOWN,13.0
MAG,0 days 00:01:23.062000,3.0,TEST_UNKNOWN,14.0
MAG,0 days 00:01:23.034000,3.0,TEST_UNKNOWN,15.0
MAG,0 days 00:01:23.343000,3.0,TEST_UNKNOWN,16.0
MAG,0 days 00:01:31.083000,3.0,TEST_UNKNOWN,17.0
MAG,,4.0,TEST_UNKNOWN,6.0
MAG,0 days 00:01:22.271000,4.0,TEST_UNKNOWN,7.0
MAG,0 days 00:01:26.491000,4.0,TEST_UNKNOWN,8.0
MAG,0 days 00:01:22.406000,4.0,TEST_UNKNOWN,9.0
MAG,0 days 00:01:22.979000,4.0,TEST_UNKNOWN,10.0
MAG,0 days 00:01:22.667000,4.0,TEST_UNKNOWN,11.0
