driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:29.550000,1.0,MEDIUM,2.0
VER,,1.0,MEDIUM,3.0
VER,0 days 00:02:02.316000,1.0,MEDIUM,4.0
VER,0 days 00:01:39.410000,1.0,MEDIUM,5.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:28.078000,2.0,SOFT,2.0
VER,0 days 00:01:49.913000,2.0,SOFT,3.0
VER,,3.0,SOFT,4.0
VER,0 days 00:01:33.003000,3.0,SOFT,5.0
VER,0 days 00:01:33.121000,3.0,SOFT,6.0
VER,0 days 00:01:33.338000,3.0,SOFT,7.0
VER,0 days 00:01:33.454000,3.0,SOFT,8.0
VER,0 days 00:01:35.009000,3.0,SOFT,9.0
VER,0 days 00:01:34.285000,3.0,SOFT,10.0
VER,0 days 00:01:34.419000,3.0,SOFT,11.0
VER,0 days 00:01:32.728000,3.0,SOFT,12.0
VER,0 days 00:01:55.404000,4.0,MEDIUM,6.0
VER,0 days 00:01:33.878000,4.0,MEDIUM,7.0
VER,0 days 00:01:33.718000,4.0,MEDIUM,8.0
VER,0 days 00:01:33.158000,4.0,MEDIUM,9.0
VER,0 days 00:01:37.731000,4.0,MEDIUM,10.0
VER,0 days 00:01:33.057000,4.0,MEDIUM,11.0
VER,0 days 00:01:37.273000,4.0,MEDIUM,12.0
VER,0 days 00:01:33.007000,4.0,MEDIUM,13.0
VER,0 days 00:02:24.577000,4.0,MEDIUM,14.0
VER,0 days 00:02:11.485000,4.0,MEDIUM,15.0
GAS,,1.0,HARD,1.0
GAS,0 days 00:01:30.517000,1.0,HARD,2.0
GAS,0 days 00:02:16.459000,1.0,HARD,3.0
GAS,0 days 00:01:30.122000,1.0,HARD,4.0
GAS,0 days 00:02:20.541000,1.0,HARD,5.0
GAS,0 days 00:01:29.700000,1.0,HARD,6.0
GAS,0 days 00:01:44.261000,1.0,HARD,7.0
GAS,,2.0,SOFT,1.0
GAS,0 days 00:01:28.889000,2.0,SOFT,2.0
GAS,0 days 00:02:29.967000,2.0,SOFT,3.0
GAS,,3.0,SOFT,4.0
GAS,0 days 00:01:29.399000,3.0,SOFT,5.0
GAS,0 days 00:01:45.810000,3.0,SOFT,6.0
GAS,,4.0,HARD,8.0
GAS,0 days 00:01:34.543000,4.0,HARD,9.0
GAS,0 days 00:01:34.549000,4.0,HARD,10.0
GAS,0 days 00:01:34.286000,4.0,HARD,11.0
GAS,0 days 00:01:34.273000,4.0,HARD,12.0
GAS,0 days 00:01:34.483000,4.0,HARD,13.0
GAS,0 days 00:01:34.197000,4.0,HARD,14.0
GAS,0 days 00:01:34.551000,4.0,HARD,15.0
GAS,0 days 00:01:33.855000,4.0,HARD,16.0
GAS,0 days 00:01:34.562000,4.0,HARD,17.0
GAS,0 days 00:01:35.192000,4.0,HARD,18.0
GAS,0 days 00:01:34.786000,4.0,HARD,19.0
GAS,0 days 00:02:09.509000,4.0,HARD,20.0
GAS,0 days 00:02:15.375000,4.0,HARD,21.0
PER,,1.0,MEDIUM,1.0
PER,0 days 00:01:30.014000,1.0,MEDIUM,2.0
PER,,1.0,MEDIUM,3.0
PER,0 days 00:02:13.304000,1.0,MEDIUM,4.0
PER,0 days 00:01:29.451000,1.0,MEDIUM,5.0
PER,0 days 00:01:45.390000,1.0,MEDIUM,6.0
PER,,2.0,SOFT,1.0
PER,0 days 00:01:28.342000,2.0,SOFT,2.0
PER,0 days 00:01:57.184000,2.0,SOFT,3.0
PER,,3.0,SOFT,4.0
PER,0 days 00:01:34.710000,3.0,SOFT,5.0
PER,0 days 00:01:33.960000,3.0,SOFT,6.0
PER,0 days 00:01:33.641000,3.0,SOFT,7.0
PER,0 days 00:01:33.816000,3.0,SOFT,8.0
PER,0 days 00:01:34.015000,3.0,SOFT,9.0
PER,0 days 00:01:34.137000,3.0,SOFT,10.0
PER,0 days 00:01:34.888000,3.0,SOFT,11.0
PER,0 days 00:01:34.417000,3.0,SOFT,12.0
PER,0 days 00:01:34.594000,3.0,SOFT,13.0
PER,0 days 00:01:34.104000,3.0,SOFT,14.0
PER,0 days 00:01:34.388000,3.0,SOFT,15.0
PER,0 days 00:01:33.728000,3.0,SOFT,16.0
PER,0 days 00:01:55.677000,4.0,MEDIUM,7.0
PER,0 days 00:01:32.729000,4.0,MEDIUM,8.0
PER,0 days 00:01:33.062000,4.0,MEDIUM,9.0
PER,0 days 00:01:35.172000,4.0,MEDIUM,10.0
PER,0 days 00:01:33.071000,4.0,MEDIUM,11.0
PER,0 days 00:01:33.205000,4.0,MEDIUM,12.0
PER,,4.0,MEDIUM,13.0
PER,0 days 00:02:08.073000,4.0,MEDIUM,14.0
ALO,,1.0,MEDIUM,1.0
ALO,0 days 00:01:31.071000,1.0,MEDIUM,2.0
ALO,0 days 00:02:18.587000,1.0,MEDIUM,3.0
ALO,0 days 00:01:30.217000,1.0,MEDIUM,4.0
ALO,0 days 00:01:57.800000,1.0,MEDIUM,5.0
ALO,,2.0,SOFT,1.0
ALO,0 days 00:01:29.134000,2.0,SOFT,2.0
ALO,,2.0,SOFT,3.0
ALO,0 days 00:02:12.051000,2.0,SOFT,4.0
ALO,0 days 00:01:58.313000,2.0,SOFT,5.0
ALO,,3.0,SOFT,6.0
ALO,0 days 00:01:29.222000,3.0,SOFT,7.0
ALO,0 days 00:01:35.816000,3.0,SOFT,8.0
ALO,,4.0,MEDIUM,6.0
ALO,0 days 00:01:34.163000,4.0,MEDIUM,7.0
ALO,0 days 00:01:34.331000,4.0,MEDIUM,8.0
ALO,0 days 00:01:34.066000,4.0,MEDIUM,9.0
ALO,0 days 00:01:34.333000,4.0,MEDIUM,10.0
ALO,0 days 00:01:34.397000,4.0,MEDIUM,11.0
ALO,0 days 00:01:34.858000,4.0,MEDIUM,12.0
ALO,0 days 00:01:34.846000,4.0,MEDIUM,13.0
ALO,0 days 00:01:37.133000,4.0,MEDIUM,14.0
ALO,0 days 00:01:34.556000,4.0,MEDIUM,15.0
ALO,0 days 00:01:34.196000,4.0,MEDIUM,16.0
ALO,0 days 00:02:09.980000,4.0,MEDIUM,17.0
ALO,0 days 00:02:12.016000,4.0,MEDIUM,18.0
STR,,1.0,HARD,1.0
STR,0 days 00:01:31.237000,1.0,HARD,2.0
STR,0 days 00:02:17.535000,1.0,HARD,3.0
