driver,LapTime,Stint,Compound,TyreLife
VER,0 days 00:01:44.943000,1.0,MEDIUM,1.0
VER,0 days 00:01:19.759000,1.0,MEDIUM,2.0
VER,0 days 00:01:55.954000,1.0,MEDIUM,3.0
VER,0 days 00:01:41.975000,1.0,MEDIUM,4.0
VER,0 days 00:01:37.512000,1.0,MEDIUM,5.0
VER,0 days 00:01:19.502000,1.0,MEDIUM,6.0
VER,,1.0,MEDIUM,7.0
VER,0 days 00:02:23.461000,2.0,INTERMEDIATE,1.0
VER,0 days 00:02:26.566000,3.0,INTERMEDIATE,2.0
VER,,4.0,INTERMEDIATE,3.0
VER,0 days 00:02:15.454000,5.0,INTERMEDIATE,4.0
VER,,6.0,INTERMEDIATE,5.0
NOR,0 days 00:02:19.702000,1.0,HARD,1.0
NOR,0 days 00:01:22.031000,1.0,HARD,2.0
NOR,0 days 00:01:51.140000,1.0,HARD,3.0
NOR,0 days 00:01:20.296000,1.0,HARD,4.0
NOR,0 days 00:01:50.883000,1.0,HARD,5.0
NOR,0 days 00:01:20.176000,1.0,HARD,6.0
NOR,,1.0,HARD,7.0
NOR,0 days 00:01:39.006000,2.0,SOFT,1.0
NOR,,2.0,SOFT,2.0
NOR,0 days 00:02:02.009000,3.0,INTERMEDIATE,1.0
NOR,0 days 00:01:34.013000,3.0,INTERMEDIATE,2.0
NOR,0 days 00:01:33.398000,3.0,INTERMEDIATE,3.0
NOR,0 days 00:01:38.133000,3.0,INTERMEDIATE,4.0
NOR,0 days 00:01:31.337000,3.0,INTERMEDIATE,5.0
NOR,0 days 00:01:34.487000,3.0,INTERMEDIATE,6.0
NOR,,3.0,INTERMEDIATE,7.0
NOR,0 days 00:01:52.853000,4.0,INTERMEDIATE,8.0
NOR,0 days 00:01:31.121000,4.0,INTERMEDIATE,9.0
NOR,0 days 00:02:29.668000,4.0,INTERMEDIATE,10.0
NOR,,4.0,INTERMEDIATE,11.0
GAS,0 days 00:01:40.722000,1.0,HARD,1.0
GAS,0 days 00:01:22.127000,1.0,HARD,2.0
GAS,0 days 00:01:20.980000,1.0,HARD,3.0
GAS,0 days 00:01:35.203000,1.0,HARD,4.0
GAS,0 days 00:01:20.463000,1.0,HARD,5.0
GAS,0 days 00:01:20.206000,1.0,HARD,6.0
GAS,,1.0,HARD,7.0
GAS,,2.0,SOFT,1.0
GAS,,3.0,INTERMEDIATE,1.0
GAS,,4.0,INTERMEDIATE,2.0
GAS,0 days 00:02:23.269000,4.0,INTERMEDIATE,3.0
GAS,,4.0,INTERMEDIATE,4.0
PER,0 days 00:01:38.178000,1.0,SOFT,1.0
PER,0 days 00:01:32.487000,1.0,SOFT,2.0
PER,0 days 00:01:20.083000,1.0,SOFT,3.0
PER,0 days 00:01:45.099000,1.0,SOFT,4.0
PER,0 days 00:01:58.512000,1.0,SOFT,5.0
PER,0 days 00:01:29.379000,1.0,SOFT,6.0
PER,0 days 00:01:44.706000,1.0,SOFT,7.0
PER,0 days 00:01:47.357000,1.0,SOFT,8.0
PER,,2.0,SOFT,9.0
PER,,3.0,INTERMEDIATE,1.0
PER,0 days 00:02:13.033000,4.0,INTERMEDIATE,2.0
PER,,5.0,INTERMEDIATE,3.0
PER,0 days 00:01:54.816000,6.0,INTERMEDIATE,4.0
PER,0 days 00:02:20.914000,6.0,INTERMEDIATE,5.0
PER,,6.0,INTERMEDIATE,6.0
ALO,0 days 00:01:55.018000,1.0,MEDIUM,1.0
ALO,0 days 00:01:20.427000,1.0,MEDIUM,2.0
ALO,0 days 00:01:42.449000,1.0,MEDIUM,3.0
ALO,0 days 00:01:18.887000,1.0,MEDIUM,4.0
ALO,,1.0,MEDIUM,5.0
ALO,0 days 00:01:33.411000,2.0,SOFT,1.0
ALO,,2.0,SOFT,2.0
ALO,0 days 00:01:49.081000,3.0,INTERMEDIATE,1.0
ALO,0 days 00:01:55.405000,3.0,INTERMEDIATE,2.0
ALO,,4.0,INTERMEDIATE,3.0
ALO,0 days 00:02:05.660000,5.0,INTERMEDIATE,4.0
ALO,0 days 00:02:11.062000,5.0,INTERMEDIATE,5.0
ALO,,5.0,INTERMEDIATE,6.0
LEC,0 days 00:01:43.317000,1.0,MEDIUM,1.0
LEC,0 days 00:01:20.138000,1.0,MEDIUM,2.0
LEC,0 days 00:02:02.457000,1.0,MEDIUM,3.0
LEC,0 days 00:01:19.983000,1.0,MEDIUM,4.0
LEC,0 days 00:02:11.684000,1.0,MEDIUM,5.0
LEC,0 days 00:01:19.332000,1.0,MEDIUM,6.0
LEC,,1.0,MEDIUM,7.0
LEC,0 days 00:01:39.554000,2.0,SOFT,1.0
LEC,,2.0,SOFT,2.0
LEC,,3.0,INTERMEDIATE,1.0
STR,0 days 00:01:46.854000,1.0,HARD,1.0
STR,0 days 00:01:22.623000,1.0,HARD,2.0
STR,0 days 00:01:21.255000,1.0,HARD,3.0
STR,0 days 00:01:32.268000,1.0,HARD,4.0
STR,0 days 00:01:20.579000,1.0,HARD,5.0
STR,,1.0,HARD,6.0
STR,,2.0,SOFT,1.0
STR,0 days 00:01:47.097000,3.0,INTERMEDIATE,1.0
STR,0 days 00:01:47.069000,3.0,INTERMEDIATE,2.0
STR,0 days 00:01:36.086000,3.0,INTERMEDIATE,3.0
STR,0 days 00:01:51.220000,3.0,INTERMEDIATE,4.0
STR,,4.0,INTERMEDIATE,5.0
STR,0 days 00:02:16.789000,5.0,INTERMEDIATE,6.0
STR,0 days 00:02:27.004000,5.0,INTERMEDIATE,7.0
STR,,5.0,INTERMEDIATE,8.0
MAG,,1.0,MEDIUM,1.0
MAG,0 days 00:01:47.507000,2.0,MEDIUM,2.0
MAG,0 days 00:01:21.266000,2.0,MEDIUM,3.0
MAG,0 days 00:01:33.125000,2.0,MEDIUM,4.0
MAG,,2.0,MEDIUM,5.0
MAG,0 days 00:02:15.819000,3.0,INTERMEDIATE,1.0
MAG,0 days 00:01:36.769000,3.0,INTERMEDIATE,2.0
MAG,0 days 00:01:34.933000,3.0,INTERMEDIATE,3.0
MAG,0 days 00:01:34.012000,3.0,INTERMEDIATE,4.0
MAG,0 days 00:01:32.999000,3.0,INTERMEDIATE,5.0
MAG,0 days 00:01:32.462000,3.0,INTERMEDIATE,6.0
MAG,0 days 00:02:04.139000,3.0,INTERMEDIATE,7.0
MAG,0 days 00:01:33.766000,3.0,INTERMEDIATE,8.0
MAG,0 days 00:01:31.859000,3.0,INTERMEDIATE,9.0
