driver,LapTime,Stint,Compound,TyreLife
VER,0 days 00:02:02.367000,1.0,SOFT,4.0
VER,0 days 00:01:16.815000,1.0,SOFT,5.0
VER,0 days 00:02:13.572000,1.0,SOFT,6.0
VER,0 days 00:01:15.333000,1.0,SOFT,7.0
VER,0 days 00:02:05.976000,1.0,SOFT,8.0
VER,0 days 00:01:48.294000,1.0,SOFT,9.0
VER,0 days 00:01:54.808000,1.0,SOFT,10.0
VER,0 days 00:01:14.726000,1.0,SOFT,11.0
VER,,1.0,SOFT,12.0
VER,0 days 00:01:31.773000,2.0,SOFT,1.0
VER,0 days 00:01:14.168000,2.0,SOFT,2.0
VER,,2.0,SOFT,3.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:14.142000,3.0,SOFT,2.0
VER,0 days 00:02:28.786000,3.0,SOFT,3.0
VER,,3.0,SOFT,4.0
VER,0 days 00:01:43.090000,4.0,MEDIUM,1.0
VER,0 days 00:01:24.164000,4.0,MEDIUM,2.0
VER,0 days 00:01:17.932000,4.0,MEDIUM,3.0
VER,0 days 00:01:17.721000,4.0,MEDIUM,4.0
VER,0 days 00:01:22.077000,4.0,MEDIUM,5.0
VER,0 days 00:01:17.560000,4.0,MEDIUM,6.0
VER,0 days 00:01:17.543000,4.0,MEDIUM,7.0
VER,0 days 00:01:17.299000,4.0,MEDIUM,8.0
VER,0 days 00:01:17.429000,4.0,MEDIUM,9.0
VER,0 days 00:01:17.841000,4.0,MEDIUM,10.0
VER,0 days 00:01:17.350000,4.0,MEDIUM,11.0
VER,0 days 00:01:21.670000,4.0,MEDIUM,12.0
VER,0 days 00:01:17.212000,4.0,MEDIUM,13.0
VER,0 days 00:01:17.509000,4.0,MEDIUM,14.0
VER,0 days 00:01:23.429000,4.0,MEDIUM,15.0
VER,0 days 00:01:17.801000,4.0,MEDIUM,16.0
VER,,4.0,MEDIUM,17.0
VER,,5.0,INTERMEDIATE,1.0
GAS,0 days 00:01:32.533000,1.0,MEDIUM,2.0
GAS,0 days 00:01:18.236000,1.0,MEDIUM,3.0
GAS,0 days 00:01:36.865000,1.0,MEDIUM,4.0
GAS,0 days 00:01:16.850000,1.0,MEDIUM,5.0
GAS,0 days 00:01:50.109000,1.0,MEDIUM,6.0
GAS,0 days 00:01:16.025000,1.0,MEDIUM,7.0
GAS,0 days 00:01:44.566000,1.0,MEDIUM,8.0
GAS,0 days 00:01:15.224000,1.0,MEDIUM,9.0
GAS,0 days 00:01:55.719000,1.0,MEDIUM,10.0
GAS,0 days 00:01:15.374000,1.0,MEDIUM,11.0
GAS,0 days 00:01:39.640000,1.0,MEDIUM,12.0
GAS,0 days 00:01:15.064000,1.0,MEDIUM,13.0
GAS,,1.0,MEDIUM,14.0
GAS,0 days 00:01:38.554000,2.0,SOFT,1.0
GAS,0 days 00:01:14.477000,2.0,SOFT,2.0
GAS,0 days 00:01:59.023000,2.0,SOFT,3.0
GAS,,2.0,SOFT,4.0
GAS,0 days 00:01:50.351000,3.0,MEDIUM,1.0
GAS,0 days 00:01:17.972000,3.0,MEDIUM,2.0
GAS,0 days 00:01:17.901000,3.0,MEDIUM,3.0
GAS,0 days 00:01:17.357000,3.0,MEDIUM,4.0
GAS,0 days 00:01:19.047000,3.0,MEDIUM,5.0
GAS,0 days 00:01:17.558000,3.0,MEDIUM,6.0
GAS,0 days 00:01:17.647000,3.0,MEDIUM,7.0
GAS,0 days 00:01:17.642000,3.0,MEDIUM,8.0
GAS,0 days 00:01:17.711000,3.0,MEDIUM,9.0
GAS,0 days 00:01:17.605000,3.0,MEDIUM,10.0
GAS,0 days 00:01:18.034000,3.0,MEDIUM,11.0
GAS,0 days 00:01:18.081000,3.0,MEDIUM,12.0
GAS,0 days 00:01:46.303000,3.0,MEDIUM,13.0
GAS,0 days 00:01:22.065000,4.0,SOFT,5.0
GAS,0 days 00:01:17.228000,4.0,SOFT,6.0
GAS,0 days 00:01:17.239000,4.0,SOFT,7.0
GAS,0 days 00:01:17.734000,4.0,SOFT,8.0
