driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:27.831000,1.0,MEDIUM,2.0
VER,0 days 00:01:52.748000,1.0,MEDIUM,3.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:27.233000,2.0,SOFT,2.0
VER,0 days 00:01:47.558000,2.0,SOFT,3.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:45.547000,3.0,SOFT,2.0
VER,,4.0,MEDIUM,4.0
VER,0 days 00:01:35.414000,4.0,MEDIUM,5.0
VER,0 days 00:01:32.009000,4.0,MEDIUM,6.0
VER,0 days 00:01:31.972000,4.0,MEDIUM,7.0
VER,0 days 00:01:32.059000,4.0,MEDIUM,8.0
VER,0 days 00:01:31.972000,4.0,MEDIUM,9.0
VER,0 days 00:01:32.171000,4.0,MEDIUM,10.0
VER,0 days 00:01:33.415000,4.0,MEDIUM,11.0
VER,0 days 00:01:31.673000,4.0,MEDIUM,12.0
VER,0 days 00:01:38,4.0,MEDIUM,13.0
VER,0 days 00:01:32.035000,4.0,MEDIUM,14.0
VER,0 days 00:01:32.411000,4.0,MEDIUM,15.0
VER,0 days 00:01:43.611000,4.0,MEDIUM,16.0
SAR,,1.0,MEDIUM,1.0
SAR,0 days 00:01:30.415000,1.0,MEDIUM,2.0
SAR,0 days 00:02:08.936000,1.0,MEDIUM,3.0
SAR,0 days 00:01:29.361000,1.0,MEDIUM,4.0
SAR,0 days 00:02:10.954000,1.0,MEDIUM,5.0
SAR,0 days 00:02:02.230000,1.0,MEDIUM,6.0
SAR,0 days 00:01:32.987000,1.0,MEDIUM,7.0
SAR,,2.0,SOFT,1.0
SAR,0 days 00:01:28.014000,2.0,SOFT,2.0
SAR,0 days 00:02:28.708000,2.0,SOFT,3.0
SAR,0 days 00:02:14.821000,2.0,SOFT,4.0
SAR,0 days 00:01:27.809000,2.0,SOFT,5.0
SAR,0 days 00:01:37.900000,2.0,SOFT,6.0
SAR,,3.0,MEDIUM,8.0
SAR,0 days 00:01:33.609000,3.0,MEDIUM,9.0
SAR,0 days 00:01:33.546000,3.0,MEDIUM,10.0
