driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,TEST_UNKNOWN,1.0
VER,0 days 00:01:15.655000,1.0,TEST_UNKNOWN,2.0
VER,0 days 00:02:05.478000,1.0,TEST_UNKNOWN,3.0
VER,0 days 00:01:15.718000,1.0,TEST_UNKNOWN,4.0
VER,0 days 00:01:28.200000,1.0,TEST_UNKNOWN,5.0
VER,0 days 00:02:15.249000,2.0,MEDIUM,1.0
VER,0 days 00:01:14.968000,2.0,MEDIUM,2.0
VER,0 days 00:01:47.059000,2.0,MEDIUM,3.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:13.907000,3.0,SOFT,2.0
VER,0 days 00:01:31.981000,3.0,SOFT,3.0
VER,,4.0,MEDIUM,4.0
VER,0 days 00:01:20.186000,4.0,MEDIUM,5.0
VER,0 days 00:01:19.654000,4.0,MEDIUM,6.0
VER,0 days 00:01:20.302000,4.0,MEDIUM,7.0
VER,0 days 00:01:20.349000,4.0,MEDIUM,8.0
VER,0 days 00:01:20.189000,4.0,MEDIUM,9.0
VER,0 days 00:01:19.877000,4.0,MEDIUM,10.0
VER,0 days 00:01:19.713000,4.0,MEDIUM,11.0
VER,0 days 00:01:19.623000,4.0,MEDIUM,12.0
VER,0 days 00:01:19.630000,4.0,MEDIUM,13.0
VER,0 days 00:01:23.402000,4.0,MEDIUM,14.0
VER,0 days 00:01:40.751000,5.0,SOFT,4.0
VER,0 days 00:01:19.170000,5.0,SOFT,5.0
VER,0 days 00:01:19.103000,5.0,SOFT,6.0
VER,0 days 00:01:19.480000,5.0,SOFT,7.0
VER,0 days 00:01:19.472000,5.0,SOFT,8.0
VER,0 days 00:01:19.583000,5.0,SOFT,9.0
VER,0 days 00:01:25.581000,5.0,SOFT,10.0
VER,0 days 00:01:19.426000,5.0,SOFT,11.0
VER,0 days 00:01:19.456000,5.0,SOFT,12.0
VER,0 days 00:01:18.679000,5.0,SOFT,13.0
VER,,5.0,SOFT,14.0
VER,0 days 00:01:53.863000,5.0,SOFT,15.0
SAR,,1.0,TEST_UNKNOWN,1.0
SAR,0 days 00:01:18.095000,1.0,TEST_UNKNOWN,2.0
SAR,0 days 00:01:53.811000,1.0,TEST_UNKNOWN,3.0
SAR,0 days 00:01:37.872000,1.0,TEST_UNKNOWN,4.0
SAR,0 days 00:01:16.706000,1.0,TEST_UNKNOWN,5.0
SAR,0 days 00:01:47.880000,1.0,TEST_UNKNOWN,6.0
SAR,0 days 00:01:22.881000,1.0,TEST_UNKNOWN,7.0
SAR,,2.0,SOFT,1.0
SAR,0 days 00:01:15.415000,2.0,SOFT,2.0
SAR,0 days 00:01:54.679000,2.0,SOFT,3.0
