driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,HARD,1.0
VER,0 days 00:01:25.047000,1.0,HARD,2.0
VER,0 days 00:02:17.697000,1.0,HARD,3.0
VER,0 days 00:01:23.343000,1.0,HARD,4.0
VER,,1.0,HARD,5.0
VER,0 days 00:01:54.868000,1.0,HARD,6.0
VER,0 days 00:01:46.120000,1.0,HARD,7.0
VER,0 days 00:02:17.875000,1.0,HARD,8.0
VER,0 days 00:01:22.372000,1.0,HARD,9.0
VER,0 days 00:01:40.913000,1.0,HARD,10.0
VER,,2.0,HARD,11.0
VER,0 days 00:01:26.510000,2.0,HARD,12.0
VER,0 days 00:01:26.296000,2.0,HARD,13.0
VER,0 days 00:01:26.231000,2.0,HARD,14.0
VER,0 days 00:01:25.807000,2.0,HARD,15.0
VER,0 days 00:01:25.033000,2.0,HARD,16.0
VER,0 days 00:01:25.007000,2.0,HARD,17.0
VER,0 days 00:01:25.347000,2.0,HARD,18.0
VER,0 days 00:01:24.802000,2.0,HARD,19.0
VER,0 days 00:01:25.291000,2.0,HARD,20.0
VER,0 days 00:01:33.369000,2.0,HARD,21.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:21.504000,3.0,SOFT,2.0
VER,,3.0,SOFT,3.0
VER,,4.0,SOFT,4.0
VER,0 days 00:01:42.729000,4.0,SOFT,5.0
VER,0 days 00:02:06.038000,4.0,SOFT,6.0
NOR,,1.0,HARD,1.0
NOR,0 days 00:01:25.895000,1.0,HARD,2.0
NOR,0 days 00:02:13.399000,1.0,HARD,3.0
NOR,0 days 00:01:24.132000,1.0,HARD,4.0
NOR,0 days 00:01:45.253000,1.0,HARD,5.0
NOR,0 days 00:01:29.411000,1.0,HARD,6.0
NOR,,2.0,HARD,7.0
NOR,0 days 00:01:36.477000,2.0,HARD,8.0
NOR,0 days 00:01:23.842000,2.0,HARD,9.0
NOR,0 days 00:02:09.051000,2.0,HARD,10.0
NOR,0 days 00:01:22.909000,2.0,HARD,11.0
NOR,0 days 00:02:06.465000,2.0,HARD,12.0
NOR,0 days 00:01:22.544000,2.0,HARD,13.0
NOR,0 days 00:01:25.152000,2.0,HARD,14.0
NOR,0 days 00:01:24.309000,2.0,HARD,15.0
NOR,0 days 00:01:24.835000,2.0,HARD,16.0
NOR,0 days 00:01:25.249000,2.0,HARD,17.0
NOR,0 days 00:01:29.775000,2.0,HARD,18.0
NOR,0 days 00:01:28.987000,2.0,HARD,19.0
NOR,,3.0,SOFT,1.0
NOR,0 days 00:01:20.982000,3.0,SOFT,2.0
NOR,0 days 00:02:05.049000,3.0,SOFT,3.0
NOR,0 days 00:01:23.779000,3.0,SOFT,4.0
NOR,0 days 00:01:57.910000,3.0,SOFT,5.0
NOR,0 days 00:01:41.726000,3.0,SOFT,6.0
NOR,0 days 00:01:22.816000,3.0,SOFT,7.0
NOR,0 days 00:02:08.469000,3.0,SOFT,8.0
NOR,0 days 00:02:16.853000,3.0,SOFT,9.0
BOR,,1.0,HARD,1.0
BOR,0 days 00:01:33.696000,1.0,HARD,2.0
BOR,0 days 00:01:26.283000,1.0,HARD,3.0
BOR,0 days 00:02:08.385000,1.0,HARD,4.0
BOR,0 days 00:01:30.245000,1.0,HARD,5.0
BOR,0 days 00:02:25.332000,2.0,HARD,6.0
BOR,0 days 00:01:24.150000,2.0,HARD,7.0
BOR,0 days 00:02:23.329000,2.0,HARD,8.0
BOR,0 days 00:01:23.439000,2.0,HARD,9.0
BOR,0 days 00:02:19.946000,2.0,HARD,10.0
BOR,0 days 00:01:29.326000,2.0,HARD,11.0
BOR,,3.0,HARD,12.0
BOR,0 days 00:01:24.429000,3.0,HARD,13.0
BOR,0 days 00:02:21.349000,3.0,HARD,14.0
