driver,LapTime,Stint,Compound,TyreLife
VER,0 days 00:01:41.168000,1.0,MEDIUM,1.0
VER,0 days 00:01:15.487000,1.0,MEDIUM,2.0
VER,0 days 00:01:37.107000,1.0,MEDIUM,3.0
VER,0 days 00:01:13.985000,1.0,MEDIUM,4.0
VER,0 days 00:01:49.234000,1.0,MEDIUM,5.0
VER,0 days 00:01:13.857000,1.0,MEDIUM,6.0
VER,0 days 00:01:50.769000,1.0,MEDIUM,7.0
VER,0 days 00:01:33.163000,1.0,MEDIUM,8.0
VER,0 days 00:01:13.567000,1.0,MEDIUM,9.0
VER,0 days 00:01:49.862000,1.0,MEDIUM,10.0
VER,0 days 00:01:37.550000,1.0,MEDIUM,11.0
VER,0 days 00:01:13.312000,1.0,MEDIUM,12.0
VER,,1.0,MEDIUM,13.0
VER,0 days 00:01:29.648000,2.0,SOFT,1.0
VER,0 days 00:01:12.737000,2.0,SOFT,2.0
VER,0 days 00:01:57.635000,2.0,SOFT,3.0
VER,0 days 00:01:49.307000,2.0,SOFT,4.0
VER,0 days 00:01:12.462000,2.0,SOFT,5.0
VER,,2.0,SOFT,6.0
VER,0 days 00:01:32.639000,3.0,MEDIUM,14.0
VER,0 days 00:01:16.896000,3.0,MEDIUM,15.0
VER,0 days 00:01:16.256000,3.0,MEDIUM,16.0
VER,0 days 00:01:16.609000,3.0,MEDIUM,17.0
VER,0 days 00:01:16.365000,3.0,MEDIUM,18.0
VER,0 days 00:01:16.456000,3.0,MEDIUM,19.0
VER,0 days 00:01:16.424000,3.0,MEDIUM,20.0
VER,0 days 00:01:16.225000,3.0,MEDIUM,21.0
VER,0 days 00:01:15.866000,3.0,MEDIUM,22.0
VER,,3.0,MEDIUM,23.0
VER,,3.0,MEDIUM,24.0
SAR,0 days 00:01:43.020000,1.0,MEDIUM,1.0
SAR,0 days 00:01:18.661000,1.0,MEDIUM,2.0
SAR,0 days 00:01:42.629000,1.0,MEDIUM,3.0
SAR,0 days 00:01:16.054000,1.0,MEDIUM,4.0
SAR,0 days 00:01:41.895000,1.0,MEDIUM,5.0
SAR,0 days 00:01:16.107000,1.0,MEDIUM,6.0
SAR,0 days 00:01:46.233000,1.0,MEDIUM,7.0
SAR,0 days 00:01:15.396000,1.0,MEDIUM,8.0
SAR,0 days 00:01:58.638000,1.0,MEDIUM,9.0
SAR,0 days 00:01:15.339000,1.0,MEDIUM,10.0
SAR,,1.0,MEDIUM,11.0
SAR,0 days 00:01:32.472000,2.0,SOFT,1.0
SAR,0 days 00:01:14.263000,2.0,SOFT,2.0
SAR,0 days 00:01:35.864000,2.0,SOFT,3.0
SAR,0 days 00:01:37.939000,2.0,SOFT,4.0
SAR,0 days 00:01:54.755000,2.0,SOFT,5.0
SAR,0 days 00:01:43.004000,2.0,SOFT,6.0
SAR,0 days 00:01:14.634000,2.0,SOFT,7.0
