driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:21.277000,1.0,MEDIUM,2.0
VER,0 days 00:02:25.919000,1.0,MEDIUM,3.0
VER,,1.0,MEDIUM,4.0
VER,,2.0,MEDIUM,5.0
VER,0 days 00:01:20.710000,2.0,MEDIUM,6.0
VER,,2.0,MEDIUM,7.0
VER,0 days 00:02:12.899000,3.0,MEDIUM,8.0
VER,0 days 00:01:30.181000,3.0,MEDIUM,9.0
VER,,4.0,SOFT,1.0
VER,0 days 00:01:58.759000,4.0,SOFT,2.0
VER,0 days 00:02:19.750000,4.0,SOFT,3.0
VER,0 days 00:01:20.077000,4.0,SOFT,4.0
VER,0 days 00:01:40.136000,4.0,SOFT,5.0
VER,,5.0,MEDIUM,10.0
VER,0 days 00:01:24.238000,5.0,MEDIUM,11.0
VER,0 days 00:01:23.737000,5.0,MEDIUM,12.0
VER,0 days 00:01:23.639000,5.0,MEDIUM,13.0
VER,0 days 00:01:24.379000,5.0,MEDIUM,14.0
VER,0 days 00:01:24.502000,5.0,MEDIUM,15.0
VER,0 days 00:01:23.463000,5.0,MEDIUM,16.0
VER,0 days 00:01:23.535000,5.0,MEDIUM,17.0
VER,0 days 00:01:24.724000,5.0,MEDIUM,18.0
VER,0 days 00:01:23.562000,5.0,MEDIUM,19.0
VER,0 days 00:01:23.442000,5.0,MEDIUM,20.0
VER,0 days 00:02:10.481000,5.0,MEDIUM,21.0
VER,0 days 00:02:06.505000,5.0,MEDIUM,22.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:21.391000,1.0,MEDIUM,2.0
NOR,0 days 00:02:14.214000,1.0,MEDIUM,3.0
NOR,0 days 00:01:21.012000,1.0,MEDIUM,4.0
NOR,,1.0,MEDIUM,5.0
NOR,,2.0,MEDIUM,6.0
NOR,0 days 00:01:27.591000,2.0,MEDIUM,7.0
NOR,0 days 00:02:01.537000,3.0,SOFT,1.0
NOR,0 days 00:01:50.774000,3.0,SOFT,2.0
NOR,0 days 00:01:19.878000,3.0,SOFT,3.0
