driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:49.334000,1.0,MEDIUM,2.0
VER,0 days 00:01:36.029000,1.0,MEDIUM,3.0
VER,0 days 00:02:18.444000,1.0,MEDIUM,4.0
VER,0 days 00:01:35.608000,1.0,MEDIUM,5.0
VER,0 days 00:01:55.876000,1.0,MEDIUM,6.0
VER,0 days 00:01:35.035000,1.0,MEDIUM,7.0
VER,0 days 00:01:49.758000,1.0,MEDIUM,8.0
VER,0 days 00:01:34.105000,1.0,MEDIUM,9.0
VER,0 days 00:01:48.443000,1.0,MEDIUM,10.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:49.174000,2.0,SOFT,2.0
VER,0 days 00:01:58.927000,2.0,SOFT,3.0
VER,,2.0,SOFT,4.0
VER,,3.0,MEDIUM,11.0
VER,,3.0,MEDIUM,12.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:42.084000,1.0,MEDIUM,2.0
NOR,0 days 00:01:34.713000,1.0,MEDIUM,3.0
NOR,0 days 00:02:22.034000,1.0,MEDIUM,4.0
NOR,0 days 00:01:33.943000,1.0,MEDIUM,5.0
NOR,0 days 00:02:23.003000,1.0,MEDIUM,6.0
NOR,0 days 00:01:52.805000,1.0,MEDIUM,7.0
NOR,0 days 00:01:51.280000,1.0,MEDIUM,8.0
NOR,,2.0,SOFT,1.0
NOR,0 days 00:01:33.602000,2.0,SOFT,2.0
NOR,,2.0,SOFT,3.0
NOR,,3.0,SOFT,4.0
BOR,,1.0,HARD,1.0
BOR,0 days 00:01:46.554000,1.0,HARD,2.0
BOR,0 days 00:02:10.783000,1.0,HARD,3.0
BOR,0 days 00:01:41.977000,1.0,HARD,4.0
BOR,0 days 00:01:35.962000,1.0,HARD,5.0
BOR,0 days 00:02:24.073000,1.0,HARD,6.0
BOR,0 days 00:01:38.009000,1.0,HARD,7.0
BOR,0 days 00:01:35.499000,1.0,HARD,8.0
BOR,0 days 00:01:47.284000,1.0,HARD,9.0
BOR,,2.0,SOFT,1.0
BOR,0 days 00:01:56.908000,2.0,SOFT,2.0
BOR,0 days 00:02:03.247000,2.0,SOFT,3.0
BOR,,2.0,SOFT,4.0
BOR,,3.0,HARD,10.0
BOR,,3.0,HARD,11.0
HAD,,1.0,MEDIUM,1.0
HAD,0 days 00:01:51.337000,1.0,MEDIUM,2.0
HAD,0 days 00:01:40.772000,1.0,MEDIUM,3.0
HAD,0 days 00:01:36.911000,1.0,MEDIUM,4.0
HAD,0 days 00:02:02.203000,1.0,MEDIUM,5.0
HAD,0 days 00:01:35.481000,1.0,MEDIUM,6.0
HAD,0 days 00:02:12.061000,1.0,MEDIUM,7.0
HAD,0 days 00:01:34.839000,1.0,MEDIUM,8.0
HAD,0 days 00:01:57.061000,1.0,MEDIUM,9.0
HAD,,2.0,SOFT,1.0
HAD,0 days 00:01:47.953000,2.0,SOFT,2.0
HAD,0 days 00:02:05.710000,2.0,SOFT,3.0
HAD,0 days 00:01:33.893000,2.0,SOFT,4.0
HAD,0 days 00:02:18.139000,2.0,SOFT,5.0
HAD,,3.0,MEDIUM,10.0
HAD,,3.0,MEDIUM,11.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:50.119000,1.0,MEDIUM,2.0
GAS,0 days 00:01:39.093000,1.0,MEDIUM,3.0
GAS,0 days 00:01:54.595000,1.0,MEDIUM,4.0
GAS,0 days 00:01:36.208000,1.0,MEDIUM,5.0
GAS,0 days 00:02:04.342000,1.0,MEDIUM,6.0
GAS,0 days 00:01:35.158000,1.0,MEDIUM,7.0
GAS,0 days 00:02:06.844000,1.0,MEDIUM,8.0
GAS,0 days 00:01:34.631000,1.0,MEDIUM,9.0
GAS,0 days 00:02:08.243000,1.0,MEDIUM,10.0
GAS,0 days 00:01:34.373000,1.0,MEDIUM,11.0
GAS,0 days 00:02:01.023000,1.0,MEDIUM,12.0
GAS,,2.0,SOFT,1.0
GAS,0 days 00:01:56.966000,2.0,SOFT,2.0
GAS,,2.0,SOFT,3.0
GAS,,2.0,SOFT,4.0
GAS,,3.0,SOFT,5.0
GAS,,3.0,SOFT,6.0
ANT,,1.0,MEDIUM,1.0
ANT,0 days 00:01:51.358000,1.0,MEDIUM,2.0
ANT,0 days 00:01:40.091000,1.0,MEDIUM,3.0
ANT,0 days 00:01:35.738000,1.0,MEDIUM,4.0
ANT,0 days 00:02:09.305000,1.0,MEDIUM,5.0
ANT,0 days 00:01:35.141000,1.0,MEDIUM,6.0
ANT,0 days 00:02:08.938000,1.0,MEDIUM,7.0
ANT,0 days 00:01:34.495000,1.0,MEDIUM,8.0
ANT,0 days 00:02:06.728000,1.0,MEDIUM,9.0
ANT,0 days 00:01:34.510000,1.0,MEDIUM,10.0
ANT,0 days 00:02:14.396000,1.0,MEDIUM,11.0
ANT,0 days 00:01:34.291000,1.0,MEDIUM,12.0
ANT,0 days 00:02:00.162000,1.0,MEDIUM,13.0
ANT,,2.0,SOFT,1.0
ANT,0 days 00:01:33.631000,2.0,SOFT,2.0
ANT,,2.0,SOFT,3.0
ANT,,3.0,MEDIUM,14.0
ALO,,1.0,MEDIUM,1.0
ALO,0 days 00:01:49.153000,1.0,MEDIUM,2.0
ALO,0 days 00:01:40.957000,1.0,MEDIUM,3.0
ALO,0 days 00:01:41.039000,1.0,MEDIUM,4.0
ALO,0 days 00:01:35.932000,1.0,MEDIUM,5.0
ALO,0 days 00:01:58.961000,1.0,MEDIUM,6.0
ALO,0 days 00:01:35.287000,1.0,MEDIUM,7.0
ALO,0 days 00:02:05.151000,1.0,MEDIUM,8.0
ALO,,2.0,SOFT,1.0
ALO,0 days 00:01:35.012000,2.0,SOFT,2.0
ALO,0 days 00:01:58.159000,2.0,SOFT,3.0
ALO,,2.0,SOFT,4.0
ALO,,3.0,MEDIUM,9.0
ALO,,3.0,MEDIUM,10.0
LEC,,1.0,MEDIUM,1.0
LEC,0 days 00:01:38.002000,1.0,MEDIUM,2.0
LEC,0 days 00:01:36.392000,1.0,MEDIUM,3.0
LEC,0 days 00:02:03.585000,1.0,MEDIUM,4.0
LEC,0 days 00:01:35.289000,1.0,MEDIUM,5.0
LEC,0 days 00:02:05.321000,1.0,MEDIUM,6.0
LEC,0 days 00:01:38.977000,1.0,MEDIUM,7.0
LEC,0 days 00:01:34.838000,1.0,MEDIUM,8.0
LEC,0 days 00:01:52.257000,1.0,MEDIUM,9.0
LEC,0 days 00:01:33.763000,1.0,MEDIUM,10.0
LEC,0 days 00:01:53.215000,1.0,MEDIUM,11.0
LEC,,2.0,SOFT,1.0
LEC,0 days 00:01:40.475000,2.0,SOFT,2.0
LEC,0 days 00:01:33.815000,2.0,SOFT,3.0
LEC,,2.0,SOFT,4.0
STR,,1.0,MEDIUM,1.0
STR,0 days 00:01:59.841000,1.0,MEDIUM,2.0
STR,0 days 00:01:35.519000,1.0,MEDIUM,3.0
STR,0 days 00:02:11.519000,1.0,MEDIUM,4.0
STR,0 days 00:01:35.265000,1.0,MEDIUM,5.0
STR,0 days 00:02:13.692000,1.0,MEDIUM,6.0
STR,0 days 00:01:35.083000,1.0,MEDIUM,7.0
STR,0 days 00:02:05.159000,1.0,MEDIUM,8.0
STR,,2.0,SOFT,1.0
STR,0 days 00:01:34.852000,2.0,SOFT,2.0
STR,0 days 00:02:10.586000,2.0,SOFT,3.0
STR,0 days 00:01:34.191000,2.0,SOFT,4.0
STR,,2.0,SOFT,5.0
STR,,3.0,MEDIUM,9.0
STR,,3.0,MEDIUM,10.0
TSU,,1.0,MEDIUM,1.0
TSU,0 days 00:01:48.236000,1.0,MEDIUM,2.0
TSU,0 days 00:01:36.856000,1.0,MEDIUM,3.0
TSU,0 days 00:02:19.125000,1.0,MEDIUM,4.0
TSU,0 days 00:01:35.728000,1.0,MEDIUM,5.0
TSU,0 days 00:02:11.073000,1.0,MEDIUM,6.0
TSU,0 days 00:01:35.098000,1.0,MEDIUM,7.0
TSU,0 days 00:02:19.919000,1.0,MEDIUM,8.0
TSU,0 days 00:01:34.692000,1.0,MEDIUM,9.0
TSU,0 days 00:01:54.361000,1.0,MEDIUM,10.0
TSU,,2.0,SOFT,1.0
TSU,0 days 00:01:56.677000,2.0,SOFT,2.0
TSU,0 days 00:01:56.556000,2.0,SOFT,3.0
TSU,,2.0,SOFT,4.0
TSU,,3.0,MEDIUM,11.0
TSU,,3.0,MEDIUM,12.0
ALB,,1.0,MEDIUM,1.0
ALB,0 days 00:01:51.456000,1.0,MEDIUM,2.0
ALB,0 days 00:01:37.057000,1.0,MEDIUM,3.0
ALB,0 days 00:01:59.485000,1.0,MEDIUM,4.0
ALB,0 days 00:01:35.429000,1.0,MEDIUM,5.0
ALB,0 days 00:02:08.141000,1.0,MEDIUM,6.0
ALB,0 days 00:01:34.771000,1.0,MEDIUM,7.0
ALB,0 days 00:02:05.472000,1.0,MEDIUM,8.0
ALB,0 days 00:01:34.404000,1.0,MEDIUM,9.0
ALB,0 days 00:01:56.813000,1.0,MEDIUM,10.0
ALB,,2.0,SOFT,1.0
ALB,0 days 00:01:43.983000,2.0,SOFT,2.0
ALB,0 days 00:01:59.340000,2.0,SOFT,3.0
ALB,0 days 00:01:34.067000,2.0,SOFT,4.0
ALB,,2.0,SOFT,5.0
ALB,,3.0,MEDIUM,11.0
ALB,,3.0,MEDIUM,12.0
HUL,,1.0,MEDIUM,1.0
HUL,0 days 00:01:46.808000,1.0,MEDIUM,2.0
HUL,0 days 00:01:38.147000,1.0,MEDIUM,3.0
HUL,0 days 00:02:05.623000,1.0,MEDIUM,4.0
HUL,0 days 00:01:36.160000,1.0,MEDIUM,5.0
HUL,0 days 00:02:04.849000,1.0,MEDIUM,6.0
HUL,0 days 00:01:35.555000,1.0,MEDIUM,7.0
HUL,0 days 00:02:06.662000,1.0,MEDIUM,8.0
HUL,0 days 00:01:40.889000,1.0,MEDIUM,9.0
HUL,,2.0,SOFT,1.0
HUL,0 days 00:01:33.879000,2.0,SOFT,2.0
HUL,,2.0,SOFT,3.0
HUL,,3.0,MEDIUM,10.0
HUL,,3.0,MEDIUM,11.0
LAW,,1.0,MEDIUM,1.0
LAW,0 days 00:01:46.854000,1.0,MEDIUM,2.0
LAW,0 days 00:01:38.760000,1.0,MEDIUM,3.0
LAW,0 days 00:01:37.014000,1.0,MEDIUM,4.0
LAW,0 days 00:02:04.678000,1.0,MEDIUM,5.0
LAW,0 days 00:01:35.597000,1.0,MEDIUM,6.0
LAW,0 days 00:02:03.378000,1.0,MEDIUM,7.0
LAW,0 days 00:01:34.784000,1.0,MEDIUM,8.0
LAW,0 days 00:02:00.741000,1.0,MEDIUM,9.0
LAW,,2.0,SOFT,1.0
LAW,0 days 00:01:33.901000,2.0,SOFT,2.0
LAW,0 days 00:01:58.625000,2.0,SOFT,3.0
LAW,,3.0,SOFT,4.0
LAW,0 days 00:02:09.858000,3.0,SOFT,5.0
LAW,,4.0,MEDIUM,10.0
LAW,,4.0,MEDIUM,11.0
OCO,,1.0,MEDIUM,1.0
OCO,0 days 00:01:53.831000,1.0,MEDIUM,2.0
OCO,0 days 00:01:38.603000,1.0,MEDIUM,3.0
OCO,0 days 00:01:51.047000,1.0,MEDIUM,4.0
OCO,0 days 00:01:37.080000,1.0,MEDIUM,5.0
OCO,0 days 00:01:53.443000,1.0,MEDIUM,6.0
OCO,0 days 00:01:36.272000,1.0,MEDIUM,7.0
OCO,0 days 00:01:59.783000,1.0,MEDIUM,8.0
OCO,0 days 00:01:35.801000,1.0,MEDIUM,9.0
OCO,0 days 00:02:04.846000,1.0,MEDIUM,10.0
OCO,0 days 00:01:35.228000,1.0,MEDIUM,11.0
OCO,0 days 00:01:53.870000,1.0,MEDIUM,12.0
OCO,0 days 00:01:39.999000,1.0,MEDIUM,13.0
OCO,,2.0,SOFT,1.0
OCO,0 days 00:01:51.374000,2.0,SOFT,2.0
OCO,,2.0,SOFT,3.0
OCO,,3.0,SOFT,4.0
COL,,1.0,MEDIUM,1.0
COL,0 days 00:01:47.937000,1.0,MEDIUM,2.0
COL,0 days 00:01:37.779000,1.0,MEDIUM,3.0
COL,0 days 00:02:12.792000,1.0,MEDIUM,4.0
COL,0 days 00:01:36.217000,1.0,MEDIUM,5.0
COL,0 days 00:02:23.014000,1.0,MEDIUM,6.0
COL,0 days 00:01:35.533000,1.0,MEDIUM,7.0
COL,0 days 00:02:19.307000,1.0,MEDIUM,8.0
COL,0 days 00:01:35.218000,1.0,MEDIUM,9.0
COL,0 days 00:02:27.981000,1.0,MEDIUM,10.0
COL,0 days 00:01:34.824000,1.0,MEDIUM,11.0
COL,0 days 00:01:55.733000,1.0,MEDIUM,12.0
COL,,2.0,SOFT,1.0
COL,0 days 00:01:53.328000,2.0,SOFT,2.0
COL,0 days 00:02:02.794000,2.0,SOFT,3.0
COL,,2.0,SOFT,4.0
COL,,3.0,SOFT,5.0
COL,,3.0,SOFT,6.0
HAM,,1.0,MEDIUM,1.0
HAM,0 days 00:01:46.171000,1.0,MEDIUM,2.0
HAM,0 days 00:01:37.484000,1.0,MEDIUM,3.0
HAM,0 days 00:01:53.373000,1.0,MEDIUM,4.0
