driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,SOFT,1.0
VER,0 days 00:01:31.377000,1.0,SOFT,2.0
VER,,1.0,SOFT,3.0
VER,,2.0,SOFT,4.0
VER,0 days 00:01:31.391000,2.0,SOFT,5.0
VER,0 days 00:01:40.432000,2.0,SOFT,6.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:30.688000,3.0,SOFT,2.0
VER,0 days 00:01:41.298000,3.0,SOFT,3.0
VER,,4.0,TEST_UNKNOWN,1.0
VER,0 days 00:01:36.449000,4.0,TEST_UNKNOWN,2.0
VER,0 days 00:01:37.458000,4.0,TEST_UNKNOWN,3.0
VER,0 days 00:01:37.474000,4.0,TEST_UNKNOWN,4.0
VER,0 days 00:01:37.388000,4.0,TEST_UNKNOWN,5.0
VER,0 days 00:01:37.871000,4.0,TEST_UNKNOWN,6.0
VER,0 days 00:01:52.252000,4.0,TEST_UNKNOWN,7.0
VER,0 days 00:01:37.986000,4.0,TEST_UNKNOWN,8.0
VER,0 days 00:01:38.213000,4.0,TEST_UNKNOWN,9.0
SAR,,1.0,TEST_UNKNOWN,1.0
SAR,0 days 00:01:34.563000,1.0,TEST_UNKNOWN,2.0
SAR,0 days 00:02:21.882000,1.0,TEST_UNKNOWN,3.0
SAR,0 days 00:01:34.483000,1.0,TEST_UNKNOWN,4.0
SAR,0 days 00:02:04.994000,1.0,TEST_UNKNOWN,5.0
SAR,,2.0,SOFT,1.0
SAR,0 days 00:01:32.320000,2.0,SOFT,2.0
SAR,0 days 00:02:20.891000,2.0,SOFT,3.0
SAR,0 days 00:02:28.092000,2.0,SOFT,4.0
SAR,0 days 00:01:37.698000,2.0,SOFT,5.0
SAR,,3.0,SOFT,6.0
SAR,0 days 00:01:37.994000,3.0,SOFT,7.0
SAR,0 days 00:01:39.392000,3.0,SOFT,8.0
SAR,0 days 00:01:38.392000,3.0,SOFT,9.0
SAR,0 days 00:01:39.424000,3.0,SOFT,10.0
SAR,0 days 00:01:44.487000,3.0,SOFT,11.0
SAR,0 days 00:02:03.232000,4.0,HARD,1.0
SAR,0 days 00:01:38.137000,4.0,HARD,2.0
SAR,0 days 00:01:38.916000,4.0,HARD,3.0
SAR,0 days 00:01:38.761000,4.0,HARD,4.0
SAR,0 days 00:01:40.032000,4.0,HARD,5.0
SAR,0 days 00:01:39.215000,4.0,HARD,6.0
SAR,0 days 00:01:39.699000,4.0,HARD,7.0
SAR,0 days 00:01:40.089000,4.0,HARD,8.0
SAR,,4.0,HARD,9.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:34.011000,1.0,MEDIUM,2.0
NOR,,1.0,MEDIUM,3.0
NOR,0 days 00:01:32.124000,1.0,MEDIUM,4.0
NOR,0 days 00:02:06.773000,1.0,MEDIUM,5.0
NOR,,2.0,SOFT,1.0
