driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:19.213000,1.0,MEDIUM,2.0
VER,0 days 00:02:13.672000,1.0,MEDIUM,3.0
VER,,2.0,MEDIUM,4.0
VER,0 days 00:01:18.724000,2.0,MEDIUM,5.0
VER,0 days 00:01:41.475000,2.0,MEDIUM,6.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:18.031000,3.0,SOFT,2.0
VER,0 days 00:01:30.380000,3.0,SOFT,3.0
VER,,4.0,MEDIUM,7.0
VER,0 days 00:01:24.202000,4.0,MEDIUM,8.0
VER,0 days 00:01:24.167000,4.0,MEDIUM,9.0
VER,0 days 00:01:27.613000,4.0,MEDIUM,10.0
VER,0 days 00:01:24.163000,4.0,MEDIUM,11.0
VER,0 days 00:01:24.355000,4.0,MEDIUM,12.0
VER,0 days 00:01:24.410000,4.0,MEDIUM,13.0
VER,0 days 00:01:24.244000,4.0,MEDIUM,14.0
VER,0 days 00:01:24.005000,4.0,MEDIUM,15.0
VER,0 days 00:01:54.485000,4.0,MEDIUM,16.0
VER,0 days 00:02:06.087000,4.0,MEDIUM,17.0
SAR,,1.0,MEDIUM,1.0
SAR,0 days 00:01:19.340000,1.0,MEDIUM,2.0
SAR,0 days 00:02:04.185000,1.0,MEDIUM,3.0
SAR,0 days 00:02:10.666000,2.0,MEDIUM,4.0
SAR,0 days 00:01:19.271000,2.0,MEDIUM,5.0
SAR,0 days 00:01:52.889000,2.0,MEDIUM,6.0
SAR,,3.0,SOFT,1.0
SAR,0 days 00:01:18.611000,3.0,SOFT,2.0
SAR,0 days 00:01:40.093000,3.0,SOFT,3.0
SAR,,4.0,MEDIUM,7.0
SAR,0 days 00:01:24.641000,4.0,MEDIUM,8.0
SAR,0 days 00:01:24.919000,4.0,MEDIUM,9.0
SAR,0 days 00:01:25.217000,4.0,MEDIUM,10.0
SAR,0 days 00:01:24.860000,4.0,MEDIUM,11.0
SAR,0 days 00:01:25.508000,4.0,MEDIUM,12.0
SAR,0 days 00:01:25.307000,4.0,MEDIUM,13.0
SAR,0 days 00:01:25.211000,4.0,MEDIUM,14.0
SAR,0 days 00:01:25.332000,4.0,MEDIUM,15.0
SAR,0 days 00:01:25.193000,4.0,MEDIUM,16.0
SAR,0 days 00:02:03.236000,4.0,MEDIUM,17.0
SAR,0 days 00:02:15.371000,4.0,MEDIUM,18.0
RIC,,1.0,MEDIUM,1.0
RIC,0 days 00:01:19.008000,1.0,MEDIUM,2.0
RIC,0 days 00:02:01.934000,1.0,MEDIUM,3.0
RIC,,2.0,MEDIUM,4.0
RIC,0 days 00:01:26.998000,2.0,MEDIUM,5.0
RIC,,3.0,SOFT,1.0
RIC,0 days 00:01:18.371000,3.0,SOFT,2.0
RIC,0 days 00:01:42.057000,3.0,SOFT,3.0
RIC,,4.0,MEDIUM,6.0
RIC,0 days 00:01:24.362000,4.0,MEDIUM,7.0
RIC,0 days 00:01:24.801000,4.0,MEDIUM,8.0
RIC,0 days 00:01:24.616000,4.0,MEDIUM,9.0
RIC,0 days 00:01:24.642000,4.0,MEDIUM,10.0
RIC,0 days 00:01:24.345000,4.0,MEDIUM,11.0
RIC,0 days 00:01:24.648000,4.0,MEDIUM,12.0
RIC,0 days 00:01:25.210000,4.0,MEDIUM,13.0
RIC,0 days 00:01:25.596000,4.0,MEDIUM,14.0
RIC,0 days 00:01:25.469000,4.0,MEDIUM,15.0
RIC,0 days 00:02:18.809000,4.0,MEDIUM,16.0
RIC,0 days 00:01:45.767000,4.0,MEDIUM,17.0
NOR,,1.0,HARD,1.0
NOR,0 days 00:01:19.707000,1.0,HARD,2.0
NOR,0 days 00:01:56.077000,1.0,HARD,3.0
NOR,0 days 00:01:19.175000,1.0,HARD,4.0
NOR,0 days 00:01:52.633000,1.0,HARD,5.0
NOR,0 days 00:02:20.533000,2.0,HARD,6.0
NOR,0 days 00:01:29.280000,2.0,HARD,7.0
NOR,,3.0,SOFT,1.0
NOR,0 days 00:01:17.788000,3.0,SOFT,2.0
NOR,0 days 00:01:35.849000,3.0,SOFT,3.0
NOR,,4.0,HARD,8.0
NOR,0 days 00:01:23.719000,4.0,HARD,9.0
NOR,0 days 00:01:24.039000,4.0,HARD,10.0
NOR,0 days 00:01:24.052000,4.0,HARD,11.0
NOR,0 days 00:01:23.964000,4.0,HARD,12.0
NOR,0 days 00:01:24.053000,4.0,HARD,13.0
NOR,0 days 00:01:24.087000,4.0,HARD,14.0
NOR,0 days 00:01:24.674000,4.0,HARD,15.0
NOR,0 days 00:01:24.578000,4.0,HARD,16.0
NOR,0 days 00:01:27.517000,4.0,HARD,17.0
NOR,0 days 00:01:41.581000,5.0,SOFT,4.0
NOR,0 days 00:01:24.193000,5.0,SOFT,5.0
NOR,0 days 00:02:19.364000,5.0,SOFT,6.0
NOR,0 days 00:01:38.571000,5.0,SOFT,7.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:20.058000,1.0,MEDIUM,2.0
GAS,0 days 00:02:13.933000,1.0,MEDIUM,3.0
GAS,0 days 00:02:01.996000,1.0,MEDIUM,4.0
GAS,0 days 00:01:19.867000,1.0,MEDIUM,5.0
GAS,0 days 00:02:13.772000,1.0,MEDIUM,6.0
GAS,0 days 00:02:26.626000,2.0,MEDIUM,7.0
GAS,0 days 00:01:19.617000,2.0,MEDIUM,8.0
GAS,,2.0,MEDIUM,9.0
GAS,,3.0,SOFT,1.0
GAS,0 days 00:01:18.888000,3.0,SOFT,2.0
GAS,,3.0,SOFT,3.0
GAS,,4.0,SOFT,4.0
GAS,0 days 00:01:19.227000,4.0,SOFT,5.0
GAS,0 days 00:01:43.151000,4.0,SOFT,6.0
GAS,,5.0,MEDIUM,10.0
GAS,0 days 00:01:23.627000,5.0,MEDIUM,11.0
GAS,0 days 00:01:24.295000,5.0,MEDIUM,12.0
GAS,0 days 00:01:24.723000,5.0,MEDIUM,13.0
GAS,0 days 00:01:24.656000,5.0,MEDIUM,14.0
GAS,0 days 00:01:24.876000,5.0,MEDIUM,15.0
GAS,0 days 00:01:24.824000,5.0,MEDIUM,16.0
GAS,0 days 00:01:57.863000,5.0,MEDIUM,17.0
GAS,0 days 00:01:51.346000,5.0,MEDIUM,18.0
PER,,1.0,MEDIUM,1.0
PER,0 days 00:01:18.568000,1.0,MEDIUM,2.0
PER,0 days 00:02:23.718000,1.0,MEDIUM,3.0
PER,,2.0,MEDIUM,4.0
PER,0 days 00:01:51.158000,2.0,MEDIUM,5.0
PER,0 days 00:01:18.815000,2.0,MEDIUM,6.0
