driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,HARD,1.0
VER,0 days 00:01:39.736000,1.0,HARD,2.0
VER,,1.0,HARD,3.0
VER,0 days 00:01:37.687000,1.0,HARD,4.0
VER,,1.0,HARD,5.0
VER,0 days 00:01:37.498000,1.0,HARD,6.0
VER,0 days 00:01:51.407000,1.0,HARD,7.0
VER,,2.0,HARD,8.0
VER,0 days 00:01:43.649000,2.0,HARD,9.0
VER,0 days 00:01:42.923000,2.0,HARD,10.0
VER,0 days 00:01:42.897000,2.0,HARD,11.0
VER,0 days 00:01:42.854000,2.0,HARD,12.0
VER,0 days 00:01:43.775000,2.0,HARD,13.0
VER,0 days 00:01:42.523000,2.0,HARD,14.0
VER,0 days 00:01:43.204000,2.0,HARD,15.0
VER,0 days 00:01:43.559000,2.0,HARD,16.0
VER,0 days 00:01:45.635000,2.0,HARD,17.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:35.912000,3.0,SOFT,2.0
VER,,3.0,SOFT,3.0
VER,,4.0,HARD,18.0
VER,0 days 00:02:09.600000,4.0,HARD,19.0
VER,0 days 00:02:16.394000,4.0,HARD,20.0
SAR,,1.0,MEDIUM,1.0
SAR,0 days 00:01:41.197000,1.0,MEDIUM,2.0
SAR,0 days 00:02:29.945000,1.0,MEDIUM,3.0
SAR,0 days 00:01:39.714000,1.0,MEDIUM,4.0
SAR,0 days 00:02:20.127000,1.0,MEDIUM,5.0
SAR,0 days 00:01:38.795000,1.0,MEDIUM,6.0
SAR,0 days 00:02:24.749000,1.0,MEDIUM,7.0
SAR,0 days 00:01:38.432000,1.0,MEDIUM,8.0
SAR,0 days 00:01:48.228000,1.0,MEDIUM,9.0
SAR,0 days 00:02:10.663000,2.0,MEDIUM,10.0
SAR,0 days 00:01:41.163000,2.0,MEDIUM,11.0
SAR,0 days 00:01:41.618000,2.0,MEDIUM,12.0
SAR,0 days 00:01:42.068000,2.0,MEDIUM,13.0
SAR,0 days 00:01:42.866000,2.0,MEDIUM,14.0
SAR,0 days 00:01:42.208000,2.0,MEDIUM,15.0
SAR,0 days 00:01:42.164000,2.0,MEDIUM,16.0
SAR,0 days 00:01:46.836000,2.0,MEDIUM,17.0
SAR,,3.0,SOFT,1.0
SAR,0 days 00:01:37.642000,3.0,SOFT,2.0
SAR,0 days 00:02:22.809000,3.0,SOFT,3.0
SAR,0 days 00:02:18.035000,3.0,SOFT,4.0
SAR,0 days 00:01:36.987000,3.0,SOFT,5.0
SAR,0 days 00:01:49.810000,3.0,SOFT,6.0
SAR,,4.0,MEDIUM,18.0
SAR,0 days 00:02:09.396000,4.0,MEDIUM,19.0
SAR,,4.0,MEDIUM,20.0
RIC,,1.0,MEDIUM,1.0
RIC,0 days 00:01:40.365000,1.0,MEDIUM,2.0
RIC,,1.0,MEDIUM,3.0
RIC,0 days 00:01:39.718000,1.0,MEDIUM,4.0
RIC,,1.0,MEDIUM,5.0
RIC,0 days 00:01:38.483000,1.0,MEDIUM,6.0
RIC,,1.0,MEDIUM,7.0
RIC,0 days 00:01:38.325000,1.0,MEDIUM,8.0
RIC,0 days 00:02:09.870000,1.0,MEDIUM,9.0
RIC,,2.0,MEDIUM,10.0
RIC,0 days 00:01:43.167000,2.0,MEDIUM,11.0
RIC,0 days 00:01:42.279000,2.0,MEDIUM,12.0
RIC,0 days 00:01:42.197000,2.0,MEDIUM,13.0
RIC,0 days 00:01:42.673000,2.0,MEDIUM,14.0
RIC,0 days 00:01:41.886000,2.0,MEDIUM,15.0
RIC,0 days 00:01:42.212000,2.0,MEDIUM,16.0
RIC,0 days 00:01:54.332000,2.0,MEDIUM,17.0
RIC,,3.0,SOFT,1.0
RIC,0 days 00:01:37.152000,3.0,SOFT,2.0
RIC,,3.0,SOFT,3.0
RIC,,3.0,SOFT,4.0
RIC,0 days 00:01:45.195000,3.0,SOFT,5.0
RIC,0 days 00:02:15.110000,3.0,SOFT,6.0
RIC,,3.0,SOFT,7.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:38.917000,1.0,MEDIUM,2.0
NOR,,1.0,MEDIUM,3.0
NOR,0 days 00:01:38.639000,1.0,MEDIUM,4.0
NOR,,1.0,MEDIUM,5.0
NOR,0 days 00:01:38.010000,1.0,MEDIUM,6.0
NOR,0 days 00:02:08.941000,1.0,MEDIUM,7.0
NOR,0 days 00:01:37.605000,1.0,MEDIUM,8.0
NOR,0 days 00:01:49.085000,1.0,MEDIUM,9.0
NOR,,2.0,MEDIUM,10.0
NOR,0 days 00:01:37.256000,2.0,MEDIUM,11.0
NOR,0 days 00:01:57.717000,2.0,MEDIUM,12.0
NOR,,3.0,MEDIUM,13.0
NOR,0 days 00:01:40.772000,3.0,MEDIUM,14.0
NOR,0 days 00:01:40.772000,3.0,MEDIUM,15.0
NOR,0 days 00:01:41.156000,3.0,MEDIUM,16.0
NOR,0 days 00:01:41.948000,3.0,MEDIUM,17.0
NOR,0 days 00:01:43.475000,3.0,MEDIUM,18.0
NOR,0 days 00:01:44.205000,3.0,MEDIUM,19.0
NOR,0 days 00:02:18.428000,3.0,MEDIUM,20.0
NOR,,3.0,MEDIUM,21.0
GAS,,1.0,HARD,1.0
GAS,0 days 00:01:43.096000,1.0,HARD,2.0
GAS,0 days 00:02:25.015000,1.0,HARD,3.0
GAS,0 days 00:01:40.306000,1.0,HARD,4.0
GAS,,1.0,HARD,5.0
GAS,0 days 00:01:39.812000,1.0,HARD,6.0
GAS,0 days 00:02:04.393000,1.0,HARD,7.0
GAS,,2.0,HARD,8.0
GAS,0 days 00:01:39.467000,2.0,HARD,9.0
GAS,,2.0,HARD,10.0
GAS,0 days 00:01:38.589000,2.0,HARD,11.0
GAS,0 days 00:01:41.219000,2.0,HARD,12.0
GAS,0 days 00:01:41.858000,2.0,HARD,13.0
GAS,0 days 00:01:41.427000,2.0,HARD,14.0
GAS,0 days 00:01:41.278000,2.0,HARD,15.0
GAS,0 days 00:01:42.914000,2.0,HARD,16.0
GAS,,3.0,SOFT,1.0
GAS,0 days 00:01:36.705000,3.0,SOFT,2.0
GAS,0 days 00:02:19.846000,3.0,SOFT,3.0
GAS,,4.0,HARD,17.0
GAS,0 days 00:02:07.758000,4.0,HARD,18.0
GAS,0 days 00:02:19.463000,4.0,HARD,19.0
PER,,1.0,HARD,1.0
PER,0 days 00:01:40.218000,1.0,HARD,2.0
PER,,1.0,HARD,3.0
PER,0 days 00:01:38.720000,1.0,HARD,4.0
PER,,1.0,HARD,5.0
PER,0 days 00:01:38.320000,1.0,HARD,6.0
PER,0 days 00:02:14.962000,1.0,HARD,7.0
PER,,2.0,HARD,8.0
PER,0 days 00:01:43.368000,2.0,HARD,9.0
PER,0 days 00:01:42.909000,2.0,HARD,10.0
PER,0 days 00:01:43.141000,2.0,HARD,11.0
PER,0 days 00:01:43.184000,2.0,HARD,12.0
PER,0 days 00:01:44.114000,2.0,HARD,13.0
PER,0 days 00:01:43.584000,2.0,HARD,14.0
PER,0 days 00:01:42.816000,2.0,HARD,15.0
PER,0 days 00:01:42.111000,2.0,HARD,16.0
PER,0 days 00:01:47.933000,2.0,HARD,17.0
PER,,3.0,SOFT,1.0
PER,0 days 00:01:36.212000,3.0,SOFT,2.0
PER,,3.0,SOFT,3.0
PER,,4.0,HARD,18.0
PER,0 days 00:02:06.806000,4.0,HARD,19.0
PER,0 days 00:02:14.113000,4.0,HARD,20.0
ALO,,1.0,HARD,1.0
ALO,0 days 00:01:43.402000,1.0,HARD,2.0
ALO,0 days 00:02:17.885000,1.0,HARD,3.0
ALO,0 days 00:01:39.004000,1.0,HARD,4.0
ALO,0 days 00:02:11.086000,1.0,HARD,5.0
ALO,,2.0,HARD,6.0
ALO,0 days 00:01:39.264000,2.0,HARD,7.0
ALO,0 days 00:02:22.210000,2.0,HARD,8.0
ALO,0 days 00:01:38.349000,2.0,HARD,9.0
ALO,0 days 00:02:25.524000,2.0,HARD,10.0
ALO,0 days 00:01:37.840000,2.0,HARD,11.0
ALO,0 days 00:02:05.245000,2.0,HARD,12.0
ALO,,3.0,HARD,13.0
ALO,0 days 00:01:42.640000,3.0,HARD,14.0
ALO,0 days 00:01:42.294000,3.0,HARD,15.0
ALO,0 days 00:01:42.405000,3.0,HARD,16.0
ALO,0 days 00:01:41.575000,3.0,HARD,17.0
ALO,0 days 00:02:10.725000,3.0,HARD,18.0
ALO,,3.0,HARD,19.0
LEC,,1.0,HARD,1.0
LEC,0 days 00:01:43.309000,1.0,HARD,2.0
LEC,0 days 00:01:40.533000,1.0,HARD,3.0
LEC,,1.0,HARD,4.0
LEC,0 days 00:01:39.235000,1.0,HARD,5.0
LEC,,1.0,HARD,6.0
LEC,0 days 00:01:38.593000,1.0,HARD,7.0
LEC,,1.0,HARD,8.0
LEC,0 days 00:01:38.224000,1.0,HARD,9.0
LEC,0 days 00:01:55.022000,1.0,HARD,10.0
LEC,,2.0,HARD,11.0
LEC,0 days 00:01:51.890000,2.0,HARD,12.0
LEC,0 days 00:02:12.811000,2.0,HARD,13.0
LEC,0 days 00:01:38.354000,2.0,HARD,14.0
LEC,0 days 00:02:03.774000,2.0,HARD,15.0
LEC,0 days 00:01:39.637000,2.0,HARD,16.0
LEC,0 days 00:01:40.766000,2.0,HARD,17.0
LEC,0 days 00:01:42.343000,2.0,HARD,18.0
LEC,,3.0,SOFT,1.0
