driver,LapTime,Stint,Compound,TyreLife
VER,0 days 00:01:57.858000,1.0,MEDIUM,1.0
VER,0 days 00:01:18.510000,1.0,MEDIUM,2.0
VER,0 days 00:02:21.401000,1.0,MEDIUM,3.0
VER,0 days 00:01:17.893000,1.0,MEDIUM,4.0
VER,,1.0,MEDIUM,5.0
VER,0 days 00:01:47.717000,2.0,SOFT,1.0
VER,0 days 00:01:59.702000,2.0,SOFT,2.0
VER,0 days 00:01:17.477000,2.0,SOFT,3.0
VER,,2.0,SOFT,4.0
VER,0 days 00:02:08.130000,2.0,SOFT,5.0
VER,0 days 00:01:17.063000,2.0,SOFT,6.0
VER,,2.0,SOFT,7.0
VER,0 days 00:01:36.244000,3.0,MEDIUM,6.0
VER,0 days 00:01:22.290000,3.0,MEDIUM,7.0
VER,0 days 00:01:22.037000,3.0,MEDIUM,8.0
VER,0 days 00:01:23.077000,3.0,MEDIUM,9.0
VER,0 days 00:01:22.299000,3.0,MEDIUM,10.0
VER,0 days 00:01:22.326000,3.0,MEDIUM,11.0
VER,0 days 00:01:22.029000,3.0,MEDIUM,12.0
VER,0 days 00:01:21.506000,3.0,MEDIUM,13.0
VER,,3.0,MEDIUM,14.0
VER,,3.0,MEDIUM,15.0
NOR,0 days 00:02:27.527000,1.0,MEDIUM,1.0
NOR,0 days 00:01:17.671000,1.0,MEDIUM,2.0
NOR,0 days 00:02:27.457000,1.0,MEDIUM,3.0
NOR,0 days 00:01:44.236000,1.0,MEDIUM,4.0
NOR,0 days 00:02:01.340000,1.0,MEDIUM,5.0
NOR,0 days 00:01:17.475000,1.0,MEDIUM,6.0
NOR,0 days 00:02:06.521000,1.0,MEDIUM,7.0
NOR,,1.0,MEDIUM,8.0
NOR,0 days 00:01:38.254000,2.0,SOFT,1.0
NOR,0 days 00:01:27.754000,2.0,SOFT,2.0
NOR,0 days 00:02:24.179000,2.0,SOFT,3.0
NOR,0 days 00:01:16.580000,2.0,SOFT,4.0
NOR,0 days 00:02:01.973000,2.0,SOFT,5.0
NOR,0 days 00:02:10.210000,2.0,SOFT,6.0
NOR,0 days 00:01:17.821000,2.0,SOFT,7.0
NOR,,2.0,SOFT,8.0
NOR,0 days 00:01:31.123000,3.0,MEDIUM,9.0
NOR,0 days 00:01:22.246000,3.0,MEDIUM,10.0
NOR,0 days 00:01:22.446000,3.0,MEDIUM,11.0
NOR,0 days 00:01:21.993000,3.0,MEDIUM,12.0
NOR,0 days 00:01:22.112000,3.0,MEDIUM,13.0
NOR,0 days 00:01:21.916000,3.0,MEDIUM,14.0
NOR,0 days 00:01:21.815000,3.0,MEDIUM,15.0
NOR,0 days 00:01:21.820000,3.0,MEDIUM,16.0
NOR,0 days 00:01:21.466000,3.0,MEDIUM,17.0
NOR,0 days 00:01:21.474000,3.0,MEDIUM,18.0
NOR,0 days 00:01:36.584000,3.0,MEDIUM,19.0
NOR,0 days 00:01:26.711000,4.0,SOFT,9.0
NOR,0 days 00:02:10.702000,4.0,SOFT,10.0
NOR,,4.0,SOFT,11.0
BOR,0 days 00:01:44.350000,1.0,MEDIUM,1.0
BOR,0 days 00:01:20.323000,1.0,MEDIUM,2.0
BOR,0 days 00:02:27.883000,1.0,MEDIUM,3.0
BOR,0 days 00:01:19.470000,1.0,MEDIUM,4.0
BOR,,1.0,MEDIUM,5.0
BOR,0 days 00:01:18.706000,1.0,MEDIUM,6.0
BOR,,1.0,MEDIUM,7.0
BOR,0 days 00:01:22.290000,1.0,MEDIUM,8.0
BOR,,1.0,MEDIUM,9.0
BOR,0 days 00:01:51.632000,2.0,SOFT,1.0
BOR,0 days 00:01:17.940000,2.0,SOFT,2.0
BOR,0 days 00:02:25.685000,2.0,SOFT,3.0
BOR,0 days 00:02:12.012000,3.0,SOFT,4.0
BOR,0 days 00:01:17.847000,3.0,SOFT,5.0
BOR,,3.0,SOFT,6.0
BOR,0 days 00:01:56.231000,4.0,SOFT,7.0
BOR,0 days 00:01:40.224000,4.0,SOFT,8.0
BOR,0 days 00:01:36.960000,5.0,MEDIUM,10.0
