driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:47.955000,1.0,MEDIUM,2.0
VER,0 days 00:02:21.006000,1.0,MEDIUM,3.0
VER,0 days 00:01:45.154000,1.0,MEDIUM,4.0
VER,0 days 00:02:05.260000,1.0,MEDIUM,5.0
VER,0 days 00:01:43.834000,1.0,MEDIUM,6.0
VER,0 days 00:02:00.974000,1.0,MEDIUM,7.0
VER,,2.0,MEDIUM,8.0
VER,0 days 00:01:48.260000,2.0,MEDIUM,9.0
VER,0 days 00:01:48.496000,2.0,MEDIUM,10.0
VER,0 days 00:01:47.182000,2.0,MEDIUM,11.0
VER,0 days 00:01:47.579000,2.0,MEDIUM,12.0
VER,0 days 00:01:52.160000,2.0,MEDIUM,13.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:43.042000,3.0,SOFT,2.0
VER,0 days 00:02:19.296000,3.0,SOFT,3.0
VER,0 days 00:01:42.845000,3.0,SOFT,4.0
VER,0 days 00:02:29.517000,3.0,SOFT,5.0
VER,0 days 00:02:01.349000,3.0,SOFT,6.0
VER,0 days 00:01:42.315000,3.0,SOFT,7.0
VER,0 days 00:02:25.473000,3.0,SOFT,8.0
VER,,3.0,SOFT,9.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:53.422000,1.0,MEDIUM,2.0
GAS,0 days 00:01:48.281000,1.0,MEDIUM,3.0
GAS,0 days 00:01:47.155000,1.0,MEDIUM,4.0
GAS,0 days 00:02:15.032000,1.0,MEDIUM,5.0
GAS,0 days 00:01:46.321000,1.0,MEDIUM,6.0
GAS,,1.0,MEDIUM,7.0
PER,,1.0,MEDIUM,1.0
PER,0 days 00:01:47.491000,1.0,MEDIUM,2.0
PER,0 days 00:02:24.190000,1.0,MEDIUM,3.0
PER,0 days 00:01:45.321000,1.0,MEDIUM,4.0
PER,0 days 00:02:18.886000,1.0,MEDIUM,5.0
PER,0 days 00:01:44.116000,1.0,MEDIUM,6.0
PER,0 days 00:02:02.089000,1.0,MEDIUM,7.0
PER,,2.0,MEDIUM,8.0
PER,0 days 00:01:49.209000,2.0,MEDIUM,9.0
PER,0 days 00:01:48.743000,2.0,MEDIUM,10.0
PER,0 days 00:01:48.201000,2.0,MEDIUM,11.0
PER,0 days 00:01:46.986000,2.0,MEDIUM,12.0
PER,0 days 00:01:54.998000,2.0,MEDIUM,13.0
PER,,3.0,SOFT,1.0
PER,0 days 00:01:42.651000,3.0,SOFT,2.0
PER,,3.0,SOFT,3.0
PER,0 days 00:02:20.716000,3.0,SOFT,4.0
PER,0 days 00:01:42.600000,3.0,SOFT,5.0
PER,0 days 00:02:19.851000,3.0,SOFT,6.0
PER,0 days 00:01:42.454000,3.0,SOFT,7.0
PER,,3.0,SOFT,8.0
PER,,3.0,SOFT,9.0
ALO,,1.0,MEDIUM,1.0
ALO,0 days 00:01:49.656000,1.0,MEDIUM,2.0
ALO,0 days 00:01:47.447000,1.0,MEDIUM,3.0
ALO,0 days 00:01:47.221000,1.0,MEDIUM,4.0
ALO,0 days 00:02:00.998000,1.0,MEDIUM,5.0
ALO,0 days 00:01:46.102000,1.0,MEDIUM,6.0
ALO,0 days 00:01:46.290000,1.0,MEDIUM,7.0
ALO,,1.0,MEDIUM,8.0
ALO,,2.0,MEDIUM,9.0
ALO,0 days 00:01:44.893000,2.0,MEDIUM,10.0
ALO,0 days 00:02:02.426000,2.0,MEDIUM,11.0
ALO,0 days 00:01:53.722000,2.0,MEDIUM,12.0
ALO,0 days 00:02:09.331000,2.0,MEDIUM,13.0
ALO,0 days 00:01:44.592000,2.0,MEDIUM,14.0
ALO,0 days 00:02:07.269000,2.0,MEDIUM,15.0
ALO,,3.0,MEDIUM,16.0
ALO,0 days 00:01:43.560000,3.0,MEDIUM,17.0
ALO,0 days 00:01:56.394000,3.0,MEDIUM,18.0
ALO,,3.0,MEDIUM,19.0
ALO,,3.0,MEDIUM,20.0
LEC,,1.0,HARD,1.0
LEC,0 days 00:01:48.464000,1.0,HARD,2.0
LEC,0 days 00:01:47.369000,1.0,HARD,3.0
LEC,0 days 00:01:45.129000,1.0,HARD,4.0
LEC,0 days 00:02:07.443000,1.0,HARD,5.0
LEC,0 days 00:01:44.605000,1.0,HARD,6.0
