driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,SOFT,1.0
VER,0 days 00:01:18.911000,1.0,SOFT,2.0
VER,,1.0,SOFT,3.0
VER,0 days 00:01:58.769000,1.0,SOFT,4.0
VER,0 days 00:01:18.279000,1.0,SOFT,5.0
VER,0 days 00:01:48.705000,1.0,SOFT,6.0
VER,,2.0,SOFT,7.0
VER,0 days 00:01:18.420000,2.0,SOFT,8.0
VER,0 days 00:02:00.822000,2.0,SOFT,9.0
VER,,3.0,SOFT,10.0
VER,0 days 00:01:23.699000,3.0,SOFT,11.0
VER,0 days 00:01:23.394000,3.0,SOFT,12.0
VER,0 days 00:01:27.369000,3.0,SOFT,13.0
VER,0 days 00:01:23.269000,3.0,SOFT,14.0
VER,0 days 00:01:23.100000,3.0,SOFT,15.0
VER,0 days 00:01:23.211000,3.0,SOFT,16.0
VER,,3.0,SOFT,17.0
VER,0 days 00:01:49.949000,3.0,SOFT,18.0
SAR,,1.0,SOFT,1.0
SAR,0 days 00:01:19.490000,1.0,SOFT,2.0
SAR,0 days 00:01:54.571000,1.0,SOFT,3.0
SAR,0 days 00:01:18.836000,1.0,SOFT,4.0
SAR,0 days 00:01:56.478000,1.0,SOFT,5.0
SAR,0 days 00:01:28.171000,1.0,SOFT,6.0
SAR,,2.0,MEDIUM,1.0
SAR,0 days 00:01:18.979000,2.0,MEDIUM,2.0
SAR,0 days 00:01:51.390000,2.0,MEDIUM,3.0
SAR,0 days 00:01:20.198000,2.0,MEDIUM,4.0
SAR,0 days 00:01:43.857000,2.0,MEDIUM,5.0
SAR,,3.0,SOFT,7.0
SAR,0 days 00:02:00.391000,4.0,SOFT,8.0
SAR,0 days 00:01:48.010000,5.0,MEDIUM,6.0
SAR,0 days 00:01:23.450000,5.0,MEDIUM,7.0
SAR,0 days 00:01:23.273000,5.0,MEDIUM,8.0
SAR,0 days 00:01:23.306000,5.0,MEDIUM,9.0
SAR,0 days 00:01:23.765000,5.0,MEDIUM,10.0
SAR,0 days 00:01:23.699000,5.0,MEDIUM,11.0
SAR,0 days 00:01:24.179000,5.0,MEDIUM,12.0
SAR,0 days 00:01:24.494000,5.0,MEDIUM,13.0
SAR,0 days 00:01:24.691000,5.0,MEDIUM,14.0
SAR,0 days 00:01:24.594000,5.0,MEDIUM,15.0
SAR,0 days 00:01:24.641000,5.0,MEDIUM,16.0
SAR,0 days 00:01:24.898000,5.0,MEDIUM,17.0
SAR,0 days 00:01:24.863000,5.0,MEDIUM,18.0
SAR,0 days 00:01:24.906000,5.0,MEDIUM,19.0
SAR,0 days 00:01:25.246000,5.0,MEDIUM,20.0
SAR,0 days 00:02:06.987000,5.0,MEDIUM,21.0
SAR,0 days 00:02:14.603000,5.0,MEDIUM,22.0
RIC,,1.0,MEDIUM,5.0
RIC,0 days 00:01:21.017000,1.0,MEDIUM,6.0
RIC,0 days 00:02:23.192000,1.0,MEDIUM,7.0
RIC,0 days 00:01:20.940000,1.0,MEDIUM,8.0
RIC,0 days 00:02:13.749000,1.0,MEDIUM,9.0
RIC,0 days 00:01:55.802000,1.0,MEDIUM,10.0
RIC,0 days 00:01:19.896000,1.0,MEDIUM,11.0
RIC,0 days 00:01:59.273000,1.0,MEDIUM,12.0
RIC,0 days 00:01:53.001000,1.0,MEDIUM,13.0
RIC,0 days 00:01:19.524000,1.0,MEDIUM,14.0
RIC,0 days 00:01:35.313000,1.0,MEDIUM,15.0
RIC,,2.0,SOFT,1.0
RIC,0 days 00:01:18.385000,2.0,SOFT,2.0
RIC,0 days 00:02:07.603000,2.0,SOFT,3.0
RIC,0 days 00:02:00.131000,2.0,SOFT,4.0
RIC,0 days 00:01:18.448000,2.0,SOFT,5.0
RIC,0 days 00:01:40.821000,2.0,SOFT,6.0
RIC,,3.0,SOFT,7.0
RIC,0 days 00:01:48.765000,4.0,MEDIUM,16.0
RIC,0 days 00:01:43.615000,5.0,SOFT,8.0
RIC,0 days 00:01:24.002000,5.0,SOFT,9.0
RIC,0 days 00:01:24.171000,5.0,SOFT,10.0
RIC,0 days 00:01:23.652000,5.0,SOFT,11.0
RIC,0 days 00:01:26.181000,5.0,SOFT,12.0
RIC,0 days 00:01:23.508000,5.0,SOFT,13.0
RIC,0 days 00:01:23.823000,5.0,SOFT,14.0
RIC,0 days 00:01:27.789000,5.0,SOFT,15.0
RIC,0 days 00:02:02.776000,6.0,SOFT,16.0
RIC,,6.0,SOFT,17.0
RIC,0 days 00:01:57.174000,6.0,SOFT,18.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:19.044000,1.0,MEDIUM,2.0
NOR,0 days 00:02:29.826000,1.0,MEDIUM,3.0
NOR,0 days 00:01:19.107000,1.0,MEDIUM,4.0
NOR,0 days 00:02:15.241000,1.0,MEDIUM,5.0
NOR,0 days 00:01:56.550000,1.0,MEDIUM,6.0
NOR,0 days 00:01:18.912000,1.0,MEDIUM,7.0
NOR,0 days 00:01:41.511000,1.0,MEDIUM,8.0
NOR,,2.0,SOFT,1.0
NOR,0 days 00:01:17.701000,2.0,SOFT,2.0
NOR,0 days 00:01:42.925000,2.0,SOFT,3.0
NOR,,3.0,MEDIUM,9.0
NOR,0 days 00:01:23.567000,3.0,MEDIUM,10.0
NOR,0 days 00:01:24,3.0,MEDIUM,11.0
NOR,0 days 00:01:23.285000,3.0,MEDIUM,12.0
NOR,0 days 00:01:24.242000,3.0,MEDIUM,13.0
NOR,0 days 00:01:23.029000,3.0,MEDIUM,14.0
NOR,0 days 00:01:23.362000,3.0,MEDIUM,15.0
NOR,0 days 00:01:23.345000,3.0,MEDIUM,16.0
NOR,0 days 00:01:23.183000,3.0,MEDIUM,17.0
NOR,0 days 00:01:23.937000,3.0,MEDIUM,18.0
NOR,0 days 00:01:24.159000,3.0,MEDIUM,19.0
NOR,0 days 00:01:24.422000,3.0,MEDIUM,20.0
NOR,0 days 00:01:24.345000,3.0,MEDIUM,21.0
NOR,0 days 00:01:23.978000,3.0,MEDIUM,22.0
NOR,0 days 00:01:25.828000,3.0,MEDIUM,23.0
NOR,0 days 00:01:23.488000,3.0,MEDIUM,24.0
NOR,0 days 00:01:26.325000,3.0,MEDIUM,25.0
NOR,0 days 00:02:29.203000,3.0,MEDIUM,26.0
NOR,0 days 00:01:54.991000,3.0,MEDIUM,27.0
GAS,,1.0,MEDIUM,3.0
GAS,0 days 00:01:20.265000,1.0,MEDIUM,4.0
GAS,0 days 00:02:13.081000,1.0,MEDIUM,5.0
GAS,0 days 00:01:19.612000,1.0,MEDIUM,6.0
GAS,0 days 00:02:13.056000,1.0,MEDIUM,7.0
GAS,0 days 00:01:57.871000,1.0,MEDIUM,8.0
GAS,0 days 00:01:19.723000,1.0,MEDIUM,9.0
GAS,0 days 00:01:43.049000,1.0,MEDIUM,10.0
GAS,,2.0,SOFT,1.0
GAS,0 days 00:01:17.918000,2.0,SOFT,2.0
GAS,0 days 00:02:01.967000,2.0,SOFT,3.0
GAS,,3.0,MEDIUM,11.0
GAS,0 days 00:01:23.204000,3.0,MEDIUM,12.0
GAS,0 days 00:01:23.428000,3.0,MEDIUM,13.0
GAS,0 days 00:01:23.263000,3.0,MEDIUM,14.0
GAS,0 days 00:01:23.564000,3.0,MEDIUM,15.0
GAS,0 days 00:01:23.508000,3.0,MEDIUM,16.0
GAS,0 days 00:01:24.101000,3.0,MEDIUM,17.0
GAS,0 days 00:01:30.977000,3.0,MEDIUM,18.0
GAS,0 days 00:01:23.371000,3.0,MEDIUM,19.0
GAS,0 days 00:01:23.894000,3.0,MEDIUM,20.0
GAS,0 days 00:01:24.167000,3.0,MEDIUM,21.0
GAS,0 days 00:01:23.934000,3.0,MEDIUM,22.0
GAS,0 days 00:01:24.518000,3.0,MEDIUM,23.0
GAS,,3.0,MEDIUM,24.0
GAS,0 days 00:01:53.203000,3.0,MEDIUM,25.0
PER,,1.0,SOFT,1.0
PER,0 days 00:01:19.105000,1.0,SOFT,2.0
PER,0 days 00:01:57.103000,1.0,SOFT,3.0
PER,,2.0,SOFT,4.0
PER,0 days 00:01:18.978000,2.0,SOFT,5.0
PER,0 days 00:02:09.797000,2.0,SOFT,6.0
PER,0 days 00:02:08.649000,2.0,SOFT,7.0
PER,0 days 00:01:42.126000,2.0,SOFT,8.0
PER,,3.0,MEDIUM,1.0
PER,0 days 00:01:19.052000,3.0,MEDIUM,2.0
PER,0 days 00:01:56.180000,3.0,MEDIUM,3.0
PER,,4.0,SOFT,9.0
PER,0 days 00:02:21.512000,4.0,SOFT,10.0
PER,0 days 00:02:27.451000,4.0,SOFT,11.0
ALO,,1.0,MEDIUM,1.0
ALO,0 days 00:01:20.096000,1.0,MEDIUM,2.0
ALO,0 days 00:01:54.851000,1.0,MEDIUM,3.0
ALO,0 days 00:01:19.115000,1.0,MEDIUM,4.0
ALO,0 days 00:01:46.534000,1.0,MEDIUM,5.0
ALO,,2.0,MEDIUM,6.0
ALO,0 days 00:01:21.666000,2.0,MEDIUM,7.0
ALO,0 days 00:01:45.732000,2.0,MEDIUM,8.0
ALO,0 days 00:01:19.031000,2.0,MEDIUM,9.0
ALO,0 days 00:01:45.917000,2.0,MEDIUM,10.0
ALO,,3.0,SOFT,1.0
ALO,0 days 00:01:18.105000,3.0,SOFT,2.0
ALO,0 days 00:01:56.094000,3.0,SOFT,3.0
ALO,,4.0,MEDIUM,11.0
ALO,0 days 00:01:23.774000,4.0,MEDIUM,12.0
ALO,0 days 00:01:23.729000,4.0,MEDIUM,13.0
ALO,0 days 00:01:23.666000,4.0,MEDIUM,14.0
ALO,0 days 00:01:23.765000,4.0,MEDIUM,15.0
ALO,0 days 00:01:23.561000,4.0,MEDIUM,16.0
ALO,0 days 00:01:23.655000,4.0,MEDIUM,17.0
ALO,0 days 00:01:23.626000,4.0,MEDIUM,18.0
ALO,0 days 00:01:23.783000,4.0,MEDIUM,19.0
ALO,0 days 00:01:23.747000,4.0,MEDIUM,20.0
ALO,0 days 00:01:23.992000,4.0,MEDIUM,21.0
ALO,0 days 00:01:24.291000,4.0,MEDIUM,22.0
ALO,0 days 00:01:25.996000,4.0,MEDIUM,23.0
ALO,0 days 00:01:27.736000,4.0,MEDIUM,24.0
ALO,0 days 00:02:03.670000,5.0,MEDIUM,25.0
ALO,0 days 00:01:30.444000,5.0,MEDIUM,26.0
ALO,0 days 00:01:43.377000,6.0,SOFT,4.0
ALO,0 days 00:02:25.040000,6.0,SOFT,5.0
ALO,0 days 00:02:02.024000,6.0,SOFT,6.0
LEC,,1.0,MEDIUM,1.0
LEC,0 days 00:01:19.148000,1.0,MEDIUM,2.0
LEC,0 days 00:02:08.198000,1.0,MEDIUM,3.0
LEC,0 days 00:02:16.379000,2.0,MEDIUM,4.0
LEC,0 days 00:01:19.033000,2.0,MEDIUM,5.0
LEC,0 days 00:01:53.209000,2.0,MEDIUM,6.0
LEC,,3.0,SOFT,1.0
LEC,0 days 00:01:17.686000,3.0,SOFT,2.0
LEC,0 days 00:02:12.374000,3.0,SOFT,3.0
LEC,,4.0,SOFT,4.0
LEC,0 days 00:01:33.910000,4.0,SOFT,5.0
LEC,,5.0,SOFT,6.0
LEC,0 days 00:01:23.092000,5.0,SOFT,7.0
LEC,0 days 00:01:23.068000,5.0,SOFT,8.0
LEC,0 days 00:01:28.431000,5.0,SOFT,9.0
LEC,0 days 00:01:23.821000,5.0,SOFT,10.0
LEC,0 days 00:01:23.945000,5.0,SOFT,11.0
LEC,0 days 00:01:24.206000,5.0,SOFT,12.0
LEC,0 days 00:01:37.511000,5.0,SOFT,13.0
LEC,0 days 00:02:03.577000,5.0,SOFT,14.0
STR,,1.0,MEDIUM,1.0
STR,0 days 00:01:21.443000,1.0,MEDIUM,2.0
STR,0 days 00:01:54.398000,1.0,MEDIUM,3.0
STR,0 days 00:01:19.917000,1.0,MEDIUM,4.0
STR,0 days 00:01:51.618000,1.0,MEDIUM,5.0
STR,0 days 00:01:19.672000,1.0,MEDIUM,6.0
STR,0 days 00:02:04.621000,1.0,MEDIUM,7.0
STR,0 days 00:01:19.551000,1.0,MEDIUM,8.0
STR,0 days 00:01:39.921000,1.0,MEDIUM,9.0
STR,,2.0,SOFT,1.0
STR,0 days 00:01:18.319000,2.0,SOFT,2.0
STR,0 days 00:02:08.227000,2.0,SOFT,3.0
STR,0 days 00:02:00.929000,2.0,SOFT,4.0
STR,0 days 00:01:19.183000,2.0,SOFT,5.0
STR,0 days 00:01:38.574000,2.0,SOFT,6.0
STR,,3.0,MEDIUM,10.0
STR,0 days 00:01:23.856000,3.0,MEDIUM,11.0
STR,0 days 00:01:23.506000,3.0,MEDIUM,12.0
STR,0 days 00:01:23.345000,3.0,MEDIUM,13.0
STR,0 days 00:01:23.510000,3.0,MEDIUM,14.0
