driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:26.338000,1.0,MEDIUM,2.0
VER,0 days 00:02:26.883000,1.0,MEDIUM,3.0
VER,0 days 00:01:25.612000,1.0,MEDIUM,4.0
VER,0 days 00:02:02.462000,1.0,MEDIUM,5.0
VER,0 days 00:02:10.433000,2.0,MEDIUM,6.0
VER,0 days 00:01:23.885000,2.0,MEDIUM,7.0
VER,0 days 00:01:45.643000,2.0,MEDIUM,8.0
VER,,3.0,MEDIUM,9.0
VER,0 days 00:01:29.484000,3.0,MEDIUM,10.0
VER,0 days 00:01:29.442000,3.0,MEDIUM,11.0
VER,0 days 00:01:28.867000,3.0,MEDIUM,12.0
VER,0 days 00:01:28.640000,3.0,MEDIUM,13.0
VER,0 days 00:01:28.158000,3.0,MEDIUM,14.0
VER,0 days 00:01:28.140000,3.0,MEDIUM,15.0
VER,0 days 00:01:27.948000,3.0,MEDIUM,16.0
VER,0 days 00:01:27.520000,3.0,MEDIUM,17.0
VER,0 days 00:01:26.984000,3.0,MEDIUM,18.0
VER,0 days 00:01:27.033000,3.0,MEDIUM,19.0
VER,0 days 00:01:40.208000,3.0,MEDIUM,20.0
VER,,4.0,SOFT,1.0
VER,0 days 00:01:23.213000,4.0,SOFT,2.0
VER,0 days 00:02:13.123000,4.0,SOFT,3.0
VER,,5.0,MEDIUM,21.0
VER,0 days 00:01:54.828000,5.0,MEDIUM,22.0
VER,0 days 00:02:03.430000,5.0,MEDIUM,23.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:26.791000,1.0,MEDIUM,2.0
NOR,0 days 00:02:17.436000,1.0,MEDIUM,3.0
NOR,0 days 00:01:24.977000,1.0,MEDIUM,4.0
NOR,0 days 00:02:24.085000,1.0,MEDIUM,5.0
NOR,0 days 00:01:24.063000,1.0,MEDIUM,6.0
NOR,0 days 00:02:02.344000,1.0,MEDIUM,7.0
NOR,,2.0,MEDIUM,8.0
NOR,0 days 00:01:37.035000,2.0,MEDIUM,9.0
NOR,0 days 00:01:43.003000,2.0,MEDIUM,10.0
NOR,0 days 00:01:23.726000,2.0,MEDIUM,11.0
NOR,0 days 00:01:28.679000,2.0,MEDIUM,12.0
NOR,0 days 00:01:25.223000,2.0,MEDIUM,13.0
NOR,0 days 00:01:25.825000,2.0,MEDIUM,14.0
NOR,0 days 00:01:24.759000,2.0,MEDIUM,15.0
NOR,0 days 00:01:26.613000,2.0,MEDIUM,16.0
NOR,0 days 00:01:27.796000,2.0,MEDIUM,17.0
NOR,,3.0,SOFT,1.0
NOR,0 days 00:01:46.983000,3.0,SOFT,2.0
NOR,0 days 00:01:22.378000,3.0,SOFT,3.0
NOR,0 days 00:01:36.617000,3.0,SOFT,4.0
NOR,,4.0,MEDIUM,18.0
NOR,0 days 00:02:00.232000,4.0,MEDIUM,19.0
NOR,0 days 00:02:20.793000,4.0,MEDIUM,20.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:29.978000,1.0,MEDIUM,2.0
GAS,0 days 00:02:05.742000,1.0,MEDIUM,3.0
GAS,0 days 00:02:24.608000,2.0,MEDIUM,4.0
GAS,0 days 00:01:25.652000,2.0,MEDIUM,5.0
GAS,0 days 00:02:06.691000,2.0,MEDIUM,6.0
GAS,0 days 00:01:24.819000,2.0,MEDIUM,7.0
GAS,0 days 00:02:17.235000,2.0,MEDIUM,8.0
GAS,0 days 00:01:48.009000,2.0,MEDIUM,9.0
GAS,0 days 00:01:23.924000,2.0,MEDIUM,10.0
GAS,0 days 00:02:05.541000,2.0,MEDIUM,11.0
GAS,,3.0,MEDIUM,12.0
GAS,0 days 00:01:34.732000,3.0,MEDIUM,13.0
GAS,0 days 00:01:46.487000,3.0,MEDIUM,14.0
GAS,0 days 00:01:23.729000,3.0,MEDIUM,15.0
GAS,0 days 00:01:27.060000,3.0,MEDIUM,16.0
GAS,0 days 00:01:26.650000,3.0,MEDIUM,17.0
GAS,0 days 00:01:25.929000,3.0,MEDIUM,18.0
GAS,0 days 00:01:25.853000,3.0,MEDIUM,19.0
GAS,0 days 00:01:25.561000,3.0,MEDIUM,20.0
GAS,0 days 00:01:25.501000,3.0,MEDIUM,21.0
GAS,0 days 00:01:26.491000,3.0,MEDIUM,22.0
GAS,0 days 00:01:44.244000,3.0,MEDIUM,23.0
GAS,,4.0,MEDIUM,24.0
GAS,0 days 00:01:23.620000,4.0,MEDIUM,25.0
GAS,0 days 00:01:55.536000,4.0,MEDIUM,26.0
GAS,0 days 00:02:11.919000,4.0,MEDIUM,27.0
GAS,0 days 00:02:06.964000,4.0,MEDIUM,28.0
PER,,1.0,MEDIUM,1.0
PER,0 days 00:01:27.455000,1.0,MEDIUM,2.0
PER,0 days 00:02:25.836000,1.0,MEDIUM,3.0
PER,0 days 00:01:26.050000,1.0,MEDIUM,4.0
PER,0 days 00:02:11.577000,1.0,MEDIUM,5.0
PER,0 days 00:02:16.973000,2.0,MEDIUM,6.0
PER,0 days 00:01:24.995000,2.0,MEDIUM,7.0
PER,0 days 00:02:23.454000,2.0,MEDIUM,8.0
PER,0 days 00:01:28.418000,2.0,MEDIUM,9.0
PER,0 days 00:02:06.994000,2.0,MEDIUM,10.0
PER,,3.0,MEDIUM,11.0
PER,0 days 00:01:28.710000,3.0,MEDIUM,12.0
PER,0 days 00:01:28.275000,3.0,MEDIUM,13.0
PER,0 days 00:01:28.399000,3.0,MEDIUM,14.0
PER,0 days 00:01:28.128000,3.0,MEDIUM,15.0
PER,0 days 00:01:31.087000,3.0,MEDIUM,16.0
PER,0 days 00:01:27.494000,3.0,MEDIUM,17.0
PER,0 days 00:01:27.506000,3.0,MEDIUM,18.0
PER,0 days 00:01:26.695000,3.0,MEDIUM,19.0
PER,0 days 00:01:43.695000,3.0,MEDIUM,20.0
PER,,4.0,SOFT,1.0
PER,0 days 00:01:24.039000,4.0,SOFT,2.0
PER,0 days 00:02:18.130000,4.0,SOFT,3.0
PER,,5.0,MEDIUM,21.0
PER,0 days 00:01:58.924000,5.0,MEDIUM,22.0
PER,,5.0,MEDIUM,23.0
ALO,,1.0,MEDIUM,1.0
ALO,0 days 00:01:29.988000,1.0,MEDIUM,2.0
ALO,0 days 00:02:04.856000,1.0,MEDIUM,3.0
ALO,0 days 00:01:26.024000,1.0,MEDIUM,4.0
ALO,0 days 00:02:07.854000,1.0,MEDIUM,5.0
ALO,0 days 00:01:58.951000,1.0,MEDIUM,6.0
