driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,SOFT,1.0
VER,0 days 00:02:14.005000,1.0,SOFT,2.0
VER,,1.0,SOFT,3.0
VER,0 days 00:02:23.429000,1.0,SOFT,4.0
VER,0 days 00:01:32.376000,1.0,SOFT,5.0
VER,0 days 00:01:45.390000,1.0,SOFT,6.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:31.330000,2.0,SOFT,2.0
VER,0 days 00:01:48.289000,2.0,SOFT,3.0
VER,,3.0,SOFT,4.0
VER,0 days 00:01:37.780000,3.0,SOFT,5.0
VER,0 days 00:01:37.807000,3.0,SOFT,6.0
VER,0 days 00:01:37.982000,3.0,SOFT,7.0
VER,0 days 00:01:38.597000,3.0,SOFT,8.0
VER,0 days 00:01:38.567000,3.0,SOFT,9.0
VER,0 days 00:01:42.084000,3.0,SOFT,10.0
VER,0 days 00:01:38.990000,3.0,SOFT,11.0
VER,0 days 00:01:38.978000,3.0,SOFT,12.0
VER,0 days 00:01:39.120000,3.0,SOFT,13.0
VER,0 days 00:01:39.215000,3.0,SOFT,14.0
VER,0 days 00:01:39.378000,3.0,SOFT,15.0
VER,0 days 00:01:48.052000,3.0,SOFT,16.0
VER,0 days 00:01:39.784000,3.0,SOFT,17.0
VER,0 days 00:01:39.915000,3.0,SOFT,18.0
VER,0 days 00:01:43.867000,3.0,SOFT,19.0
VER,0 days 00:02:03.319000,3.0,SOFT,20.0
VER,0 days 00:02:24.899000,3.0,SOFT,21.0
NOR,,1.0,HARD,1.0
NOR,0 days 00:01:32.876000,1.0,HARD,2.0
NOR,0 days 00:02:26.891000,1.0,HARD,3.0
NOR,0 days 00:01:55.549000,1.0,HARD,4.0
NOR,0 days 00:02:11.579000,1.0,HARD,5.0
NOR,0 days 00:02:06.632000,1.0,HARD,6.0
NOR,0 days 00:01:41.450000,1.0,HARD,7.0
NOR,,2.0,SOFT,1.0
NOR,0 days 00:01:30.659000,2.0,SOFT,2.0
NOR,0 days 00:01:53.899000,2.0,SOFT,3.0
NOR,,3.0,SOFT,4.0
NOR,0 days 00:01:36.914000,3.0,SOFT,5.0
NOR,0 days 00:01:36.513000,3.0,SOFT,6.0
NOR,0 days 00:01:37.025000,3.0,SOFT,7.0
NOR,0 days 00:01:37.600000,3.0,SOFT,8.0
NOR,0 days 00:01:37.554000,3.0,SOFT,9.0
NOR,0 days 00:01:38.115000,3.0,SOFT,10.0
NOR,0 days 00:01:38.760000,3.0,SOFT,11.0
NOR,0 days 00:01:39.036000,3.0,SOFT,12.0
NOR,0 days 00:01:39.299000,3.0,SOFT,13.0
NOR,0 days 00:01:38.487000,3.0,SOFT,14.0
NOR,0 days 00:01:39.480000,3.0,SOFT,15.0
NOR,0 days 00:01:39.065000,3.0,SOFT,16.0
NOR,0 days 00:01:39.630000,3.0,SOFT,17.0
NOR,0 days 00:01:42.789000,3.0,SOFT,18.0
NOR,0 days 00:01:58.081000,4.0,HARD,8.0
NOR,0 days 00:01:57.974000,4.0,HARD,9.0
NOR,0 days 00:02:22.826000,4.0,HARD,10.0
BOR,,1.0,MEDIUM,1.0
BOR,0 days 00:01:33.637000,1.0,MEDIUM,2.0
BOR,,1.0,MEDIUM,3.0
BOR,0 days 00:01:33.605000,1.0,MEDIUM,4.0
BOR,,1.0,MEDIUM,5.0
BOR,0 days 00:01:37.160000,1.0,MEDIUM,6.0
BOR,,2.0,SOFT,1.0
BOR,0 days 00:01:31.772000,2.0,SOFT,2.0
BOR,0 days 00:02:25.182000,2.0,SOFT,3.0
BOR,0 days 00:02:17.555000,3.0,SOFT,4.0
BOR,,4.0,MEDIUM,7.0
BOR,0 days 00:01:38.632000,4.0,MEDIUM,8.0
BOR,0 days 00:01:39.127000,4.0,MEDIUM,9.0
BOR,0 days 00:01:39.274000,4.0,MEDIUM,10.0
BOR,0 days 00:01:39.271000,4.0,MEDIUM,11.0
BOR,0 days 00:01:41.080000,4.0,MEDIUM,12.0
