driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,HARD,1.0
VER,0 days 00:01:11.572000,1.0,HARD,2.0
VER,0 days 00:02:01.942000,1.0,HARD,3.0
VER,,1.0,HARD,4.0
VER,,2.0,HARD,5.0
VER,0 days 00:01:11.876000,2.0,HARD,6.0
VER,0 days 00:01:55.222000,2.0,HARD,7.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:10.478000,3.0,SOFT,2.0
VER,,3.0,SOFT,3.0
VER,,4.0,SOFT,4.0
VER,0 days 00:01:15.015000,4.0,SOFT,5.0
VER,0 days 00:01:15.171000,4.0,SOFT,6.0
VER,0 days 00:01:15.357000,4.0,SOFT,7.0
VER,0 days 00:01:15.189000,4.0,SOFT,8.0
VER,0 days 00:01:18.267000,4.0,SOFT,9.0
VER,0 days 00:01:35.716000,5.0,HARD,8.0
VER,0 days 00:01:14.777000,5.0,HARD,9.0
VER,0 days 00:01:15.259000,5.0,HARD,10.0
VER,0 days 00:01:17.515000,5.0,HARD,11.0
VER,0 days 00:01:15.978000,5.0,HARD,12.0
VER,0 days 00:01:55.366000,5.0,HARD,13.0
VER,0 days 00:01:48.299000,5.0,HARD,14.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:12.615000,1.0,MEDIUM,2.0
NOR,0 days 00:01:53.340000,1.0,MEDIUM,3.0
NOR,0 days 00:01:11.294000,1.0,MEDIUM,4.0
NOR,0 days 00:01:59.406000,1.0,MEDIUM,5.0
NOR,0 days 00:01:44.286000,1.0,MEDIUM,6.0
NOR,,1.0,MEDIUM,7.0
NOR,,2.0,MEDIUM,8.0
NOR,0 days 00:02:11.103000,2.0,MEDIUM,9.0
NOR,0 days 00:01:27.003000,2.0,MEDIUM,10.0
NOR,0 days 00:01:18.057000,2.0,MEDIUM,11.0
NOR,0 days 00:02:04.452000,3.0,SOFT,1.0
NOR,0 days 00:01:09.890000,3.0,SOFT,2.0
NOR,0 days 00:02:08.524000,3.0,SOFT,3.0
NOR,,4.0,SOFT,4.0
NOR,,5.0,MEDIUM,12.0
NOR,0 days 00:01:14.877000,5.0,MEDIUM,13.0
NOR,0 days 00:01:14.509000,5.0,MEDIUM,14.0
NOR,0 days 00:01:14.525000,5.0,MEDIUM,15.0
NOR,0 days 00:01:14.903000,5.0,MEDIUM,16.0
NOR,0 days 00:01:15.043000,5.0,MEDIUM,17.0
NOR,0 days 00:01:15.086000,5.0,MEDIUM,18.0
NOR,0 days 00:01:15.036000,5.0,MEDIUM,19.0
NOR,0 days 00:01:15.796000,5.0,MEDIUM,20.0
NOR,0 days 00:01:19.004000,5.0,MEDIUM,21.0
NOR,0 days 00:01:29.713000,6.0,SOFT,5.0
NOR,0 days 00:02:02.777000,6.0,SOFT,6.0
NOR,0 days 00:01:54.497000,6.0,SOFT,7.0
BOR,,1.0,MEDIUM,1.0
BOR,0 days 00:01:13.782000,1.0,MEDIUM,2.0
BOR,0 days 00:01:33.080000,1.0,MEDIUM,3.0
BOR,0 days 00:01:48.329000,2.0,SOFT,1.0
BOR,0 days 00:01:11.320000,2.0,SOFT,2.0
BOR,0 days 00:01:58.078000,2.0,SOFT,3.0
BOR,,3.0,SOFT,4.0
BOR,,4.0,SOFT,5.0
BOR,0 days 00:01:12.017000,4.0,SOFT,6.0
BOR,0 days 00:01:33.276000,4.0,SOFT,7.0
BOR,,5.0,MEDIUM,4.0
BOR,0 days 00:01:18.678000,5.0,MEDIUM,5.0
BOR,0 days 00:01:16.230000,5.0,MEDIUM,6.0
BOR,0 days 00:01:17.261000,5.0,MEDIUM,7.0
BOR,0 days 00:01:16.624000,5.0,MEDIUM,8.0
BOR,0 days 00:01:16.185000,5.0,MEDIUM,9.0
BOR,0 days 00:01:16.295000,5.0,MEDIUM,10.0
BOR,0 days 00:01:17.079000,5.0,MEDIUM,11.0
BOR,0 days 00:01:15.887000,5.0,MEDIUM,12.0
BOR,0 days 00:01:16.246000,5.0,MEDIUM,13.0
BOR,0 days 00:01:15.760000,5.0,MEDIUM,14.0
BOR,0 days 00:01:15.601000,5.0,MEDIUM,15.0
BOR,0 days 00:01:15.651000,5.0,MEDIUM,16.0
BOR,0 days 00:02:05.815000,5.0,MEDIUM,17.0
BOR,0 days 00:02:06.537000,5.0,MEDIUM,18.0
HAD,,1.0,HARD,1.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:30.731000,1.0,MEDIUM,2.0
GAS,0 days 00:01:13.082000,1.0,MEDIUM,3.0
GAS,0 days 00:01:53.622000,1.0,MEDIUM,4.0
GAS,0 days 00:01:20.315000,1.0,MEDIUM,5.0
GAS,,2.0,SOFT,1.0
GAS,,3.0,MEDIUM,6.0
GAS,0 days 00:01:45.971000,3.0,MEDIUM,7.0
GAS,0 days 00:01:39.881000,3.0,MEDIUM,8.0
GAS,0 days 00:01:12.199000,3.0,MEDIUM,9.0
GAS,0 days 00:02:01.528000,3.0,MEDIUM,10.0
