accuracy,f1,auc,log_loss,brier,mrr,top3_accuracy,top3_recall,top3_precision,race,season,has_ground_truth,model
0.9090909090909091,0.6666666666666666,0.9473684210526315,0.24690299461526602,0.07426032663397487,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,Australian Grand Prix,2026,True,logistic
0.8181818181818182,0.3333333333333333,0.8596491228070176,0.34445083829262635,0.11425071886730982,0.2809523809523809,0.3333333333333333,0.3333333333333333,0.3333333333333333,Canadian Grand Prix,2026,True,logistic
1.0,1.0,1.0,0.09441915683333467,0.023602002886089456,0.611111111111111,1.0,1.0,1.0,Chinese Grand Prix,2026,True,logistic
0.9090909090909091,0.6666666666666666,0.9473684210526316,0.2988512854531832,0.09224115761050737,0.5111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,Japanese Grand Prix,2026,True,logistic
0.8181818181818182,0.3333333333333333,0.8596491228070176,0.3613814297983611,0.11133729540823521,0.4365079365079365,0.3333333333333333,0.3333333333333333,0.3333333333333333,Miami Grand Prix,2026,True,logistic
